time/total_timesteps,curriculum/eff_scale,reward_terms/stop,reward_terms/alive,reward_terms/coef_rate,reward_terms/vz,curriculum/stance_ratio,reward_terms/hip_roll,reward_terms/residual,reward_terms/motor_vel,time/time_elapsed,curriculum/ctrl_drop_prob,curriculum/ent_coef,reward_terms/residual_rate,reward_terms/torque,reward_terms/assist_pen,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/energy,reward_terms/foot_ahead,reward_terms/ang_xy,reward_terms/foot_slip,reward_terms/overrun,time/iterations,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/step_rate,reward_terms/height,time/fps,reward_terms/action_rate,reward_terms/stance,reward_terms/upright,reward_terms/time,curriculum/sprint_dist_m,reward_terms/angmom,reward_terms/air_time,train/clip_range,train/entropy_loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/std,train/value_loss,train/n_updates,train/loss
37232640,0.1550592,0.0027683590516132447,0.0,-0.29871395936757544,-0.07069359668738545,0.614336384,-0.03233873632120861,-0.10981711576318193,-0.0020829458217419493,8466,0.02231424,0.01,0.0,-0.08520948893294336,0.0,1.7851392,5.441272521360866,3120.63,-0.012261207970237848,0.0,-4.2926463983439426e-05,-0.34055871991978603,0.0,2020,3343.0291390299994,-1.2236663744955692e-07,0.39405217463189646,0.0,-0.19001349403727966,0.0,-0.005040417326428616,4397,-0.04038564213304815,-0.0015537430996503446,-5.596744263841217e-07,-0.5,48.258880000000005,0.0,8.192261642155547e-05,0.2,-34.06530933380127,0.214404296875,0.000281392896,0.019417752,-0.012636348244268448,0.9999122023582458,1.0011379718780518,1.2517297685146331,8041,0.17173507809638977
37251072,0.155136,0.0018309847752952138,0.0,-0.30605598250992955,-0.07944498570520464,0.61431872,-0.041680809522255426,-0.10961858794607084,-0.0020529704621141433,8470,0.02232576,0.01,0.0,-0.08251016248804251,0.0,1.7860608,5.2893639989285886,3126.16,-0.01214904054184244,0.0,-4.0751198634314634e-05,-0.33713007213390456,0.0,2021,3342.00163528,-1.230520812791262e-07,0.38191157608118675,0.0,-0.18716951364863982,0.0,-0.00852625630519822,4397,-0.04060017825537487,-0.0002954888840761457,-5.48220596833917e-07,-0.5,48.270399999999995,0.0,0.00019910992705263197,0.2,-34.05752964019776,0.19547119140625,0.00028138368,0.016229054,-0.007695909927133471,0.9999336004257202,1.0007659196853638,1.8082500100135803,8045,0.27050697803497314
37269504,0.1552128,0.0006893260623844713,0.0,-0.2671380812101272,-0.06232385123409328,0.614301056,-0.030265289833108597,-0.11040922857870335,-0.0021190704982442907,8474,0.02233728,0.01,0.0,-0.08070628679106488,0.0,1.7869824,5.682702889181157,3132.74,-0.012417046728677487,0.0,-4.171638753700291e-05,-0.32385076511173805,0.0,2022,3345.06602671,-1.1712587015460277e-07,0.41236203022452944,0.0,-0.19359842757998977,0.0,-0.00467719289741854,4397,-0.03833883237534313,-1.7861343990877529e-07,-5.513828696182021e-07,-0.5,48.28192,0.0,8.626289976139863e-05,0.2,-34.054751777648924,0.16478271484375,0.00028137446399999997,0.01229089,-0.008643973106518387,0.9999331831932068,1.000463843345642,2.4822416424751284,8049,0.6322969198226929
37287936,0.1552896,0.0006344313159066402,0.0,-0.268360681795271,-0.06417716078839723,0.614283392,-0.03311498545226003,-0.11016876771415045,-0.0021117723590104603,8478,0.022348800000000002,0.01,0.0,-0.08328960303393264,0.0,1.787904,5.61388945101007,3134.32,-0.012352504153045493,0.0,-4.0820621091466024e-05,-0.32306842943204317,0.0,2023,3345.2319615100005,-1.1860213650798855e-07,0.4049750409541175,0.0,-0.19484917497924475,0.0,-0.004253108441601432,4397,-0.03874183651602245,-0.001379761162851761,-5.593200544513176e-07,-0.5,48.293440000000004,0.0,9.33158250215153e-05,0.2,-34.06434783935547,0.17125244140625,0.000281365248,0.016443364,-0.014027030242141336,0.9999372959136963,1.0016498565673828,1.0571256130933762,8053,0.1969682276248932
37306368,0.1553664,0.0037549016845786548,0.0,-0.3250421727759056,-0.08802031714432863,0.614265728,-0.03992587530523885,-0.10968083154476284,-0.0020476035103021294,8483,0.022360320000000003,0.01,0.0,-0.08488900165208875,0.0,1.7888256,5.156384158074721,3171.36,-0.012059623166456774,0.0,-3.8409385491393585e-05,-0.3346736074925086,0.0,2024,3380.1612355899997,-1.2492450632732908e-07,0.3753133317115564,0.0,-0.18552729666167797,0.0,-0.007806368789674132,4397,-0.04094983170220631,-0.000991504746092927,-5.555752858092781e-07,-0.5,48.304959999999994,0.0,0.00015136696553478637,0.2,-34.06380710601807,0.174951171875,0.000281356032,0.014903763,-0.010720784030854701,0.999909520149231,1.0011534690856934,1.6861092090606689,8057,0.5409016013145447
37324800,0.1554432,5.7238258044645495e-06,0.0,-0.2579449202869042,-0.06257017735677473,0.614248064,-0.03231509003371317,-0.11061820812047457,-0.002123714992601041,8487,0.022371840000000004,0.01,0.0,-0.08013325851489458,0.0,1.7897472,5.6842941542141965,3176.66,-0.01252201810520845,0.0,-4.318798529587841e-05,-0.3318293454672177,0.0,2025,3381.7612738899998,-1.152013272052154e-07,0.4121634320808845,0.0,-0.1948295974957125,0.0,-0.004958155814969365,4397,-0.03788779883000359,-0.0010633366547676886,-5.521332659303868e-07,-0.5,48.31648,0.0,0.00013020812184549868,0.2,-34.05617141723633,0.146533203125,0.00028134681599999996,0.011844997,-0.011335105908801778,0.9999505281448364,1.000486969947815,2.300256389379501,8061,0.6125940680503845
37343232,0.15552,0.0006937678927264617,0.0,-0.26235278619124325,-0.05954063258700299,0.6142304000000001,-0.02860180023154702,-0.11029812586478553,-0.0021380420359952516,8491,0.02238336,0.01,0.0,-0.0828557402790151,0.0,1.7906688,5.694065998478014,3197.1,-0.012423840488057754,0.0,-4.055240155171073e-05,-0.3156950373536045,0.0,2026,3411.8279970099998,-1.2752883195368906e-07,0.41382273855140883,0.0,-0.20062152016039925,0.0,-0.003400603951415832,4397,-0.03868581653229705,-0.0009534337109083126,-5.710330074675483e-07,-0.5,48.328,0.0,8.517782165048023e-05,0.2,-34.07093677520752,0.2240478515625,0.0002813376,0.017624851,-0.013312895561102777,0.9998941421508789,1.0019326210021973,1.520762914419174,8065,0.23981165885925293
37361664,0.1555968,2.0362374482629445e-07,0.0,-0.2719372918931475,-0.07045105284771264,0.614212736,-0.036974164530659076,-0.10986333109454331,-0.002115660680145315,8495,0.022394880000000002,0.01,0.0,-0.08300196684746136,0.0,1.7915904,5.541399648629193,3192.38,-0.012487862213411619,0.0,-4.311589981946178e-05,-0.33345589349087246,0.0,2027,3414.73837667,-1.208470564076561e-07,0.39923833251908797,0.0,-0.19781007436264691,0.0,-0.005224894040635423,4397,-0.03889669478216477,-0.00043299278798778233,-5.580901289749373e-07,-0.5,48.33952,0.0,0.0001491968190142264,0.2,-34.067660331726074,0.18555908203125,0.000281328384,0.014732176,-0.010237858211621643,0.999921977519989,1.0012818574905396,1.4478616178035737,8069,0.24127304553985596
37380096,0.1556736,0.0013311326545072876,0.0,-0.2815221252255417,-0.0734527480745981,0.614195072,-0.037810062632594676,-0.11024079482161969,-0.0020862021257322867,8500,0.022406400000000003,0.01,0.0,-0.08003696645574138,0.0,1.792512,5.500246917721959,3139.76,-0.012333828715352376,0.0,-4.226394934695913e-05,-0.3400718029630935,0.0,2028,3362.7867206299993,-1.1592472662517846e-07,0.39600987468948823,0.0,-0.19381001773108864,0.0,-0.005829949123259665,4397,-0.038580948663505095,-0.001028529879070295,-5.469413880822854e-07,-0.5,48.35104,0.0,0.0001974823341394464,0.2,-34.0591552734375,0.19249267578125,0.000281319168,0.017359408,-0.003372466436121613,0.9954714179039001,1.000722885131836,119.35884237289429,8073,74.48237609863281
37398528,0.1557504,0.002045987870541484,0.0,-0.2709594929507159,-0.06555133583391773,0.614177408,-0.03118237836638027,-0.11001041300037138,-0.0021196008798313433,8504,0.02241792,0.01,0.0,-0.08113806297065851,0.0,1.7934336,5.6399746064580185,3144.33,-0.012405132774482814,0.0,-4.030800260781958e-05,-0.32139849845404517,0.0,2029,3362.64533662,-1.2059530416351587e-07,0.4099915326582856,0.0,-0.19407953683433632,0.0,-0.004589407895950001,4397,-0.03871784311741933,-0.008535013011075815,-5.486538786039596e-07,-0.5,48.36256,0.0,2.17013293877244e-05,0.2,-34.064870834350586,0.170703125,0.000281309952,0.024401248,-0.005548376502702013,0.9867556691169739,1.0010039806365967,289.2491828918457,8077,90.71456909179688
37416960,0.1558272,0.000780044382720998,0.0,-0.26744246237092983,-0.06613474542117552,0.6141597440000001,-0.03480969253182246,-0.11025788918154414,-0.0021283857889327737,8508,0.022429440000000002,0.01,0.0,-0.08044013355808347,0.0,1.7943552,5.584956826884977,3145.06,-0.012411081945913933,0.0,-4.043726461583556e-05,-0.31605780815264617,0.0,2030,3364.47137717,-1.2367602479642636e-07,0.4043217443665794,0.0,-0.1990117646171333,0.0,-0.00477905831996653,4397,-0.038621007864638936,-0.0005482252762121658,-5.554608557998545e-07,-0.5,48.37408,0.0,0.00018608912553948662,0.2,-34.06744728088379,0.13623046875,0.000281300736,0.014166266,-0.008671379589941353,0.9995228052139282,1.0012164115905762,4.743904423713684,8081,1.2368247509002686
37435392,0.155904,0.0014736073915940897,0.0,-0.29230650624836246,-0.0722568715578844,0.61414208,-0.0374045884882763,-0.11008008790807047,-0.0020845640861683994,8513,0.02244096,0.01,0.0,-0.08376075631783912,0.0,1.7952768,5.432870764711501,3149.28,-0.01229675074099872,0.0,-4.106865159351181e-05,-0.3515652316080233,0.0,2031,3367.8948549499996,-1.2753709598330624e-07,0.38851255668200024,0.0,-0.18947821669226228,0.0,-0.006522272663095522,4397,-0.03937529813397136,-0.0007575436576279275,-5.531971283788753e-07,-0.5,48.3856,0.0,0.00014105882534446815,0.2,-34.06598052978516,0.15579833984375,0.00028129152,0.016898355,-0.008396461175289005,0.9997855424880981,1.0012261867523193,4.0267303586006165,8085,1.8161659240722656
37453824,0.1559808,4.758876620433372e-15,0.0,-0.24118685970093864,-0.05202069829504194,0.614124416,-0.026119629496453092,-0.1107127712380741,-0.002186066119453515,8517,0.02245248,0.01,0.0,-0.0801050575039981,0.0,1.7961984,5.867410460923743,3149.17,-0.01256628267159001,0.0,-4.3061437621486676e-05,-0.3086701705596331,0.0,2032,3367.75194533,-1.265489896386936e-07,0.4246857166455506,0.0,-0.20738282308716421,0.0,-0.0024370768484843494,4397,-0.03749896337104181,-0.00012151529561606788,-5.637617064641508e-07,-0.5,48.39712,0.0,4.069004595900575e-05,0.2,-34.06270408630371,0.08472900390625,0.00028128230399999997,0.010361531,-0.005231525585986674,0.999588668346405,1.0009407997131348,13.208068823814392,8089,10.6466064453125
37472256,0.1560576,0.0012243247445460563,0.0,-0.2842017449681322,-0.06433499162130396,0.614106752,-0.034418392037792254,-0.11013272096514455,-0.00208107634470729,8521,0.022464,0.01,0.0,-0.08661195769330754,0.0,1.79712,5.432566244951228,3149.64,-0.012371388609024989,0.0,-3.8704128357171945e-05,-0.3501312669878472,0.0,2033,3371.156714410001,-1.224261965705717e-07,0.3891156791148465,0.0,-0.1965442716538926,0.0,-0.004449028448325305,4397,-0.03915471474049339,-3.629050786793993e-05,-5.666355219005662e-07,-0.5,48.40864,0.0,0.000149739362920324,0.2,-34.062704467773436,0.10040283203125,0.000281273088,0.011117938,-0.007851422624662518,0.9997860193252563,1.0007305145263672,2.54620720744133,8093,0.47349435091018677
37490688,0.1561344,1.5911449175513628e-05,0.0,-0.2720190580823665,-0.07529675195521443,0.6140890880000001,-0.03795894689076049,-0.11037053123667533,-0.0021352949997639837,8525,0.02247552,0.01,0.0,-0.08125203729056588,0.0,1.7980416,5.492585049317532,3152.57,-0.012436281656132918,0.0,-4.147260435423609e-05,-0.31916020500243364,0.0,2034,3375.8397045,-1.1660734153639645e-07,0.396384520498864,0.0,-0.20270292861356815,0.0,-0.0057034832581686545,4397,-0.03854359989580633,-0.0014374447705354136,-5.662865355023672e-07,-0.5,48.42016,0.0,0.00017252578982152045,0.2,-34.06321640014649,0.12373046875,0.000281263872,0.011261446,-0.010806274914648384,0.9999115467071533,1.0009551048278809,2.1693818867206573,8097,0.6163773536682129
37509120,0.1562112,0.0005819241579607221,0.0,-0.246370071538381,-0.05261868684847571,0.614071424,-0.027315340647821946,-0.11095047276317184,-0.002174591102267887,8530,0.02248704,0.01,0.0,-0.07867800709177704,0.0,1.7989632,5.817413832018381,3155.05,-0.012427349950579087,0.0,-4.226713356636795e-05,-0.2997081345602317,0.0,2035,3376.95791176,-1.3073494874847623e-07,0.42101936127503925,0.0,-0.20958713109464833,0.0,-0.0024704428646501134,4397,-0.037032195216887796,-0.0018100843654826155,-5.63788910962555e-07,-0.5,48.43168,0.0,6.510407547466457e-05,0.2,-34.06167201995849,0.12906494140625,0.00028125465599999997,0.011862272,-0.009320997749455273,0.9998939633369446,1.000636339187622,2.520346313714981,8101,1.1042139530181885
37527552,0.156288,9.361461785215529e-05,0.0,-0.25814511734345924,-0.0646919182942643,0.61405376,-0.03160217447785681,-0.11043462915317154,-0.0021093614258258517,8534,0.02249856,0.01,0.0,-0.08256245963928074,0.0,1.7998848,5.6276944440244945,3156.65,-0.012532193241407637,0.0,-4.087889051182608e-05,-0.3271349809027892,0.0,2036,3384.23417341,-1.2433666895650306e-07,0.4054489720322122,0.0,-0.19809268820606543,0.0,-0.004051250666563828,4397,-0.03828927672506162,-0.002181919258071606,-5.525751677032892e-07,-0.5,48.443200000000004,0.0,0.00010850678275649746,0.2,-34.067771911621094,0.18822021484375,0.00028124544,0.01569708,-0.012430469528771937,0.9999067783355713,1.0013465881347656,0.9609086602926254,8105,0.07494941353797913
37545984,0.1563648,0.0001813971902441049,0.0,-0.2719907262500405,-0.0649213152087582,0.614036096,-0.0352883128505038,-0.11037027875718594,-0.0021154794353911814,8538,0.022510080000000002,0.01,0.0,-0.08214845325899259,0.0,1.8008064,5.512977607764507,3153.88,-0.012354245542228593,0.0,-4.362374028266133e-05,-0.322241728802326,0.0,2037,3391.6918847000006,-1.242889535271041e-07,0.397923063939797,0.0,-0.20004454498255442,0.0,-0.0037816038449750714,4397,-0.03885164098605358,-0.0012718956589527432,-5.643538203555065e-07,-0.5,48.454719999999995,0.0,0.00015407963655889034,0.2,-34.06296920776367,0.18328857421875,0.000281236224,0.013102846,-0.008672711090184748,0.9999085664749146,1.0009196996688843,1.8206293523311614,8109,0.3950885832309723
37564416,0.1564416,0.0005165480075905496,0.0,-0.2678495037773709,-0.06694938728000129,0.6140184320000001,-0.03304714205704932,-0.11037981961397966,-0.002116085989622299,8542,0.022521600000000003,0.01,0.0,-0.08075519576562798,0.0,1.801728,5.642537633582645,3159.44,-0.012466377534877011,0.0,-4.241069518633565e-05,-0.3233967663875182,0.0,2038,3394.0894027900003,-1.2142174329095606e-07,0.405653734502726,0.0,-0.1979773511036479,0.0,-0.005439362910263073,4397,-0.03812844310645283,-0.0004772730208845508,-5.465672301358853e-07,-0.5,48.46624,0.0,0.00011610225192271173,0.2,-34.05826320648193,0.11112060546875,0.00028122700799999996,0.010463586,-0.00942136812955141,0.99991774559021,1.0006701946258545,2.081556910276413,8113,0.42220157384872437
37582848,0.1565184,0.0030883038716397197,0.0,-0.2977899364129044,-0.07306901292273577,0.614000768,-0.034217324652115334,-0.1100240820104288,-0.002069485920889659,8547,0.022533120000000004,0.01,0.0,-0.08435027132223151,0.0,1.8026496,5.365269184926798,3166.59,-0.012192164698701007,0.0,-3.994920509540132e-05,-0.3231032599565549,0.0,2039,3394.6642207200002,-1.2360620557378243e-07,0.3878628533990593,0.0,-0.18898888023201518,0.0,-0.0073646262702962585,4397,-0.04009238559155329,-0.00250160324773012,-5.482487723143733e-07,-0.5,48.47776,0.0,5.967872372517983e-05,0.2,-34.067019653320315,0.19095458984375,0.000281217792,0.015586895,-0.013998664653627202,0.9999472498893738,1.0014697313308716,0.9287480026483536,8117,0.06575235724449158
37601280,0.1565952,0.00191070962285208,0.0,-0.2831474389091826,-0.06755429928202233,0.613983104,-0.03506929179948348,-0.11009505288814414,-0.002078668466799199,8551,0.02254464,0.01,0.0,-0.08511223692779396,0.0,1.8035712,5.463283965536348,3166.14,-0.012409421901353579,0.0,-4.170482870204868e-05,-0.34749989967492173,0.0,2040,3397.54813024,-1.2597810272772668e-07,0.39038931303180513,0.0,-0.1953432307049009,0.0,-0.005571177802786764,4397,-0.039415696069327745,-0.001004104926116532,-5.511445435736188e-07,-0.5,48.489279999999994,0.0,0.00014756923580231765,0.2,-34.060838317871095,0.2016845703125,0.000281208576,0.015109653,-0.00822458538459614,0.9999403953552246,1.0010380744934082,1.6008287072181702,8121,0.3446269929409027
37619712,0.156672,0.0036869126182598098,0.0,-0.2935519652661761,-0.06846830690088684,0.61396544,-0.036702730169787194,-0.11034934149006144,-0.002047683572721686,8555,0.022556160000000002,0.01,0.0,-0.08397609403600412,0.0,1.8044928,5.405928739396068,3172.49,-0.012232552111761642,0.0,-4.2032366655647724e-05,-0.3383111024353578,0.0,2041,3398.50662256,-1.1214793977407568e-07,0.3891303403826737,0.0,-0.18953461412178615,0.0,-0.00552791059530253,4397,-0.03878257851193709,-0.002891361160117843,-5.475256775057887e-07,-0.5,48.5008,0.0,0.00013997375693482658,0.2,-34.05924301147461,0.136962890625,0.00028119936,0.011804637,-0.009729402628727258,0.9999359250068665,1.0007166862487793,1.812242180109024,8125,0.5438055992126465
37638144,0.1567488,0.0008397699934962641,0.0,-0.2568053878077594,-0.06514648547761656,0.6139477760000001,-0.02941000835395091,-0.11068047565355058,-0.002146714820923498,8559,0.022567680000000003,0.01,0.0,-0.0795966152958188,0.0,1.8054144,5.697718245088625,3148.16,-0.012395581474630397,0.0,-4.0612147384928525e-05,-0.310484403758581,0.0,2042,3382.4931433400006,-1.2492516204185475e-07,0.41110066931736544,0.0,-0.20394957510628062,0.0,-0.0037123999482990516,4397,-0.037563612836283844,-0.0006965399119115824,-5.577894951683665e-07,-0.5,48.51232,0.0,0.00010199638199992478,0.2,-34.06468238830566,0.15655517578125,0.000281190144,0.014522688,-0.011883370869327337,0.9999471306800842,1.0012121200561523,1.3466898918151855,8129,0.14750176668167114
37656576,0.1568256,0.0018739376343883609,0.0,-0.28965190250911355,-0.07102942334843335,0.613930112,-0.035455362767729356,-0.10993142159479602,-0.0020913866795001642,8564,0.0225792,0.01,0.0,-0.08174304099589697,0.0,1.806336,5.431675334762854,3163.47,-0.012209387661921997,0.0,-4.1392492722717105e-05,-0.33802772202353226,0.0,2043,3394.47751437,-1.2400723085434747e-07,0.3912416708939641,0.0,-0.1987916272013511,0.0,-0.005350981447935397,4397,-0.039391880389138906,-0.002431645158548962,-5.53557624748767e-07,-0.5,48.52384,0.0,0.00015407964626016715,0.2,-34.05938165838068,0.27168412642045453,0.000281180928,0.049970992,-0.0003581206017935818,0.9917139410972595,1.0005769729614258,168.54606142911044,8132,25.235321044921875
37675008,0.1569024,0.0015682259924051903,0.0,-0.26733855336125484,-0.06228469928029366,0.613912448,-0.031972159931874716,-0.11033430656239407,-0.0021201527752403872,8568,0.02259072,0.01,0.0,-0.08204717544340955,0.0,1.8072576,5.543182734388011,3172.9,-0.012376449449107228,0.0,-4.0288242727214255e-05,-0.3226408888164587,0.0,2044,3398.7539259799996,-1.2498355335754695e-07,0.3985689759961522,0.0,-0.20465087203277324,0.0,-0.0047887360006298625,4397,-0.038618877916851466,-0.0036358221046124744,-5.571555044619127e-07,-0.5,48.53536,0.0,0.00010199637229864796,0.2,-34.06950435638428,0.231982421875,0.000281171712,0.031246465,-0.002899439272005111,0.9940100908279419,1.0015907287597656,170.85678415298463,8136,169.52740478515625
37693440,0.1569792,0.0012114306655048247,0.0,-0.26382534579082384,-0.05935021773299872,0.613894784,-0.028610574745847717,-0.11049781858313354,-0.002147300819060881,8572,0.022602240000000003,0.01,0.0,-0.08082696564346753,0.0,1.8081792,5.668335147478082,3175.79,-0.012443899205905478,0.0,-4.188887777426835e-05,-0.3082922008625475,0.0,2045,3401.1234510699996,-1.274309194345294e-07,0.40830184312529366,0.0,-0.2053903418030324,0.0,-0.003723456611139275,4396,-0.03835173424509492,-0.0006525812577634763,-5.572717214681277e-07,-0.5,48.54688,0.0,8.246515062637627e-05,0.2,-34.06583042144776,0.11890869140625,0.00028116249599999997,0.012683764,-0.010654980887193233,0.9998581409454346,1.0009183883666992,2.400997984409332,8140,0.5632652640342712
37711872,0.157056,0.0008411312496180952,0.0,-0.2933859160019286,-0.07772648529875172,0.61387712,-0.03832899197824971,-0.11008960761141601,-0.00211080842979115,8576,0.02261376,0.01,0.0,-0.08426733020593925,0.0,1.8091008,5.370682536085358,3229.96,-0.012328248846376953,0.0,-4.1321139885706296e-05,-0.32011366073712083,0.0,2046,3462.4052138299994,-1.207237338866805e-07,0.3879087229741159,0.0,-0.19874222391381277,0.0,-0.00665103778513112,4396,-0.03923092539191789,-0.001368191975227923,-5.616248189157911e-07,-0.5,48.5584,0.0,0.0001888018159661442,0.2,-34.064616966247556,0.15244140625,0.00028115328,0.013632884,-0.011887440585996955,0.9998944997787476,1.0011624097824097,1.5955373108386994,8144,0.28206557035446167
