time/iterations,reward_terms/residual,reward_terms/coef_rate,reward_terms/foot_slip,reward_terms/hip_roll,time/time_elapsed,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/height,rollout/ep_len_mean,time/fps,time/total_timesteps,curriculum/eff_scale,curriculum/ent_coef,reward_terms/vz,reward_terms/overrun,reward_terms/lat_vel,reward_terms/stance,reward_terms/ang_xy,reward_terms/air_time,reward_terms/energy,reward_terms/alive,rollout/ep_rew_mean,reward_terms/clearance,reward_terms/action_rate,curriculum/stance_ratio,reward_terms/stop,reward_terms/torque,reward_terms/upright,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/time,train/std,train/clip_range,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/explained_variance
41,-0.5095990862736416,-0.890807664139297,-0.4780168566702912,-0.025391577607813697,746,-0.05567326116724871,-0.6875913133208231,-0.04498061412502511,52.38,1124,839680,0.013653333333333333,0.01,-0.07792700758089156,0.0,-2.699281299008592e-09,-0.07283580122463758,-0.21681613913911657,0.0,-0.00034449915095718746,0.5,-150.70517154,0.008914422568128624,-0.054915290998246935,0.6468597333333334,0.0,-0.004647015530591282,-1.354711180358969,-6.0396161553448525e-05,-0.9407040529007313,0.0,0.9998113512992859,0.2,-34.04616928100586,0.00029726933333333334,0.010412573930807412,0.055867128,55.72349166870117,33288,0.3314208984375,111.66719055175781,-2.6470401287078857
42,-0.5099519316612506,-0.8871400584101675,-0.47335419034186155,-0.026323163536141586,764,-0.06987930186587618,-0.6886189222599114,-0.041331420619227885,55.89,1125,860160,0.013994666666666667,0.01,-0.07908518905015026,0.0,-2.7200516474866957e-09,-0.0807023113241259,-0.21485459655131497,0.0,-0.00034953827592721287,0.5,-154.16022307,0.009387896827230225,-0.05513995911584442,0.6467812266666667,0.0,-0.004620650031440269,-1.3340175255369304,-6.236375105350453e-05,-0.9288834463245854,0.0,0.999769926071167,0.2,-34.0455207824707,0.00029720106666666663,0.007641593110747635,0.04805138,15.11273193359375,33289,0.3223876953125,47.04850387573242,-2.2841734886169434
43,-0.5112377344222886,-0.8824915127837143,-0.49269392696161196,-0.026751273767269955,782,-0.07441054634255125,-0.6881137338348466,-0.03969380915062807,55.48,1125,880640,0.014336,0.01,-0.08054649805625608,0.0,-2.7525467277533957e-09,-0.0781003635151093,-0.21179478266503274,0.0,-0.000354594702895582,0.5,-153.46371621,0.008810057557414028,-0.05564623417096683,0.6467027200000001,0.0,-0.004625538784801715,-1.3290706408207824,-6.457896469617858e-05,-0.9523214443690083,0.0,0.999735414981842,0.2,-34.044965744018555,0.0002971328,0.0034603893291205168,0.03797146,26.731517791748047,33290,0.2991943359375,60.70356750488281,-2.6431593894958496
44,-0.5120083181978682,-0.8860620976166669,-0.4806677896978587,-0.02559273739758668,800,-0.075154687227041,-0.6887470206761546,-0.03724988266479092,56.4,1126,901120,0.014677333333333334,0.01,-0.08003968520622676,0.0,-2.6737143930845406e-09,-0.0748733415518171,-0.21389555899555726,0.0,-0.0003606474533301998,0.5,-154.54039135,0.008819388024376222,-0.056296522711950084,0.6466242133333333,0.0,-0.00468037517586869,-1.3067773573843573,-6.709999306568925e-05,-0.9359609689491852,0.0,0.9997031092643738,0.2,-34.044464111328125,0.0002970645333333333,0.0009173273574560881,0.030096624,21.347930908203125,33291,0.2738037109375,68.99377822875977,-1.9342365264892578
45,-0.5133763213539555,-0.8852794444284916,-0.4956211870459895,-0.027316161726915623,818,-0.07500478546426166,-0.6870806557072874,-0.037260896420539376,56.62,1125,921600,0.015018666666666666,0.01,-0.08479557732550638,0.0,-2.7510229113004944e-09,-0.084092482891461,-0.21446344576074744,0.0,-0.00036811582279422134,0.5,-154.70397009,0.009021068029250907,-0.05652793286649042,0.6465457066666667,0.0,-0.004760591609164221,-1.2988750698482154,-6.871298762880471e-05,-0.9345093114010767,0.0,0.9996750354766846,0.2,-34.044036865234375,0.00029699626666666667,0.0004537777276709676,0.023052417,55.96098709106445,33292,0.2510986328125,98.05816650390625,-2.3202741146087646
46,-0.5148046346874287,-0.872425530012722,-0.48784433043237235,-0.026519059509105436,836,-0.07832900241628522,-0.688133175808103,-0.03480704903097774,57.28,1125,942080,0.01536,0.01,-0.08353660019325262,0.0,-2.8195098685549584e-09,-0.07716589140307947,-0.21531868314283126,0.0,-0.0003720185168851145,0.5,-155.45103755,0.008714609549241008,-0.056756965597460594,0.6464672,0.0,-0.004757134494928722,-1.284551729909619,-7.203169939008305e-05,-0.9576777993648007,0.0,0.9998320937156677,0.2,-34.04590861002604,0.00029692799999999996,0.00920803596576055,0.05761835,48.55246353149414,33293,0.384033203125,118.48428344726562,-2.0846731662750244
47,-0.5148056772901333,-0.8673285380727483,-0.49022254476934435,-0.025299752162245254,855,-0.0933280118595576,-0.6876955877377469,-0.033732693297166653,60.74,1125,962560,0.015701333333333335,0.01,-0.08492572979751342,0.0,-2.7872115138121e-09,-0.07721111674477801,-0.2069393452416234,0.0,-0.00038070962854657006,0.5,-158.83847015,0.008285584249139869,-0.05659977941943676,0.6463886933333334,0.0,-0.004844267172549594,-1.2649266128840315,-7.418199363937609e-05,-0.936258747028009,0.0,0.9997608065605164,0.2,-34.044918060302734,0.0002968597333333333,0.0031255207334955535,0.03713501,28.860090255737305,33294,0.3218587239583333,87.13385518391927,-2.4774749279022217
48,-0.5146876951794845,-0.8667901123468635,-0.49701186082615506,-0.025429113265338393,873,-0.09515173812396824,-0.6895327332545901,-0.03257844997131153,60.48,1125,983040,0.016042666666666667,0.01,-0.08178453535002952,0.0,-2.6586358488718106e-09,-0.07139152059429846,-0.21398944795949548,0.0,-0.0003873653506655117,0.5,-158.61667752000002,0.008896026408665323,-0.05642096990824388,0.6463101866666667,0.0,-0.004909772686067197,-1.252029854356545,-7.647030647232807e-05,-0.935821893879394,0.0,0.9996981620788574,0.2,-34.04405085245768,0.00029679146666666665,0.00039094702030221623,0.023091123,39.81733322143555,33295,0.2583821614583333,88.6816889444987,-1.6082077026367188
49,-0.5160616339382323,-0.8575299635273236,-0.4965680343348273,-0.026136692374717264,892,-0.09639783321763389,-0.6884130820914598,-0.031625786398317965,58.66,1124,1003520,0.016384,0.01,-0.08214681765001745,0.0,-2.800544301409857e-09,-0.0736421722378698,-0.21027132479411023,0.0,-0.0003912662304853648,0.5,-156.80574264000003,0.008317463353349538,-0.05636368642489389,0.64623168,0.0,-0.004947704136908541,-1.2395062436306685,-7.842402387846987e-05,-0.9457622655244935,0.0,0.9997528195381165,0.2,-34.04469299316406,0.0002967232,0.0035379561013542116,0.027259044,27.37150001525879,33296,0.2855224609375,84.70974636077881,-2.2820019721984863
50,-0.5147637517958016,-0.8509443415159794,-0.5019174910177682,-0.025967144304045963,910,-0.10624743372754893,-0.6872405494051355,-0.031183031348594674,60.91,1124,1024000,0.01672533333333333,0.01,-0.08011721925343035,0.0,-2.6631304780740644e-09,-0.072315075729847,-0.209978868248719,0.0,-0.00040258657254748286,0.5,-159.10183560000004,0.008324426699948758,-0.05675106190562881,0.6461531733333333,0.0,-0.005112182043087699,-1.215134474064604,-8.076909316668582e-05,-0.9053476883309207,0.0,0.999839723110199,0.2,-34.04585075378418,0.0002966549333333333,0.0024558271591862044,0.061522074,18.485166549682617,33298,0.289306640625,53.731791178385414,-1.9946808815002441
51,-0.5154861048747629,-0.8428028673440583,-0.5061198505129794,-0.02715764162494058,929,-0.10853014377062209,-0.6881247695150009,-0.03117255632385762,61.39,1124,1044480,0.017066666666666667,0.01,-0.0817051527178423,0.0,-2.8274242798420856e-09,-0.07157481676329995,-0.20512998599601592,0.0,-0.0004096401608171438,0.5,-159.287825,0.008543547660963168,-0.05659676505870596,0.6460746666666667,0.0,-0.005183410763305528,-1.209784022448705,-8.307923995424267e-05,-0.8970062889872666,0.0,1.0008984804153442,0.2,-34.05535316467285,0.00029658666666666664,-0.008216096312389709,0.017286107,2.8246474266052246,33302,0.18778076171875,23.75731234550476,-3.1099061965942383
52,-0.5148853232202086,-0.845636277509664,-0.5031810711014312,-0.029721609630806483,947,-0.08408192227652762,-0.6903596480175975,-0.031855885582133765,59.88,1123,1064960,0.017408,0.01,-0.08460071658235443,0.0,-2.962968477932212e-09,-0.09196289575654683,-0.21055377230399816,0.0,-0.0004199440972262816,0.5,-158.12596431,0.008446753937728403,-0.056230989161548395,0.64599616,0.0,-0.005285635104795935,-1.2569011315349532,-8.535312878550984e-05,-0.9824089770560475,0.0,1.0011494159698486,0.2,-34.06189698439378,0.0002965184,-0.0034167902687421213,0.045476567,1.2275714874267578,33305,0.2405724158653846,6.231366836107695,-0.6381043195724487
53,-0.5154772561572335,-0.8266112336451364,-0.5078593020371673,-0.027020809382323197,966,-0.10320202840521234,-0.6895596680871653,-0.031537177552447046,59.34,1123,1085440,0.017749333333333332,0.01,-0.08140670903811138,0.0,-2.920445262669301e-09,-0.08255298280827811,-0.20049777764397309,0.0,-0.0004296254993088248,0.5,-157.41866643999998,0.00855880001677509,-0.05594822987136837,0.6459176533333334,0.0,-0.005438217087980991,-1.2406722862662218,-8.653618484618872e-05,-0.9304583133954347,0.0,1.0004260540008545,0.2,-34.05483627319336,0.00029645013333333333,0.015992164425551892,0.036643185,0.38494813442230225,33306,0.317919921875,1.5392135858535767,-0.10370993614196777
54,-0.5168351331434606,-0.8230136627009674,-0.5037552499628968,-0.027832226152185648,984,-0.08690516213973751,-0.6879965573651721,-0.03192717959615638,58.51,1123,1105920,0.018090666666666668,0.01,-0.09073645604479984,0.0,-3.211745580072922e-09,-0.09602696795277253,-0.20199952499770651,0.0,-0.0004303810981284661,0.5,-156.78080590000002,0.008488247461512615,-0.05541250406417366,0.6458391466666666,0.0,-0.005453826770195689,-1.2660923405385573,-8.886881256721205e-05,-1.010428493277964,0.0,1.0000200271606445,0.2,-34.05004119873047,0.0002963818666666666,0.00717298174276948,0.030175084,0.1529732644557953,33307,0.3074544270833333,1.1186206142107646,-0.05197429656982422
55,-0.5139101549055434,-0.819556556532901,-0.5159086553799442,-0.03046383983117474,1002,-0.10420495558792027,-0.6908168359074185,-0.032137461215212486,57.96,1123,1126400,0.018432,0.01,-0.0831271429520053,0.0,-3.114045574892836e-09,-0.09565703758949438,-0.2006410832310145,0.0,-0.00044370294030819993,0.5,-156.26754893,0.008230116894622832,-0.05427838249802249,0.64576064,0.0,-0.005661326249270508,-1.2418207702182056,-9.012825460901389e-05,-0.9446671540437392,0.0,0.9997842907905579,0.2,-34.0467414855957,0.00029631359999999997,0.00911737303249538,0.026200317,-0.012876272201538086,33308,0.259765625,0.5959801077842712,-0.2270585298538208
56,-0.5116647964676212,-0.8078065609201734,-0.5240346277371831,-0.03234790673210375,1021,-0.09476941636094124,-0.6883710480305256,-0.03245892938234507,59.77,1123,1146880,0.018773333333333333,0.01,-0.08388330893586354,0.0,-3.085064280044697e-09,-0.10104435085561167,-0.20704682650957745,0.0,-0.0004542803027737702,0.5,-157.63915759,0.008907275726043745,-0.05310486048708239,0.6456821333333334,0.0,-0.0058120455365016244,-1.2336930754703535,-9.027097914417962e-05,-0.8991244389286661,0.0,0.9998345375061035,0.2,-34.04707336425781,0.0002962453333333333,0.0117933317378629,0.037495308,0.21849966049194336,33309,0.295654296875,0.99336177110672,-0.08153045177459717
57,-0.5092840613013349,-0.7995574403180317,-0.5218008070610722,-0.0336945978424467,1039,-0.10928502780298004,-0.6910984677463575,-0.03241482312031366,61.45,1123,1167360,0.019114666666666665,0.01,-0.08165010919215179,0.0,-3.183979290741172e-09,-0.11141049348566004,-0.19648370736226312,0.0,-0.00046217602645318406,0.5,-159.70498311,0.008600986865306862,-0.05175663528763315,0.6456036266666667,0.0,-0.005977602475959453,-1.2408193893204702,-9.13667484834071e-05,-0.9179438319076976,0.0,0.9998152256011963,0.2,-34.04692077636719,0.00029617706666666666,0.023074477212503552,0.047503076,0.19360551238059998,33310,0.30908203125,1.1610896289348602,-0.6536787748336792
58,-0.5072296003004572,-0.8078231494801533,-0.5364996457237754,-0.03662261663849674,1057,-0.10708629771252162,-0.6888854909914233,-0.03273400693068446,62.43,1123,1187840,0.019456,0.01,-0.08047367619483371,0.0,-3.3061077413875435e-09,-0.11457850447529164,-0.20705826838905309,0.0,-0.0004687265831791484,0.5,-160.08295547,0.008993993467874089,-0.05076112658223917,0.6455251200000001,0.0,-0.006079479599024893,-1.206178274553784,-9.217957228375181e-05,-0.8458711613208107,0.0,0.99982088804245,0.2,-34.04705810546875,0.0002961088,0.012590942438691854,0.0706785,0.3299258053302765,33311,0.3485107421875,1.1555588245391846,-1.5900652408599854
59,-0.5051111991123302,-0.7968075692204449,-0.5309992167006178,-0.03720564957135421,1075,-0.11611265986721264,-0.6905127184415039,-0.03236712651016015,62.84,1123,1208320,0.019797333333333333,0.01,-0.07845350761990055,0.0,-3.404921201768226e-09,-0.11867410047677322,-0.19457254332857055,0.0,-0.0004736714960067045,0.5,-160.54631096,0.008859158101093757,-0.04911865303277395,0.6454466133333333,0.0,-0.0062235256528785695,-1.2011721227456047,-9.262515530111985e-05,-0.8489753019550804,0.0,0.9998560547828674,0.2,-34.04763603210449,0.0002960405333333333,0.012625187169760466,0.051250227,0.891650378704071,33312,0.3209228515625,2.5738121271133423,-2.094899892807007
60,-0.5044471815288303,-0.7888921659995842,-0.5343019432656784,-0.03541780992872023,1094,-0.11894273317593615,-0.6917817381388676,-0.03216454844228807,65.82,1123,1228800,0.020138666666666666,0.01,-0.07634767049335177,0.0,-3.4031222051307875e-09,-0.1103459548461011,-0.1977724284676243,0.0,-0.00047482690440295137,0.5,-163.57492844,0.008537528316763826,-0.04844520419291401,0.6453681066666667,0.0,-0.0062213624722225235,-1.2056375111152826,-9.370386624327083e-05,-0.8884021171667857,0.0,0.9998319745063782,0.2,-34.04748725891113,0.00029597226666666664,0.016434824094176292,0.0476704,0.3598364293575287,33313,0.31494140625,1.5417082905769348,-1.259800910949707
61,-0.5017510760972776,-0.788508198502826,-0.555200668821969,-0.04222835550145473,1112,-0.13022203091677512,-0.6904688089110433,-0.03213045848303708,66.7,1123,1249280,0.02048,0.01,-0.07520017042657835,0.0,-3.2087624357945452e-09,-0.11342105423507516,-0.20660008438705382,0.0,-0.0004863351892766938,0.5,-164.6602719,0.010046253650258869,-0.04787185669290235,0.6452896,0.0,-0.006355646646195781,-1.1455857492562929,-9.439304297437441e-05,-0.7549727017241612,0.0,0.9998266100883484,0.2,-34.04751777648926,0.000295904,0.009031002875417471,0.042668935,0.3436354696750641,33314,0.3096923828125,2.7005280256271362,-1.8639681339263916
62,-0.4994832734388369,-0.7949624714809886,-0.5687834071121145,-0.0405052881013447,1130,-0.115982282377081,-0.6911341226305905,-0.031697304034644214,61.63,1123,1269760,0.020821333333333334,0.01,-0.07443587122168686,0.0,-3.074752288275507e-09,-0.10879294946740348,-0.21373488048391134,0.0,-0.0004912975464420927,0.5,-159.58843265,0.009583675794762072,-0.047252572393420664,0.6452110933333334,0.0,-0.006453272464668316,-1.1259896418726283,-9.578612853022286e-05,-0.7600310247686277,0.0,0.999858558177948,0.2,-34.04804801940918,0.00029583573333333334,0.013190127676352859,0.04252169,1.1236220598220825,33315,0.30517578125,2.8874552249908447,-3.312386989593506
63,-0.49658610629390576,-0.8054889039122385,-0.56666197426617,-0.04413520244678432,1148,-0.12873472323990426,-0.6899436340713064,-0.03148831765396497,66.39,1123,1290240,0.021162666666666666,0.01,-0.07272468715315537,0.0,-2.792227319173675e-09,-0.10843492170253369,-0.21594074294902418,0.0,-0.0004944864371158604,0.5,-163.25892124,0.010204443085677391,-0.04733865974222039,0.6451325866666667,0.0,-0.006517222946748273,-1.106931943068548,-9.673958019374093e-05,-0.7168959614983881,0.0,0.9999038577079773,0.2,-34.04885482788086,0.00029576746666666663,0.009470800869166851,0.0314457,1.466666579246521,33316,0.271240234375,2.990725874900818,-2.0068373680114746
64,-0.4960761233677804,-0.8007074299013517,-0.5748683728240612,-0.04496221598821752,1166,-0.12713657833082834,-0.6896590130614103,-0.031380221116656636,66.15,1123,1310720,0.021504,0.01,-0.07297561063969998,0.0,-3.0097246059163486e-09,-0.12739496205022632,-0.2173644916271841,0.0,-0.0004994685867967207,0.5,-163.46258987,0.009028165706797622,-0.046457480206474805,0.64505408,0.0,-0.006618832306919453,-1.1006305632471898,-9.733638004087562e-05,-0.7319548801588617,0.0,0.9999337196350098,0.2,-34.049625396728516,0.0002956992,0.008538720197975636,0.024262518,1.548236608505249,33317,0.2542724609375,3.925004482269287,-1.7311348915100098
65,-0.4934963882863569,-0.8139747799137156,-0.5922209885406924,-0.044860459471797245,1185,-0.12374888392077991,-0.6895432118289568,-0.03152369554831412,66.21,1123,1331200,0.021845333333333335,0.01,-0.07272168587558596,0.0,-2.905539756955135e-09,-0.10515230304077898,-0.22316211515113368,0.0,-0.0005033715982989237,0.5,-163.78677746000002,0.009800783379281645,-0.046162290877805615,0.6449755733333333,0.0,-0.0067317893217091074,-1.0598654036057127,-9.695991404027023e-05,-0.6697345298921533,0.0,1.0001674890518188,0.2,-34.052886962890625,0.0002956309333333333,0.01187928051998218,0.054962054,3.810508966445923,33318,0.3748372395833333,8.05787452061971,-2.8019344806671143
66,-0.4928458219903624,-0.8049561411393649,-0.5890870024698874,-0.050551722641597206,1203,-0.12042320035689044,-0.6886626835262543,-0.03208020033916234,66.01,1123,1351680,0.022186666666666667,0.01,-0.07643289991108074,0.0,-3.1223048520561536e-09,-0.12387956077634014,-0.22221627755124138,0.0,-0.0005047965995591233,0.5,-163.65414291,0.010199060990108545,-0.044712761396225445,0.6448970666666667,0.0,-0.006739561549999569,-1.0714113560810836,-9.828342203453732e-05,-0.7029431340040361,0.0,1.0001360177993774,0.2,-34.05296834309896,0.00029556266666666667,0.007190391266097625,0.029563695,2.740171194076538,33319,0.2823893229166667,9.753422737121582,-1.9828879833221436
67,-0.4919219593946873,-0.8056281477309811,-0.5852348859722218,-0.05403719307380224,1221,-0.13513999614078784,-0.6902638880306329,-0.030962266802412007,63.4,1123,1372160,0.022528,0.01,-0.07599729518954765,0.0,-3.0229787759672544e-09,-0.14107358971222844,-0.2162050900680796,0.0,-0.0005114998401952042,0.5,-161.25611652,0.009386731759271832,-0.04466332101131843,0.64481856,0.0,-0.006878807468429948,-1.0557963981434453,-9.917562643863215e-05,-0.7093385908201546,0.0,1.0002750158309937,0.2,-34.05461311340332,0.0002954944,0.009085738842259161,0.022809636,1.4047377109527588,33320,0.2581787109375,4.332773268222809,-1.1974809169769287
68,-0.4910028956571944,-0.8112925056008995,-0.5874079075635689,-0.04752640047909821,1240,-0.12638072211411783,-0.6907126406668065,-0.030546374775129347,65.08,1123,1392640,0.022869333333333332,0.01,-0.07613873354821249,0.0,-3.0877135013216818e-09,-0.12290890611363596,-0.21230733546066075,0.0,-0.0005165545880842761,0.5,-163.08303603,0.00957466632733415,-0.04545595336295538,0.6447400533333334,0.0,-0.006935150665519747,-1.0775441627430689,-0.00010106289305996658,-0.765561792156111,0.0,1.000728964805603,0.2,-34.06000518798828,0.0002954261333333333,0.011615920918605601,0.059878357,0.9168585538864136,33322,0.297607421875,3.8813249270121255,-1.234872579574585
69,-0.49269199130037816,-0.8041286009718522,-0.5842063353100622,-0.04439361789056046,1258,-0.12336851019208553,-0.6872021828642028,-0.030573520119366232,64.01,1122,1413120,0.023210666666666668,0.01,-0.07558472438038229,0.0,-2.9137374413095407e-09,-0.10348718281321923,-0.21725458147333282,0.0,-0.0005260784550624729,0.5,-161.68962036000002,0.010409288374194903,-0.04582379580893408,0.6446615466666666,0.0,-0.0071679710504563635,-1.0517710755896792,-0.0001022577620260493,-0.6921942514745802,0.0,1.0006818771362305,0.2,-34.06019687652588,0.00029535786666666665,0.012294746818952262,0.025607262,0.547139048576355,33323,0.2916259765625,1.8483720421791077,0.018969953060150146
