reward_terms/time,reward_terms/action_rate,reward_terms/stance,rollout/ep_rew_mean,reward_terms/foot_slip,reward_terms/residual,reward_terms/height,time/fps,time/total_timesteps,curriculum/ent_coef,curriculum/ctrl_jitter_ms,reward_terms/torque,reward_terms/overrun,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/coef_rate,curriculum/stance_ratio,reward_terms/lat_vel,reward_terms/energy,reward_terms/alive,curriculum/ctrl_drop_prob,reward_terms/residual_rate,reward_terms/phase_contact,time/iterations,reward_terms/fwd_speed,reward_terms/ang_xy,curriculum/eff_scale,reward_terms/air_time,time/time_elapsed,reward_terms/step_rate,reward_terms/motor_vel,reward_terms/vz,reward_terms/upright,reward_terms/clearance,reward_terms/stance_time,reward_terms/assist_pen,curriculum/sprint_dist_m,reward_terms/foot_ahead,reward_terms/angmom,reward_terms/stop,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss,train/n_updates,train/explained_variance,train/std,train/entropy_loss,train/approx_kl
-0.5,-0.011826085436305795,-0.1562451750486608,-170.94357067999994,-0.2884136719980343,0.0,-0.0625415338903243,4244,115052544,0.0084959488,0.0,-0.1003421088291487,0.0,-0.08665678208263702,287.79,-0.3581709151047705,0.539758976,-3.0256523914675795e-08,-0.012163388481146063,0.0,0.0,0.0,-0.24308549502681767,6242,-1.5698339424309582,-0.20980384423853327,0.4793088,0.0010910358493371557,27106,0.0,-0.0020937518136236594,-0.19892847386944346,-0.22169909623202633,0.07565045290277453,-0.009308370292678269,0.0,96.89632,0.0,-0.0803223068512936,0.0,0.2,0.000242482944,-0.012319421349093317,0.10369873046875,-0.12181181460618973,0.0005478274397319183,24964,0.9942426085472107,1.001354694366455,-11.357832288742065,0.012592403
-0.5,-0.011439124563647695,-0.16616398925326997,-170.3151973,-0.2976256949985621,0.0,-0.064084265201315,4244,115070976,0.0084941056,0.0,-0.0990494755427383,0.0,-0.08565167934570973,285.25,-0.35475449470364195,0.539741312,-2.8354110808591713e-08,-0.011796004024646044,0.0,0.0,0.0,-0.2552938931210613,6243,-1.5685688182977708,-0.20700441695723415,0.4793856,0.0010085706760744667,27111,0.0,-0.002021583937709175,-0.20514693602097248,-0.23581815504553236,0.07628069492240656,-0.009026794133306894,0.0,96.90784000000001,0.0,-0.08287937414711982,0.0,0.2,0.000242473728,-0.011028092831838875,0.1103271484375,-0.11563326418399811,0.000851429661270231,24968,0.9922313094139099,1.000652551651001,-11.353406047821045,0.013360624
-0.5,-0.012425677318220786,-0.14124360440734057,-171.09248914,-0.28391207284566033,0.0,-0.06447588568277553,4244,115089408,0.0084922624,0.0,-0.09938448402175104,0.0,-0.0855766369282534,288.58,-0.38404128950748073,0.5397236480000001,-3.27469135105408e-08,-0.012410732164743636,0.0,0.0,0.0,-0.2421068990545892,6244,-1.4615373108075935,-0.2222545302664677,0.4794624,0.0013042518662081824,27115,0.0,-0.0021562633584111973,-0.20921579233733933,-0.2503830846345746,0.07712075207706165,-0.011078111276017606,0.0,96.91936,0.0,-0.07306497183260534,0.0,0.2,0.00024246451200000003,-0.009684423555154354,0.1002197265625,-0.10910330712795258,0.0017785954667488113,24972,0.9876666069030762,1.0014619827270508,-11.355086374282838,0.0124242725
-0.5,-0.0127132310566515,-0.14238032177730997,-174.35019081000002,-0.27103893557519004,0.0,-0.055590322724534985,4244,115107840,0.0084904192,0.0,-0.0988781094872382,0.0,-0.08579114386706492,301.98,-0.380139554462245,0.539705984,-3.289158464427959e-08,-0.012451026363236174,0.0,0.0,0.0,-0.2442801464876593,6245,-1.3754241670071856,-0.21137958063949294,0.4795392,0.001487085847960164,27119,0.0,-0.002172884295757302,-0.18337911058363335,-0.21034342461464217,0.07057669421402077,-0.02046666852483112,0.0,96.93088,0.0,-0.06677378985303717,0.0,0.2,0.000242455296,-0.011554520088247954,0.1158447265625,-0.12257406115531921,0.0010480233817361296,24976,0.9920611381530762,1.0009334087371826,-11.355077981948853,0.013014543
-0.5,-0.011700703364753403,-0.15774090228263266,-174.96084187999998,-0.2867171873289553,0.0,-0.0606487094911747,4244,115126272,0.008488576,0.0,-0.09520293374100591,0.0,-0.09159329363858945,304.86,-0.36532417045981,0.53968832,-3.642009486518562e-08,-0.012128281781912434,0.0,0.0,0.0,-0.261852107019469,6246,-1.3754316359214476,-0.21994638384388,0.479616,0.0013145601389826173,27124,0.0,-0.0021114279196140285,-0.19719635462015095,-0.23353458978946742,0.07389318540817272,-0.023123190277450096,0.0,96.94239999999999,0.0,-0.0772667609036403,0.0,0.2,0.00024244607999999995,-0.011046031350269913,0.10806884765625,-0.11849375069141388,0.0016324439260642976,24980,0.9919650554656982,1.0015040636062622,-11.355410289764404,0.0126925055
-0.5,-0.01225523797416442,-0.16028135795598644,-172.98771794,-0.27871278146931466,0.0,-0.060006000469799176,4244,115144704,0.0084867328,0.0,-0.10191409845769392,0.0,-0.08653857585338554,296.44,-0.3717154014990547,0.539670656,-3.1334527027068434e-08,-0.01250050329877249,0.0,0.0,0.0,-0.24475054670529367,6247,-1.430155663210752,-0.23015453892862045,0.4796928,0.0013525374492423402,27128,0.0,-0.0021626543707239784,-0.19382397625342088,-0.2284562507575908,0.07656811630593788,-0.011173059116117656,0.0,96.95392,0.0,-0.07278029134296642,0.0,0.2,0.00024243686399999997,-0.009571693488396704,0.09991455078125,-0.11516017466783524,0.005101753387134522,24984,0.9761118292808533,1.0015286207199097,-11.357214307785034,0.0137987705
-0.5,-0.011364497090861897,-0.15369716120953983,-171.64705806,-0.304509551768942,0.0,-0.06274916829049972,4244,115163136,0.0084848896,0.0,-0.10050570915579922,0.0,-0.08928042975299583,291.07,-0.3531831218862026,0.5396529919999999,-2.8619109137007538e-08,-0.01191394434385358,0.0,0.0,0.0,-0.25531666004042747,6248,-1.4782000684389784,-0.2090781119344421,0.4797696,0.0014436831633146438,27132,0.0,-0.0020231943052174853,-0.20251740405559937,-0.2113347198757647,0.07602792793022603,-0.010132892291747138,0.0,96.96544,0.0,-0.07194069439878031,0.0,0.2,0.000242427648,-0.012298627162817866,0.123046875,-0.11655890941619873,0.001967152737779543,24988,0.9875614643096924,1.0020508766174316,-11.359311819076538,0.014198294
-0.5,-0.011662517433493821,-0.1754261922367229,-170.79769733,-0.27765665868877626,0.0,-0.062092349569745756,4244,115181568,0.0084830464,0.0,-0.09461828195853843,0.0,-0.09175489926662467,287.75,-0.35487424008998536,0.539635328,-2.8291468889006287e-08,-0.01170660119428702,0.0,0.0,0.0,-0.2457424214904915,6249,-1.502314539070164,-0.18737706639353535,0.4798464,0.0014143862451116245,27136,0.0,-0.0020312113437529066,-0.1998390841557536,-0.21212180588707016,0.07467804356223272,-0.012556520234081998,0.0,96.97696,0.0,-0.08025583559318941,0.0,0.2,0.000242418432,-0.0076337115373462435,0.1154296875,-0.1017163023352623,0.004080869711469859,24992,0.9726014733314514,1.0012024641036987,-11.356406116485596,0.014230082
-0.5,-0.012171374880835903,-0.17276562135985518,-171.78059849,-0.2723375608908245,0.0,-0.06471125896368207,4244,115200000,0.0084812032,0.0,-0.09641132944718439,0.0,-0.08877621606752772,291.64,-0.36279408143640574,0.539617664,-3.150807701887744e-08,-0.011902052850268643,0.0,0.0,0.0,-0.2513670204915386,6250,-1.4681703240333333,-0.19689994910881534,0.4799232,0.0012337223258024703,27141,0.0,-0.0020738667169561426,-0.210024956448578,-0.2473166205689471,0.07579267083122466,-0.018410466697079957,0.0,96.98848,0.0,-0.07910168038518887,0.0,0.2,0.00024240921600000002,-0.011744770279619843,0.1018798828125,-0.1208808645606041,0.003273604245623574,24996,0.9844040274620056,1.0006669759750366,-11.354307270050048,0.013332382
-0.5,-0.011040577980043955,-0.1725861569314084,-172.39543820000003,-0.28273911898601123,0.0,-0.06657214505329431,4244,115218432,0.00847936,0.0,-0.0964787299932561,0.0,-0.09067015095823308,294.1,-0.35471873645375246,0.5396,-2.9173661115603425e-08,-0.011614753569109766,0.0,0.0,0.0,-0.2561726654699068,6251,-1.5392610438650052,-0.19608564331283868,0.48,0.0011306408721591448,27145,0.0,-0.00200548787441177,-0.21429220285210482,-0.24429039056328847,0.07706833433182546,-0.019506390741702892,0.0,97.0,0.0,-0.08828727005069881,0.0,0.2,0.00024239999999999998,-0.01250612421426922,0.11484375,-0.12030567228794098,0.0049340066500008104,25000,0.9765699505805969,1.0013036727905273,-11.355134677886962,0.014589762
-0.5,-0.011905014045847331,-0.15824531872153486,-172.47440171999997,-0.2896124845127388,0.0,-0.06280341121379991,4244,115236864,0.008477516800000001,0.0,-0.09664693241445356,0.0,-0.0860928319429866,294.25,-0.3558431401113472,0.539582336,-2.9789871874633217e-08,-0.011769212797092405,0.0,0.0,0.0,-0.25083125991939514,6252,-1.5626806474510049,-0.18422186867876322,0.4800768,0.0014436830371980453,27149,0.0,-0.002030326144913953,-0.20371796877456846,-0.22961369571638363,0.07366404815061157,-0.010276246791666685,0.0,97.01152,0.0,-0.0877232071403253,0.0,0.2,0.000242390784,-0.010143894387874752,0.10604248046875,-0.11497089266777039,0.004767656768672168,25004,0.9750154614448547,1.0020536184310913,-11.358350563049317,0.015002154
-0.5,-0.012432829914566805,-0.14526547238109777,-172.36725805000003,-0.2930134982286284,0.0,-0.06476421376002478,4244,115255296,0.0084756736,0.0,-0.0972966120480083,0.0,-0.08552521358725879,293.66,-0.3735997530612891,0.539564672,-2.760211573568142e-08,-0.012047255793370137,0.0,0.0,0.0,-0.24498720370313187,6253,-1.5154278528096614,-0.20145478821748503,0.4801536,0.0011344385113463635,27154,0.0,-0.0020849503869457787,-0.20617892721286213,-0.1971305128386741,0.07503399233076787,-0.013704247560882423,0.0,97.02304000000001,0.0,-0.07630431750112388,0.0,0.2,0.00024238156800000002,-0.011401291214860975,0.10992431640625,-0.11304518580436707,0.0009471108758589252,25008,0.9904260635375977,1.0020085573196411,-11.359114503860473,0.011556618
-0.5,-0.011645988827422689,-0.16438419241111973,-172.71381803,-0.2919787920753184,0.0,-0.06465238139029941,4244,115273728,0.0084738304,0.0,-0.10246797987475881,0.0,-0.08839980319055633,295.12,-0.35334867543749476,0.539547008,-3.0888887266490025e-08,-0.012064961666845923,0.0,0.0,0.0,-0.2511761643564464,6254,-1.5032402093686696,-0.21198321292661026,0.4802304,0.001009655705679001,27158,0.0,-0.002065884355449775,-0.2063203345806784,-0.22870185396295653,0.07751214317433969,-0.016837527495226823,0.0,97.03456,0.0,-0.07388994410223895,0.0,0.2,0.00024237235199999998,-0.013180708815343677,0.1075927734375,-0.12383019924163818,0.0013129326864145697,25012,0.9895120859146118,1.0015404224395752,-11.357617235183715,0.013049355
-0.5,-0.011401512871185676,-0.1728355179035664,-171.71521439999992,-0.2922779251942055,0.0,-0.06482445253779746,4244,115292160,0.0084719872,0.0,-0.09801980771059458,0.0,-0.08671454165131948,290.98,-0.3476456645198932,0.539529344,-2.9400671305077442e-08,-0.011933701845342865,0.0,0.0,0.0,-0.2486166190141526,6255,-1.5430683621035186,-0.20257966691935544,0.4803072,0.0012879757947909336,27162,0.0,-0.0020575116023854615,-0.2143283713689463,-0.233203977300858,0.07759201328030102,-0.011805523274233565,0.0,97.04608,0.0,-0.08190126173031204,0.0,0.2,0.000242363136,-0.012582245853263885,0.13118896484375,-0.11836694180965424,0.003639747784473002,25016,0.9768577218055725,1.0015881061553955,-11.357526731491088,0.0134333195
-0.5,-0.01145784273718236,-0.16097818630924424,-171.58952501,-0.2971909052829455,0.0,-0.06626904470836766,4244,115310592,0.008470144,0.0,-0.09628387572230451,0.0,-0.08734476105875859,290.34,-0.37162441656720374,0.53951168,-2.983680034446846e-08,-0.011831762587607873,0.0,0.0,0.0,-0.2541796664969857,6256,-1.544362170771834,-0.19913750962676147,0.480384,0.0011772988493450815,27167,0.0,-0.0020434745800881086,-0.21181018133467558,-0.22900257266395377,0.07568019305156114,-0.009516294185434364,0.0,97.0576,0.0,-0.08169347301038739,0.0,0.2,0.00024235392,-0.01345275182975456,0.1177490234375,-0.11924080550670624,0.0010581879323581234,25020,0.9892895817756653,1.0014634132385254,-11.357176256179809,0.015155444
-0.5,-0.011626271471128966,-0.1860922432070571,-172.04783247000006,-0.29886252905426264,0.0,-0.06563541788509483,4244,115329024,0.0084683008,0.0,-0.09348458887568961,0.0,-0.09147983487789857,292.6,-0.3513142598036768,0.539494016,-3.231041080173791e-08,-0.011549847415508784,0.0,0.0,0.0,-0.2640470170851248,6257,-1.525827800307395,-0.18924014640726866,0.4804608,0.0011838090981149839,27171,0.0,-0.001997602119022879,-0.20586062290428,-0.23997454078685868,0.07310717150589328,-0.015440231037145067,0.0,97.06912,0.0,-0.08352508618589938,0.0,0.2,0.00024234470400000003,-0.011572214018087834,0.11533203125,-0.10846897214651108,0.0015649306762497873,25024,0.9909603595733643,1.0007238388061523,-11.35429048538208,0.014645914
-0.5,-0.01162303958377505,-0.15668254061128206,-170.92472254999996,-0.30321635259268453,0.0,-0.06163714492061718,4244,115347456,0.0084664576,0.0,-0.10240670302268035,0.0,-0.0872731296004522,287.8,-0.3416300135636858,0.539476352,-2.8042074177334167e-08,-0.012300980752821456,0.0,0.0,0.0,-0.25726153871653246,6258,-1.5106420553301287,-0.22049338398594867,0.4805376,0.001134438579255301,27175,0.0,-0.0021026059750314536,-0.2002279926863556,-0.23155854359291883,0.07597168138297454,-0.012950672063096944,0.0,97.08064,0.0,-0.0763030989631641,0.0,0.2,0.000242335488,-0.011851234617643059,0.1131103515625,-0.11823557317256927,0.003382535430137068,25028,0.9827384948730469,1.000598669052124,-11.352394294738769,0.015608126
-0.5,-0.011778108174054192,-0.15988349447621297,-172.40553649999998,-0.2863994778976926,0.0,-0.06815515420753024,4244,115365888,0.0084646144,0.0,-0.09484551432338226,0.0,-0.08892405504933715,293.67,-0.3422573877166414,0.539458688,-3.1186356505351873e-08,-0.01160348782311392,0.0,0.0,0.0,-0.25638804392085407,6259,-1.5335726205641254,-0.18842416792651595,0.4806144,0.001062823996310019,27180,0.0,-0.002014983038526393,-0.2181298387709417,-0.22814711690984668,0.07650966735501459,-0.01918466833497708,0.0,97.09215999999999,0.0,-0.08879691415814663,0.0,0.2,0.00024232627199999995,-0.01257540873484686,0.124658203125,-0.11997505277395248,0.001545378944138065,25032,0.9864597916603088,1.000897765159607,-11.354332304000854,0.015028867
-0.5,-0.011783294906664925,-0.1874395089172083,-173.98089414000006,-0.3014535081173073,0.0,-0.05986285554163922,4244,115384320,0.0084627712,0.0,-0.09848341696924177,0.0,-0.09318310072309904,300.43,-0.34875011254826,0.539441024,-3.060868724715428e-08,-0.01217496094098653,0.0,0.0,0.0,-0.26830628564142356,6260,-1.4643047341596835,-0.1993706029834119,0.4806912,0.0011523422371182176,27184,0.0,-0.002098821027967721,-0.19364514662424195,-0.21067378923020033,0.07206969515966843,-0.020714747960381728,0.0,97.10368,0.0,-0.07318102372317883,0.0,0.2,0.00024231705599999997,-0.013366600184235721,0.12603759765625,-0.1162261962890625,0.004885677597485483,25036,0.9798311591148376,1.0010862350463867,-11.354766130447388,0.0148540605
-0.5,-0.011450104531394858,-0.18957778690467292,-171.41399426,-0.2991744423065197,0.0,-0.0684309006158173,4244,115402752,0.008460928,0.0,-0.10196262031404987,0.0,-0.09235175305802308,289.59,-0.3515044079188282,0.53942336,-3.14300033731771e-08,-0.011999317429559184,0.0,0.0,0.0,-0.2464058792463055,6261,-1.6049587512174508,-0.2158812527819319,0.480768,0.0009000637801364064,27188,0.0,-0.002051773959320394,-0.2140650459151099,-0.266526489553342,0.07937324478993486,-0.005883489945618849,0.0,97.1152,0.0,-0.08209909346229138,0.0,0.2,0.00024230784,-0.012092164484784007,0.1147216796875,-0.11193870007991791,0.0024379919632337987,25040,0.9849914312362671,1.0011919736862183,-11.355175304412843,0.015509014
-0.5,-0.01168338350576608,-0.16870458605234853,-170.11922069,-0.30067907460769067,0.0,-0.058361927780578,4244,115421184,0.0084590848,0.0,-0.10333878988899844,0.0,-0.08650759184579768,284.31,-0.3389050986898314,0.539405696,-2.87241233139087e-08,-0.012154485823178686,0.0,0.0,0.0,-0.2580304115755021,6262,-1.5403477697299797,-0.2056206076623857,0.4808448,0.0010725896766719718,27193,0.0,-0.002070555568451166,-0.18797930440663704,-0.2200378499033965,0.07242759452534493,-0.015307722406254875,0.0,97.12672,0.0,-0.08428471177066305,0.0,0.2,0.000242298624,-0.014835446851793676,0.1174560546875,-0.1255636215209961,0.0006457254232373089,25044,0.9924377799034119,1.001861572265625,-11.356905841827393,0.015461977
-0.5,-0.011888718898843405,-0.17909522901002525,-172.52575036000002,-0.28861959672164683,0.0,-0.06216248459106899,4244,115439616,0.0084572416,0.0,-0.09579310625765258,0.0,-0.09186611231941007,294.92,-0.36860300990570566,0.539388032,-3.118862933141067e-08,-0.011976572914419118,0.0,0.0,0.0,-0.27131678137270027,6263,-1.3827668663955481,-0.20441704177520606,0.4809216,0.001122502752372788,27197,0.0,-0.0021030680023393315,-0.19826499045340693,-0.2417183584405831,0.07382271178650578,-0.029792836493773695,0.0,97.13824,0.0,-0.07679841219894218,0.0,0.2,0.00024228940799999997,-0.013673266745172441,0.1183837890625,-0.11718694120645523,0.0035576665890403093,25048,0.9842683672904968,1.0026719570159912,-11.360893774032593,0.015426332
-0.5,-0.011050856100255127,-0.18681771285765017,-173.67379428,-0.3009701831348478,0.0,-0.06125154218748695,4244,115458048,0.0084553984,0.0,-0.09572132718590201,0.0,-0.0928338855333604,299.82,-0.33870299841524737,0.539370368,-3.634731727893865e-08,-0.011821175740068418,0.0,0.0,0.0,-0.2717717820185752,6264,-1.4673432404836408,-0.1978275371647471,0.4809984,0.001155054791727,27201,0.0,-0.0020585122824992082,-0.19669078446548893,-0.24692129417298242,0.07266770891372648,-0.02564367655658215,0.0,97.14976,0.0,-0.09207976588299921,0.0,0.2,0.00024228019199999998,-0.010475681477691979,0.115625,-0.11568161100149155,0.009354122076183557,25052,0.9801658391952515,1.0015374422073364,-11.35849404335022,0.014075106
-0.5,-0.011849446426239555,-0.1850958666230497,-171.0591306,-0.2887737353233031,0.0,-0.063223403899618,4244,115476480,0.0084535552,0.0,-0.09711831215148242,0.0,-0.0883153718785137,288.49,-0.3406131766134359,0.539352704,-2.8047699070645113e-08,-0.011731500713837299,0.0,0.0,0.0,-0.24926723199773163,6265,-1.5865248806844319,-0.1946964899895529,0.4810752,0.0011159922966423135,27206,0.0,-0.0020117178184521694,-0.20253197058871716,-0.21600517543326633,0.07496330147844375,-0.010676639051073127,0.0,97.16127999999999,0.0,-0.08690786127367672,0.0,0.2,0.000242270976,-0.011649161123204976,0.10264892578125,-0.11475490778684616,0.007006184128113091,25056,0.982671856880188,1.0011188983917236,-11.355538415908814,0.013746609
-0.5,-0.012241803442174057,-0.14563713077839535,-170.62419738999998,-0.2883231707099546,0.0,-0.05876764119353122,4244,115494912,0.008451712,0.0,-0.10067000375040303,0.0,-0.08652747351953977,286.83,-0.3660248931925646,0.53933504,-2.879671070995577e-08,-0.012248788752569535,0.0,0.0,0.0,-0.2559535010914979,6266,-1.4090353156150437,-0.21044978573965759,0.481152,0.001168618340873056,27210,0.0,-0.002117053849023473,-0.19554483429532307,-0.22106437803546858,0.07249806970545894,-0.014955470703878544,0.0,97.17280000000001,0.0,-0.0771808786594666,0.0,0.2,0.00024226176000000002,-0.012557166954502463,0.12344970703125,-0.11376018822193146,0.0010373266733950004,25060,0.9907782673835754,1.0013999938964844,-11.356475114822388,0.015694436
-0.5,-0.012498603854752151,-0.16600864671930793,-173.32580176,-0.2972647025718105,0.0,-0.05883441248971977,4244,115513344,0.0084498688,0.0,-0.09936879106892244,0.0,-0.08865691668005989,298.11,-0.36116122430197073,0.539317376,-3.387470812291151e-08,-0.01224238264904095,0.0,0.0,0.0,-0.2671496481043834,6267,-1.4378374874146926,-0.18981959004398508,0.4812288,0.0011772988525788402,27214,0.0,-0.002136978289186126,-0.19259510856015438,-0.22067793686687998,0.07087599317538626,-0.02199987051588121,0.0,97.18432,0.0,-0.07850963952295602,0.0,0.2,0.00024225254399999998,-0.012237267915043048,0.11802978515625,-0.11545578390359879,0.0030826339789200574,25064,0.9888655543327332,1.0006331205368042,-11.354400968551635,0.014825265
-0.5,-0.012379641894326176,-0.14237977167629387,-174.48663524,-0.2889323342823689,0.0,-0.05936974961504039,4244,115531776,0.0084480256,0.0,-0.10321138498675728,0.0,-0.08746090031890547,302.88,-0.37524767687777744,0.539299712,-3.238658275225802e-08,-0.012588139837565359,0.0,0.0,0.0,-0.2557578363734999,6268,-1.3304895431326307,-0.22461908280916035,0.4813056,0.0012548812503357315,27218,0.0,-0.002188502944976722,-0.20125918099025106,-0.23050636300862598,0.0749380268623173,-0.025763700289341312,0.0,97.19584,0.0,-0.06945002504137923,0.0,0.2,0.000242243328,-0.013248366839252412,0.11956787109375,-0.12057062983512878,0.0028881799546070395,25068,0.9887813925743103,1.0012762546539307,-11.354691362380981,0.015995901
-0.5,-0.012192701133527701,-0.1629647663425214,-172.13920157,-0.27577237294041257,0.0,-0.058767350515287226,4244,115550208,0.0084461824,0.0,-0.10057990580581538,0.0,-0.08774147474536359,293.02,-0.3553241221035942,0.539282048,-2.9370416591664668e-08,-0.01237672220241881,0.0,0.0,0.0,-0.24419837857572033,6269,-1.4357626069161453,-0.21884307004373976,0.4813824,0.0014453106947864096,27223,0.0,-0.002146937960210584,-0.19241766449397635,-0.22370224800699934,0.07484293473245661,-0.014583427966701694,0.0,97.20736,0.0,-0.07489900862140425,0.0,0.2,0.000242234112,-0.009953880694229155,0.11492919921875,-0.11409305036067963,0.004555097257252783,25072,0.9818993806838989,1.0013848543167114,-11.35566577911377,0.01569577
-0.5,-0.011216138225853533,-0.19152641581431165,-172.17630813,-0.2933875808399986,0.0,-0.06424397548889814,4244,115568640,0.0084443392,0.0,-0.09664801545387812,0.0,-0.09246268976548767,293.17,-0.3380810439131864,0.539264384,-3.006051651142627e-08,-0.011700397021332827,0.0,0.0,0.0,-0.2675938162972973,6270,-1.504668617385124,-0.2104329345287309,0.4814592,0.0013340912313045312,27227,0.0,-0.0019996894850251375,-0.20730944009056682,-0.24017951109616048,0.07617659853443985,-0.012059024957125075,0.0,97.21888,0.0,-0.081980669939462,0.0,0.2,0.00024222489600000003,-0.01175778170581907,0.10394287109375,-0.11753104627132416,0.0028326937870588155,25076,0.9917880296707153,1.0018686056137085,-11.35791277885437,0.012267726
-0.5,-0.012239365457456934,-0.14919675311308447,-171.28311727,-0.2867694273139552,0.0,-0.05976354444051393,4244,115587072,0.008442496,0.0,-0.10061077149800762,0.0,-0.08788787689118235,289.06,-0.3427139765311382,0.53924672,-2.8743256585668173e-08,-0.01228371597397055,0.0,0.0,0.0,-0.2528809040542107,6271,-1.4335999772257848,-0.21300697856068604,0.481536,0.0012695295833206426,27231,0.0,-0.002099378912015644,-0.19482409073184978,-0.2011405411119816,0.07395350264811282,-0.018793365420101002,0.0,97.2304,0.0,-0.07188010719427546,0.0,0.2,0.00024221568,-0.010737912869080901,0.09854736328125,-0.1141367107629776,0.005412820354104042,25080,0.9777013659477234,1.0022587776184082,-11.360084533691406,0.01222459
-0.5,-0.011751294971541522,-0.166522278389403,-169.93114934999997,-0.2872091408924095,0.0,-0.06152184389026257,4244,115605504,0.0084406528,0.0,-0.09540498503051086,0.0,-0.08715601647521241,283.6,-0.3401214041146977,0.539229056,-2.9508190887147726e-08,-0.011791531401958738,0.0,0.0,0.0,-0.26094983846995534,6272,-1.5179094427605815,-0.19572608042245754,0.4816128,0.0010270167226230518,27236,0.0,-0.00205275424334132,-0.19627157753078386,-0.2263462542171989,0.07399692140534944,-0.0176705882428602,0.0,97.24192000000001,0.0,-0.08694319511728843,0.0,0.2,0.00024220646399999995,-0.0132589359767735,0.11077880859375,-0.11834217607975006,0.0025669775903224947,25084,0.9806257486343384,1.0018787384033203,-11.358608627319336,0.014772067
