time/iterations,curriculum/stance_ratio,reward_terms/vz,curriculum/sprint_dist_m,reward_terms/assist_pen,reward_terms/phase_contact,time/time_elapsed,reward_terms/air_time,reward_terms/time,reward_terms/ang_xy,reward_terms/fwd_speed,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/angmom,reward_terms/stop,reward_terms/foot_ahead,curriculum/eff_scale,time/fps,reward_terms/residual_rate,reward_terms/motor_vel,reward_terms/height,reward_terms/residual,curriculum/ent_coef,reward_terms/stance,reward_terms/foot_slip,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/hip_roll,time/total_timesteps,reward_terms/alive,reward_terms/overrun,reward_terms/energy,reward_terms/upright,reward_terms/action_rate,reward_terms/step_rate,reward_terms/torque,reward_terms/coef_rate,rollout/ep_len_mean,curriculum/ctrl_drop_prob,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/learning_rate,train/std,train/clip_fraction,train/loss,train/clip_range
36,0.64938176,-0.21096938943454516,25.4032,0.0,-0.36901691022591343,160,0.00019910994645518562,-0.5,-0.31229306985103755,-1.4078428237723917,-152.07318956,-5.501954805436823e-08,0.07782147844916437,-0.1265315618287662,0.0,0.0,0.002688,4130,0.0,-1.4848145992113093e-05,-0.0507255557632753,-0.061985996822839465,0.01,-0.0014518216948189036,-0.3942493054721061,0.0,-0.0009476669236189789,-0.01711761899176519,663552,0.0,0.0,-9.843238681122703e-05,-0.3090010668013321,-0.1294069448200261,0.0,-0.0008345691404288301,-1.2976658040478848,209.39,0.0,-0.008952889812644572,51.43090686798096,0.05634111166000366,140,-19.88178596496582,0.0071948087,0.00029967744,1.0028541088104248,0.03299560546875,22.292510986328125,0.2
37,0.649364096,-0.2236346690178038,25.41472,0.0,-0.3735147639995498,164,0.00015353704738016758,-0.5,-0.3379867125915739,-1.3870185571504292,-151.75359541000003,-5.93274705433742e-08,0.07934425640164916,-0.12278843399319198,0.0,0.0,0.0027648,4133,0.0,-1.560339200622695e-05,-0.05298210947337538,-0.061910433823838415,0.01,-0.00396196802448869,-0.39660266446340414,0.0,-0.0005566371449579796,-0.017095981404323255,681984,0.0,0.0,-0.00010385731019529123,-0.32155198977155636,-0.13047268281290914,0.0,-0.0008901640385716326,-1.3092839515616401,208.01,0.0,-0.009941686852835118,48.85173282623291,0.05760985612869263,144,-19.890691184997557,0.008273179,0.000299668224,1.0039271116256714,0.04429931640625,20.37346649169922,0.2
38,0.649346432,-0.20967389561050212,25.42624,0.0,-0.3692049593517858,169,0.0002761496709556215,-0.5,-0.30116221895835227,-1.3958038790542364,-153.88778172999997,-5.6865686027748806e-08,0.07853711332940344,-0.10557641108049386,0.0,0.0,0.0028416,4135,0.0,-1.5880520764439625e-05,-0.053580767441569824,-0.061891636113508786,0.01,-0.006932974769254787,-0.397078405256831,0.0,-0.00023410134922920002,-0.017568735873232773,700416,0.0,0.0,-0.00010643975215442089,-0.3139991399300194,-0.1295691817182217,0.0,-0.0009289107454009296,-1.2981060891535727,216.61,0.0,-0.010211399267427623,44.54640884399414,0.03797835111618042,148,-19.88835515975952,0.008655658,0.000299659008,1.003351092338562,0.05228271484375,18.47612190246582,0.2
39,0.6493287680000001,-0.20964965974814492,25.43776,0.0,-0.38020906317735204,173,9.765605985497434e-05,-0.5,-0.3194057687053747,-1.3651718726760669,-151.63639138,-5.592502752867472e-08,0.0732838160027195,-0.11614096803833535,0.0,0.0,0.0029184,4137,0.0,-1.6497072487337372e-05,-0.049946396695850694,-0.06225996558191852,0.01,-0.0015757189256232233,-0.3950663997280348,0.0,-0.0014541220961190346,-0.015474766604188403,718848,0.0,0.0,-0.00010846503645768756,-0.2964675888145453,-0.12925045041181366,0.0,-0.000920108943509244,-1.3072168080678108,207.62,0.0,-0.010775768256280571,37.93816204071045,0.04847937822341919,152,-19.887597370147706,0.008671703,0.00029964979199999996,1.0038281679153442,0.04605712890625,16.64529800415039,0.2
40,0.649311104,-0.2011105187410201,25.44928,0.0,-0.39454869329509923,178,0.00011610220665008658,-0.5,-0.3051383496495645,-1.3672558476594505,-152.57009313999998,-5.9058182915790976e-08,0.0717737211840884,-0.10609428908862956,0.0,0.0,0.0029952,4139,0.0,-1.6712601731067627e-05,-0.0486121110689483,-0.06252137828478874,0.01,-0.0016186927742609396,-0.4062093361433111,0.0,-0.000806743731825716,-0.014955726024121692,737280,0.0,0.0,-0.00011119717859156212,-0.2753467133278492,-0.13078156515028425,0.0,-0.0009224189969358298,-1.3033815238895405,211.4,0.0,-0.010519643011502922,35.76328973770141,0.06087392568588257,156,-19.892085456848143,0.008886365,0.00029964057599999997,1.0040497779846191,0.05086669921875,16.285737991333008,0.2
41,0.64929344,-0.23863063949001967,25.4608,0.0,-0.35759254905499066,182,0.00015407965272768505,-0.5,-0.29675672495119726,-1.519982514199758,-155.67006855,-5.540456754083448e-08,0.08054297616462734,-0.12169920333551053,0.0,0.0,0.003072,4141,0.0,-1.6460232031512807e-05,-0.0653383363397239,-0.06219834045367137,0.01,-0.009680814971023542,-0.36865414712556144,0.0,-0.0008154248886664087,-0.019355228729310323,755712,0.0,0.0,-0.0001099397431580596,-0.33477692007949084,-0.12994570648798523,0.0,-0.0009439008810787632,-1.29078307429411,223.78,0.0,-0.011645742715336383,29.914579677581788,0.0594630241394043,160,-19.89406270980835,0.010409385,0.00029963136,1.0046091079711914,0.06282958984375,14.699164390563965,0.2
42,0.649275776,-0.21416335747304363,25.47232,0.0,-0.370641367951713,186,0.00010633660066458915,-0.5,-0.30579019897933296,-1.5103873315138698,-156.3372809,-5.4783068667936946e-08,0.0749395929624434,-0.11836041546057031,0.0,0.0,0.0031488,4143,0.0,-1.7550367708593852e-05,-0.05835841353927177,-0.06211900648222676,0.01,-0.005001693485700448,-0.4077436388733105,0.0,-0.0042181953192792,-0.016995080760453817,774144,0.0,0.0,-0.00011592752638691339,-0.3124118669318795,-0.13046090991341736,0.0,-0.0009941407435903882,-1.3088502851808697,226.37,0.0,-0.011354029539506882,25.00089931488037,0.07779425382614136,164,-19.885129737854005,0.008953267,0.000299622144,1.0027512311935425,0.060205078125,12.001938819885254,0.2
43,0.649258112,-0.21406799406917,25.48384,0.0,-0.3823246289162524,191,0.00016384525871318247,-0.5,-0.30208742727525617,-1.3994704910711233,-153.65914690000002,-5.60678393607825e-08,0.07336668927303486,-0.09846885027006429,0.0,0.0,0.0032256,4145,0.0,-1.8228114240038506e-05,-0.05538980190936673,-0.06205570608567476,0.01,-0.0013346695550013586,-0.42104754521919857,0.0,-0.0008319718957257768,-0.015114382063547295,792576,0.0,0.0,-0.00012041019347432568,-0.27421561528395316,-0.13039105408450713,0.0,-0.0010264515515377064,-1.305175018006333,215.71,0.0,-0.011383442138321698,22.35698528289795,0.07497680187225342,168,-19.880858993530275,0.009446747,0.00029961292799999997,1.0031182765960693,0.06298828125,9.104619026184082,0.2
44,0.649240448,-0.19027719082905972,25.49536,0.0,-0.38991942223650816,195,0.0002495656081009656,-0.5,-0.30669287283993074,-1.3914158463129116,-152.41286990999998,-5.997549458669683e-08,0.07404803454913557,-0.11228238202370283,0.0,0.0,0.0033024,4147,0.0,-1.8376690657993224e-05,-0.04830982697174762,-0.062241656776511646,0.01,-0.002112288650456508,-0.39673090832570823,0.0,-0.0008954485044038544,-0.014237306512982625,811008,0.0,0.0,-0.00012202773993486895,-0.2787419472289105,-0.1302205745511466,0.0,-0.001022779090802962,-1.3089899973635497,210.8,0.0,-0.012295652483589947,18.711561059951784,0.08034265041351318,172,-19.891856575012206,0.009968506,0.000299603712,1.0041176080703735,0.0702880859375,7.810891151428223,0.2
45,0.649222784,-0.22110844298087182,25.50688,0.0,-0.37499110250999157,199,0.00016493022687629692,-0.5,-0.2914282706464092,-1.4817019942310496,-155.93832017999998,-5.440988981231838e-08,0.07731288065625261,-0.10484193377070683,0.0,0.0,0.0033792,4148,0.0,-1.846185954272103e-05,-0.05994787704950436,-0.06244195669464514,0.01,-0.0008476117427546276,-0.3783280719691455,0.0,-0.0009613654627982113,-0.014683539086240118,829440,0.0,0.0,-0.0001223824733652788,-0.3003200734597249,-0.13030685415015367,0.0,-0.0010441752123617437,-1.312076355931444,224.9,0.0,-0.013200732518453152,16.00443630218506,0.08680039644241333,176,-19.888948440551758,0.010844408,0.000299594496,1.003861904144287,0.07916259765625,6.076315879821777,0.2
46,0.64920512,-0.21432797911769275,25.5184,0.0,-0.3555653293409299,204,0.00026421396048843034,-0.5,-0.31567193399531024,-1.4387781240242008,-154.88368533000002,-6.180945410269962e-08,0.08015597380263692,-0.10463204439800533,0.0,0.0,0.003456,4149,0.0,-1.8607323730285156e-05,-0.05801103545284124,-0.06241388376056028,0.01,-0.0007744671731776041,-0.3924416881014099,0.0,-0.0006886081634244571,-0.017481412116725537,847872,0.0,0.0,-0.00012693820783626068,-0.2998570421468413,-0.13041609640186705,0.0,-0.0011075148404723458,-1.2995164119415838,220.65,0.0,-0.012786500435322524,12.636153173446655,0.09515172243118286,180,-19.89017782211304,0.010234008,0.00029958527999999996,1.0047065019607544,0.0788818359375,5.287292003631592,0.2
47,0.649187456,-0.2102954045971649,25.52992,0.0,-0.3622495138024614,208,0.00011610219694880975,-0.5,-0.3261661945103908,-1.3789450080669035,-153.39016312,-5.6750257129418853e-08,0.07525375908124017,-0.11388502283638315,0.0,0.0,0.0035328,4150,0.0,-1.921371361725246e-05,-0.05192551905476744,-0.06242960085708507,0.01,-0.002211693717024228,-0.3761366803209439,0.0,-0.0006528008153610346,-0.016158947840074725,866304,0.0,0.0,-0.00012902158055065185,-0.3133527188214608,-0.13049809536213308,0.0,-0.0011078003091811591,-1.3056803791915794,214.69,0.0,-0.012327529839240015,11.357581424713135,0.10360687971115112,184,-19.885314083099367,0.01091593,0.000299576064,1.003313422203064,0.0880126953125,4.685657024383545,0.2
48,0.649169792,-0.21206830820033365,25.54144,0.0,-0.3750680815434623,213,0.00013888860121369362,-0.5,-0.3128037884195522,-1.3758593421915613,-151.10911343,-5.565019489032218e-08,0.07636651950505102,-0.10483880305753365,0.0,0.0,0.0036096,4152,0.0,-1.9752044778056666e-05,-0.05342133644892385,-0.06263724543661527,0.01,-0.0023751849820644534,-0.39616927636356425,0.0,-0.00041530732091309293,-0.01723143664737476,884736,0.0,0.0,-0.00013195636628767992,-0.2921826106709026,-0.13171149652516398,0.0,-0.0011328431969882175,-1.2975249943711307,205.61,0.0,-0.013188507012091576,8.989683818817138,0.1320340633392334,188,-19.87960367202759,0.010652361,0.000299566848,1.003535270690918,0.0941162109375,3.829143524169922,0.2
49,0.649152128,-0.22027768522303515,25.55296,0.0,-0.38202599321888064,217,0.000150281832449966,-0.5,-0.27735973092590216,-1.536786204552765,-154.13410566000002,-5.663886234089183e-08,0.07718700587680034,-0.11403105467862557,0.0,0.0,0.0036864,4153,0.0,-1.9574538219717003e-05,-0.05961975657790349,-0.06269276013152016,0.01,-0.0023934064432836895,-0.4116184727437205,0.0,-0.0008521816618869909,-0.01583640935230031,903168,0.0,0.0,-0.00012985423750609391,-0.30244764557837,-0.13111972669061325,0.0,-0.0010897162341908934,-1.3111139023894498,217.62,0.0,-0.013314081099815666,7.329651284217834,0.167141854763031,192,-19.896178913116454,0.011158839,0.000299557632,1.0052363872528076,0.09796142578125,2.8798959255218506,0.2
50,0.6491344640000001,-0.2190229653285603,25.56448,0.0,-0.3882922543505182,221,0.00017740856856107712,-0.5,-0.3087387908842815,-1.389511074392401,-156.78956259999998,-5.473379502722752e-08,0.07338073974755423,-0.1165082147536597,0.0,0.0,0.0037632,4155,0.0,-2.063506739914554e-05,-0.058396685098896804,-0.06244946589404199,0.01,-0.0023686795926792545,-0.40298633814173246,0.0,-0.0020850872873173407,-0.016760806315901617,921600,0.0,0.0,-0.00013768088487466358,-0.33913227253657885,-0.13015979085362328,0.0,-0.0011769817333018237,-1.3122729362832928,228.14,0.0,-0.014305155072361232,5.336445760726929,0.23665428161621094,196,-19.901202487945557,0.0138913,0.000299548416,1.0050718784332275,0.1236328125,1.74806809425354,0.2
51,0.6491168,-0.21257622997259445,25.576,0.0,-0.3738893927243688,226,0.00019910991088383726,-0.5,-0.2971916208624635,-1.4595279731904338,-155.77383834,-5.5403808403745927e-08,0.07661233032842009,-0.10940328583630254,0.0,0.0,0.00384,4157,0.0,-2.058625569833556e-05,-0.05525651742774384,-0.06297697693934935,0.01,-0.003950687130662619,-0.38429960251395795,0.0,-0.0012388721936278874,-0.016321598799694383,940032,0.0,0.0,-0.00013987183004999018,-0.2915528435260475,-0.13088749678337244,0.0,-0.001200582912047871,-1.298559807923048,224.15,0.0,-0.010534138407092542,4.482731354236603,0.2861010432243347,200,-19.899236106872557,0.017981388,0.0002995392,1.0048303604125977,0.21317138671875,1.4797353744506836,0.2
52,0.649099136,-0.21206299238198942,25.58752,0.0,-0.37656222047893195,230,0.0001660153987662246,-0.5,-0.3161318709053813,-1.291612363866367,-152.94338109999998,-5.664914097127948e-08,0.07263283680139156,-0.1040189012476807,0.0,0.0,0.0039168,4159,0.0,-2.1184581832825608e-05,-0.05243207301091636,-0.0625494766377266,0.01,-0.0025133943847947746,-0.4016512746468006,0.0,-0.0015158344823349682,-0.015154182548472292,958464,0.0,0.0,-0.00014249287245090514,-0.30141147045710853,-0.13075580675704376,0.0,-0.0012137773859281894,-1.2934933665092558,212.94,0.0,-0.008369546406902373,2.9431843400001525,0.35664862394332886,204,-19.895686531066893,0.017313842,0.00029952998399999996,1.0050243139266968,0.221240234375,1.0003703832626343,0.2
53,0.649081472,-0.21987982592594754,25.59904,0.0,-0.3715262271800802,234,0.00024848052352252934,-0.5,-0.30871875694393247,-1.3811047905741105,-152.85347455,-5.246630299684338e-08,0.07408353813171442,-0.12418620676882451,0.0,0.0,0.0039936,4160,0.0,-2.0981061090012343e-05,-0.054458406352185205,-0.06314456141691774,0.01,-0.004094404197515643,-0.3735977050256206,0.0,-0.0009250156064000395,-0.016542377730010563,976896,0.0,0.0,-0.00014182005709850333,-0.3143349628568476,-0.1294348523786969,0.0,-0.0012515431074066165,-1.3008839447363096,212.52,0.0,-0.004071440803818405,2.4993678450584413,0.45022982358932495,208,-19.90264472961426,0.01673053,0.00029952076799999997,1.005557894706726,0.2419921875,0.7375501990318298,0.2
54,0.6490638080000001,-0.2053590142955952,25.61056,0.0,-0.3818696542515304,239,0.00031683984303122596,-0.5,-0.28406532003999235,-1.40998385762105,-155.25181035000003,-5.237634781213004e-08,0.07814499743873232,-0.10189325997514508,0.0,0.0,0.0040704,4161,0.0,-2.0737484924927404e-05,-0.05375819360532403,-0.06290903338390544,0.01,-0.0031076904781445892,-0.3833287047303504,0.0,-0.0023179684293508115,-0.015895023601373064,995328,0.0,0.0,-0.00014149330364746746,-0.2849949789658505,-0.13025260548272882,0.0,-0.0012369182399706,-1.3026176786632138,222.04,0.0,-0.012883691035676747,1.7490821182727814,0.5404044985771179,212,-19.899847793579102,0.016767941,0.000299511552,1.005201816558838,0.18121337890625,0.3773246705532074,0.2
55,0.649046144,-0.21345426199012277,25.62208,0.0,-0.37924432663605123,243,0.00023491720397335789,-0.5,-0.296834850162914,-1.4096259077803994,-155.77812854,-5.189807259168359e-08,0.07391211037280496,-0.11688394768780125,0.0,0.0,0.0041472,4158,0.0,-2.1424018005943813e-05,-0.05340057903876964,-0.0631621675090957,0.01,-0.0029813718482171007,-0.3621265444337877,0.0,-0.0023921616909016543,-0.017365677487604717,1013760,0.0,0.0,-0.0001451583546427285,-0.31925082652227815,-0.13055911828632838,0.0,-0.00125116006327853,-1.3184844976725745,224.22,0.0,-0.014341090293601155,1.1826014786958694,0.6049371957778931,216,-19.89576663970947,0.017421061,0.000299502336,1.0054872035980225,0.17349853515625,0.1928006112575531,0.2
56,0.64902848,-0.19821340550903427,25.6336,0.0,-0.3946244468014744,248,0.0003190099733829912,-0.5,-0.3196998068371902,-1.260082109148464,-154.33375809999998,-5.0203847931357e-08,0.0735633173830092,-0.10902204832408556,0.0,0.0,0.004224,4156,0.0,-2.186603423470506e-05,-0.0452981075106731,-0.06313440930699064,0.01,-0.002713461939247357,-0.3602095042407932,0.0,-0.002405720926213285,-0.016279549676520937,1032192,0.0,0.0,-0.00014960515660357505,-0.299832492812587,-0.1285151388606651,0.0,-0.0013184419431308764,-1.3040766754125281,218.55,0.0,-0.01572755113011226,0.8043842315673828,0.6633585691452026,220,-19.90232048034668,0.018509353,0.00029949311999999997,1.0050472021102905,0.1655517578125,0.08056387305259705,0.2
57,0.649010816,-0.21597225920020438,25.64512,0.0,-0.3717323270310488,252,0.00016601538583118882,-0.5,-0.2808697374773217,-1.4388697127945984,-156.62550308999997,-5.018654742455283e-08,0.0727773786909481,-0.12047193388861212,0.0,0.0,0.0043008,4157,0.0,-2.22798674559508e-05,-0.05599370371023265,-0.06342193076964726,0.01,-0.0030963523362958927,-0.3815010172042717,0.0,-0.0031811393661579737,-0.017066415660129456,1050624,0.0,0.0,-0.00014943020709041652,-0.32077284579290544,-0.129821423390836,0.0,-0.0012949060147605276,-1.3013563579627951,227.58,0.0,-0.014152487413957715,0.6133144408464432,0.6625041961669922,224,-19.892312717437743,0.017587375,0.000299483904,1.0048034191131592,0.15972900390625,-0.004161283373832703,0.2
58,0.6489931520000001,-0.23232114853785932,25.65664,0.0,-0.369411523877487,257,0.00014648411888629198,-0.5,-0.27559445465317656,-1.4432387025093023,-157.22303513,-4.90416347317813e-08,0.0747685670136477,-0.11802776008355008,0.0,0.0,0.0043776,4159,0.0,-2.2267168149340147e-05,-0.059913471401977766,-0.06329571319761147,0.01,-0.007295534475260855,-0.3681196610253895,0.0,-0.0010116854197500895,-0.017409178226060654,1069056,0.0,0.0,-0.00015150210241379695,-0.29639512748408836,-0.13001537452146544,0.0,-0.0013099745420724457,-1.2986351927192328,230.09,0.0,-0.018819439923390746,0.38793024718761443,0.7663599848747253,228,-19.899192142486573,0.026341373,0.000299474688,1.0052039623260498,0.18662109375,-0.09488140046596527,0.2
59,0.648975488,-0.2211020041764493,25.66816,0.0,-0.3750035000034118,261,0.0003792312604168223,-0.5,-0.27634051831465367,-1.450793863185946,-157.93773101,-4.7404106247737615e-08,0.07630840718853228,-0.11813596895026207,0.0,0.0,0.0044544,4161,0.0,-2.2902565852397238e-05,-0.05678819918136857,-0.06353119146070353,0.01,-0.007214156270923661,-0.3511403796394312,0.0,-0.002866468552383594,-0.019047733198639127,1087488,0.0,0.0,-0.0001541157553066377,-0.30965014764647125,-0.1284170203544359,0.0,-0.001320533513366618,-1.2988844873095688,232.94,0.0,-0.017915051931049676,0.26464390754699707,0.8020439147949219,232,-19.88961305618286,0.024318123,0.00029946547199999996,1.00473153591156,0.16949462890625,-0.1485462784767151,0.2
60,0.648957824,-0.22898098964312227,25.67968,0.0,-0.3754199786996349,265,0.000308701833192673,-0.5,-0.2580802433607818,-1.4711648488086537,-162.066053,-5.0997850517976426e-08,0.07431147703320712,-0.1195665940259476,0.0,0.0,0.0045312,4162,0.0,-2.2745473605043085e-05,-0.06003907235720047,-0.0638522425726279,0.01,-0.0036499190974385843,-0.3625375854190851,0.0,-0.0028843717995591257,-0.019994150439277474,1105920,0.0,0.0,-0.00015454431227845386,-0.3312939006063649,-0.1303318856530143,0.0,-0.0013495530198972456,-1.3072351411049272,249.48,0.0,-0.017081274092197417,0.21003535240888596,0.7476941347122192,236,-19.89291706085205,0.022800308,0.000299456256,1.0039795637130737,0.2072509765625,-0.16522207856178284,0.2
61,0.64894016,-0.19626005202204444,25.6912,0.0,-0.3819088449104208,269,0.0005202902797868268,-0.5,-0.2716007481655336,-1.4067411280212774,-159.39526412,-4.778726752828529e-08,0.07182834446057387,-0.11103859324913551,0.0,0.0,0.004608,4164,0.0,-2.306493850759085e-05,-0.050239073709867216,-0.06399081897740601,0.01,-0.006298112147204163,-0.3451679007634916,0.0,-0.005334721952547423,-0.02146939870050897,1124352,0.0,0.0,-0.0001552019893902879,-0.303072002755937,-0.12917041508070692,0.0,-0.0013268570137985887,-1.2964453964671214,238.77,0.0,-0.015315543604083359,0.1936153508722782,0.7880887389183044,240,-19.8899284362793,0.020612966,0.00029944704,1.0043723583221436,0.20594482421875,-0.17223452031612396,0.2
62,0.6489224960000001,-0.2342485520709378,25.70272,0.0,-0.3722291037660894,274,0.0006749124408492611,-0.5,-0.2673200697869127,-1.4793179766148432,-160.02794599,-4.72558274260955e-08,0.07312229925278185,-0.12562530230756316,0.0,0.0,0.0046848,4166,0.0,-2.2836964207966375e-05,-0.05724453153925248,-0.06427992473649916,0.01,-0.01216872657768666,-0.31939298787189774,0.0,-0.0044578515031995876,-0.02203606883785327,1142784,0.0,0.0,-0.00015248897570575013,-0.33659652702563764,-0.12841526690895463,0.0,-0.001299559822055335,-1.3101172594677504,241.25,0.0,-0.01739108967303764,0.15674278400838376,0.7864053845405579,244,-19.89338073730469,0.025226915,0.000299437824,1.0042167901992798,0.20682373046875,-0.17295977473258972,0.2
