curriculum/ent_coef,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/angmom,reward_terms/foot_slip,reward_terms/residual_rate,reward_terms/stance_time,reward_terms/assist_pen,time/fps,curriculum/stance_ratio,reward_terms/step_rate,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/stance,rollout/ep_len_mean,reward_terms/lat_vel,reward_terms/torque,reward_terms/hip_roll,reward_terms/overrun,reward_terms/motor_vel,reward_terms/action_rate,reward_terms/height,reward_terms/alive,reward_terms/residual,curriculum/eff_scale,time/iterations,reward_terms/coef_rate,reward_terms/vz,reward_terms/energy,reward_terms/clearance,rollout/ep_rew_mean,reward_terms/stop,time/time_elapsed,reward_terms/foot_ahead,curriculum/sprint_dist_m,time/total_timesteps,reward_terms/ang_xy,reward_terms/time,reward_terms/upright,train/value_loss,train/loss,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range
0.01,0.0,0.00016764288496536514,-0.08164525894333813,-0.3681266178615328,0.0,-0.0010785538373359789,0.0,4344,0.649593728,0.0,-0.33407792607277054,0.0,-1.3292263742093657,-0.0001635005539440181,218.48,-5.486872279094764e-08,-0.0006469082130901881,-0.009692216955201702,0.0,-9.672738344279913e-06,-0.21669339645654884,-0.06488485061960383,0.0,-0.061017466626427964,0.0017664,24,-1.569453541257371,-0.2370155987861976,-7.420831855031775e-05,0.07868211116438831,-154.48086972000002,0.0,101,0.0,25.26496,442368,-0.30436508534299433,-0.5,-0.27308112928499023,139.73830795288086,62.30173110961914,0.000299788032,-0.011178147979080677,0.0162841796875,1.0021306276321411,-34.07607479095459,0.0049349125,92,0.11989688873291016,0.2
0.01,0.0,0.00016818545150777532,-0.09171484454931919,-0.38967874469213926,0.0,-0.000642221514782351,0.0,4345,0.649576064,0.0,-0.3407182358584929,0.0,-1.325955179376713,-0.00043045080832402764,204.42,-5.432841462781043e-08,-0.0006787481490459738,-0.009437327298584907,0.0,-1.0332186241240344e-05,-0.21926572632748242,-0.06084404631972498,0.0,-0.06128881593458489,0.0018432,25,-1.5867884924492184,-0.22726285099649837,-7.887371941831968e-05,0.07474035027669187,-150.95452633000002,0.0,106,0.0,25.27648,460800,-0.31859700583078693,-0.5,-0.26571652257848377,130.0572296142578,58.85439682006836,0.000299778816,-0.01122724665910937,0.01676025390625,1.0023472309112549,-34.080718421936034,0.0050667296,96,0.1016007661819458,0.2
0.01,0.0,0.0002110456245847874,-0.0921100254578629,-0.3817371568381011,0.0,-0.0007473370901101993,0.0,4345,0.6495584,0.0,-0.3300881346223958,0.0,-1.364222614889905,-0.0004176888082377985,212.2,-5.283673155279224e-08,-0.0007156527482275879,-0.010121327870705176,0.0,-1.0397397435714044e-05,-0.21720178770625684,-0.06134877599908971,0.0,-0.06120211437317233,0.00192,26,-1.5721047505578007,-0.22584334812963439,-8.030368734748292e-05,0.07944608490799482,-152.88225821999998,0.0,110,0.0,25.288,479232,-0.31259388426371293,-0.5,-0.2708403144446651,126.13231086730957,61.98261642456055,0.00029976959999999996,-0.011105380719527602,0.0145263671875,1.0018858909606934,-34.076111030578616,0.004844,100,0.08874136209487915,0.2
0.01,0.0,0.00021484333168094358,-0.08975606652220836,-0.38015408071606077,0.0,-0.000764697796613392,0.0,4347,0.6495407360000001,0.0,-0.345630296050594,0.0,-1.2851462049522047,-9.143150509640692e-05,218.72,-5.348688708295761e-08,-0.0007254681776248772,-0.008366869372830349,0.0,-1.1095134068465542e-05,-0.21600360922419337,-0.06171272006423911,0.0,-0.061070181297010834,0.0019968,27,-1.5765869316369998,-0.22835061429781722,-8.480172901561767e-05,0.07487587415718443,-154.52070197,0.0,114,0.0,25.29952,497664,-0.29860298414979486,-0.5,-0.2600232730275331,107.31472854614258,48.49403762817383,0.000299760384,-0.012536583631299437,0.02352294921875,1.0020860433578491,-34.07569255828857,0.006107451,104,0.07753020524978638,0.2
0.01,0.0,0.00021104562781854637,-0.08867606198472354,-0.3933178261656128,0.0,-0.0012581320560356188,0.0,4347,0.649523072,0.0,-0.34261025608150275,0.0,-1.4483924550986398,-4.0462675705845694e-05,215.06,-5.1828027003237834e-08,-0.0007360479963655998,-0.008946497903028042,0.0,-1.1110340574298191e-05,-0.21834156858670759,-0.0670018553928314,0.0,-0.06161470943220889,0.0020736,28,-1.5820026127555722,-0.2391537478962739,-8.531463126689145e-05,0.07727053828772074,-153.61124411,0.0,118,0.0,25.31104,516096,-0.2953152057967483,-0.5,-0.25859006837698967,105.02043304443359,50.548824310302734,0.000299751168,-0.013046758493874221,0.02139892578125,1.0025547742843628,-34.0825216293335,0.005970487,108,0.07539379596710205,0.2
0.01,0.0,0.00015841981318468848,-0.0947878590509516,-0.39338358279405927,0.0,-0.0014897946465579378,0.0,4348,0.649505408,0.0,-0.3214780401868958,0.0,-1.4116034885668187,-0.00014428199358818334,217.34,-5.728650244033833e-08,-0.000774638773076232,-0.010534347288365463,0.0,-1.1925928083376345e-05,-0.21766099411097473,-0.06734448962470918,0.0,-0.06138606668872399,0.0021504,29,-1.5823896670372526,-0.2400058891481489,-9.085279408305847e-05,0.07880682546288548,-154.15298954,0.0,122,0.0,25.32256,534528,-0.307723370989205,-0.5,-0.2754927499354258,93.42806625366211,43.392887115478516,0.000299741952,-0.014311711047776043,0.03226318359375,1.003051996231079,-34.08845100402832,0.0074969665,112,0.07010495662689209,0.2
0.01,0.0,0.00012261261387417713,-0.09350963664110258,-0.38844752259362486,0.0,-0.00023993374715145264,0.0,4348,0.649487744,0.0,-0.34046395816826247,0.0,-1.3321532221265255,-1.98226205749048e-06,208.18,-5.657250093159796e-08,-0.0008096008705126262,-0.009489862122620657,0.0,-1.2865855352697918e-05,-0.21823071413780162,-0.06369101671130079,0.0,-0.06107276577230055,0.0022272,30,-1.573868089597597,-0.23381099906714115,-9.644335898741709e-05,0.07474849653347601,-151.88508777000004,0.0,127,0.0,25.33408,552960,-0.31760366353812064,-0.5,-0.26461472951629594,88.12378883361816,42.88693618774414,0.000299732736,-0.013558181561529636,0.0284912109375,1.0021038055419922,-34.08012237548828,0.0069339005,116,0.06529510021209717,0.2
0.01,0.0,0.00015462207698470188,-0.08657022851254151,-0.3744098004541543,0.0,-0.000567488385260933,0.0,4350,0.6494700800000001,0.0,-0.32167274008635277,0.0,-1.355664994176017,-0.001451037586593083,216.04,-5.435274470129895e-08,-0.0008243998817058288,-0.010608853936165412,0.0,-1.2622215656179115e-05,-0.21723897175486964,-0.06736008797930904,0.0,-0.06131750304289027,0.002304,31,-1.5803692404617797,-0.2413896370703272,-9.613381264731416e-05,0.07947132320546658,-153.86115904,0.0,131,0.0,25.3456,571392,-0.3040892600445473,-0.5,-0.27670076355989337,81.39510078430176,37.43729782104492,0.00029972352,-0.014263381087221205,0.0312744140625,1.002485752105713,-34.07987232208252,0.0072910255,120,0.06438899040222168,0.2
0.01,0.0,0.000252820726018399,-0.1026247016114909,-0.38608253615843335,0.0,-0.0005223226212870537,0.0,4350,0.649452416,0.0,-0.34109540211274686,0.0,-1.4125279953685366,-0.0007946896647572269,216.75,-5.874848792670069e-08,-0.0008526988201670809,-0.011498418107587106,0.0,-1.2895986811864436e-05,-0.21603557618270444,-0.06755941548892336,0.0,-0.06149096160661766,0.0023808,32,-1.5692252310919064,-0.24574686399579682,-9.855305163887348e-05,0.07982125837318392,-154.03498175000001,0.0,135,0.0,25.35712,589824,-0.2987823370810972,-0.5,-0.29463980542173557,75.01102867126465,36.18080139160156,0.000299714304,-0.013807319500483573,0.03074951171875,1.0025304555892944,-34.083177375793454,0.006955964,124,0.05955004692077637,0.2
0.01,0.0,0.0002110456472211,-0.09957466646351795,-0.37927214217134586,0.0,-0.0010747550728006496,0.0,4350,0.649434752,0.0,-0.3324948950275448,0.0,-1.4263892865153858,-0.0010238379177789974,219.89,-5.193678001513159e-08,-0.0009085576554207076,-0.011077053864355679,0.0,-1.3150974768295997e-05,-0.21663247117265524,-0.06413219785263556,0.0,-0.06143540459229151,0.0024576,33,-1.5912368555240648,-0.23656221556418122,-0.00010177698366808937,0.08072955385969166,-154.80723288,0.0,139,0.0,25.36864,608256,-0.31065320193113993,-0.5,-0.2865090655962106,70.0477508544922,31.995441436767578,0.00029970508799999996,-0.014712102408520878,0.039306640625,1.0019230842590332,-34.0769588470459,0.0080877,128,0.06886696815490723,0.2
0.01,0.0,0.00018120624331964387,-0.08069793917083698,-0.3971770660595255,0.0,-0.0013456152034147333,0.0,4351,0.649417088,0.0,-0.35670791543017943,0.0,-1.2435406450026882,-0.00012951461668551077,207.58,-5.443029729077099e-08,-0.0009524702576802238,-0.010517593486799667,0.0,-1.4196251340209771e-05,-0.21569461551463753,-0.05765026923957585,0.0,-0.06138425964502528,0.0025344,34,-1.5839908577684598,-0.22321631311577952,-0.00010805364792944566,0.07640177620250325,-151.72747272,0.0,144,0.0,25.38016,626688,-0.33350686835103094,-0.5,-0.27231342044714396,59.42588062286377,24.1501407623291,0.000299695872,-0.015075859753414989,0.0397705078125,1.002710223197937,-34.08239593505859,0.008166879,132,0.07041245698928833,0.2
0.01,0.0,0.00024739539690522686,-0.08922950928706334,-0.39448103305046983,0.0,-0.0020560644738402013,0.0,4352,0.6493994240000001,0.0,-0.3532614541153467,0.0,-1.3533512715200344,-0.0008745575669492271,226.93,-5.224036477156735e-08,-0.0009471799640375317,-0.010911113444727123,0.0,-1.4288807513627359e-05,-0.2192354064909748,-0.06392153662925466,0.0,-0.06144446953891734,0.0026112,35,-1.5779726306786688,-0.2354634403383192,-0.00010910996774153509,0.07489518244503875,-156.58584369000002,0.0,148,0.0,25.39168,645120,-0.2901414323675853,-0.5,-0.27577006220569705,58.876079368591306,28.496145248413086,0.000299686656,-0.01519815573701635,0.0457275390625,1.0027294158935547,-34.084736824035645,0.008545803,136,0.06653928756713867,0.2
0.01,0.0,0.00017035555598946908,-0.0891250379130229,-0.366703476934781,0.0,-0.0002658395355360375,0.0,4352,0.64938176,0.0,-0.3339190099905306,0.0,-1.3763325821975028,-0.0003151043890179943,221.29,-5.650532767357264e-08,-0.0009884604486351436,-0.010538124082226208,0.0,-1.4603201875950329e-05,-0.21400353485480453,-0.06225679003179828,0.0,-0.061444158812351796,0.002688,36,-1.5735138074151667,-0.23102257587878006,-0.00011184229114431186,0.07713368290652131,-155.16454305000002,0.0,152,0.0,25.4032,663552,-0.3119564600178343,-0.5,-0.2796450732417825,49.55469398498535,24.861900329589844,0.00029967744,-0.016299164050724357,0.04864501953125,1.003194808959961,-34.08828563690186,0.009253637,140,0.07760870456695557,0.2
0.01,0.0,0.0002121307026957058,-0.09553879360481526,-0.37950919961146673,0.0,-0.0011507108219019654,0.0,4353,0.649364096,0.0,-0.34075115805991824,0.0,-1.3257985320067922,-0.0011952235322141395,212.47,-5.45785469515897e-08,-0.0010074674459589184,-0.010253721124592101,0.0,-1.4931189173527725e-05,-0.21565695915367833,-0.06092091999107953,0.0,-0.06156046926147037,0.0027648,37,-1.586061456318524,-0.2290564612701047,-0.00011417077146387461,0.07529042697327301,-152.95998707,0.0,156,0.0,25.41472,681984,-0.29949518672233716,-0.5,-0.2912223694767577,45.305504989624026,20.306304931640625,0.000299668224,-0.01693149678176269,0.055224609375,1.004238486289978,-34.09983520507812,0.010263654,144,0.053088486194610596,0.2
0.01,0.0,0.0001600474255004277,-0.10018114699929487,-0.36546962281021644,0.0,-0.001166984930427538,0.0,4354,0.649346432,0.0,-0.33215970052057736,0.0,-1.5003775650587792,-0.0011358798122793382,220.37,-5.339076536072118e-08,-0.001025156252859792,-0.011083492852190256,0.0,-1.4992376961907488e-05,-0.21718263615850467,-0.06946274944314118,0.0,-0.06149028007855273,0.0028416,38,-1.5840864739536,-0.24737278820295705,-0.00011549914584152926,0.07930766798207371,-154.92682381,0.0,160,0.0,25.42624,700416,-0.2733029586226281,-0.5,-0.2888088358379686,41.42588119506836,19.835742950439453,0.000299659008,-0.01675022563431412,0.04852294921875,1.0037877559661865,-34.09855194091797,0.009406281,148,0.06524991989135742,0.2
0.01,0.0,0.00018608906409806677,-0.09620748245043596,-0.3833683397531612,0.0,-0.0021674163807700905,0.0,4354,0.6493287680000001,0.0,-0.34325629193292545,0.0,-1.3658886669940795,-5.2052747789954974e-05,220.75,-5.487069697316772e-08,-0.001021935503509235,-0.009521528592879198,0.0,-1.6105522939801216e-05,-0.21692064306161662,-0.059320185370048226,0.0,-0.06157704739057105,0.0029184,39,-1.572443827385352,-0.21824536753957793,-0.00012096280539766647,0.07412131982218323,-155.01328072,0.0,165,0.0,25.43776,718848,-0.30276691814094403,-0.5,-0.2777774863660716,34.8243971824646,13.413885116577148,0.00029964979199999996,-0.018079789774492382,0.06143798828125,1.004098653793335,-34.09697303771973,0.010802447,152,0.04198503494262695,0.2
0.01,0.0,0.0003087017297123869,-0.09756008908088512,-0.3780158108549376,0.0,-0.001566018131496902,0.0,4354,0.649311104,0.0,-0.3402432795819408,0.0,-1.4325716494000662,-0.00013667717074980335,228.63,-5.3073558360050115e-08,-0.001089183729208896,-0.011634227752183547,0.0,-1.6027220850380343e-05,-0.21590300828266792,-0.060972871364757625,0.0,-0.061550727358721434,0.0029952,40,-1.5794450703706155,-0.22161299434164106,-0.00012359756070759356,0.0783047104662545,-156.98247408999998,0.0,169,0.0,25.44928,737280,-0.30337904246763503,-0.5,-0.27769469473699915,32.169070148468016,14.231597900390625,0.00029964057599999997,-0.01831719281617552,0.06983642578125,1.0035927295684814,-34.094895362854004,0.011141846,156,0.06448543071746826,0.2
0.01,0.0,0.00030056378778277174,-0.09275997726410945,-0.3688193825489186,0.0,-0.000674095373445501,0.0,4355,0.64929344,0.0,-0.33285020427874806,0.0,-1.42421300442503,-0.00034938607893587794,225.16,-5.074858840205281e-08,-0.0011122905568377894,-0.011243566715918606,0.0,-1.6493362260377145e-05,-0.21676623173476842,-0.06408689934841089,0.0,-0.061408289070987165,0.003072,41,-1.5846789118345113,-0.23492317561257695,-0.00012561106954124071,0.07899878957476886,-156.11161027000003,0.0,173,0.0,25.4608,755712,-0.3001624187225205,-0.5,-0.2830946449733942,26.665582847595214,10.554896354675293,0.00029963136,-0.018797657114919274,0.071337890625,1.0041148662567139,-34.09892539978027,0.011688868,160,0.07166385650634766,0.2
0.01,0.0,0.00020345014571729634,-0.08221735659253232,-0.4056010052241094,0.0,-0.002464318727207784,0.0,4355,0.649275776,0.0,-0.35636785343009714,0.0,-1.27733869952651,-4.649851966229438e-05,216.0,-5.495765713363692e-08,-0.001170013322745908,-0.009697804674123171,0.0,-1.748031660908873e-05,-0.2162223479289328,-0.05907331724913697,0.0,-0.061598095662259676,0.0031488,42,-1.5719666754081019,-0.22080353346622336,-0.00013373106104338475,0.07036695889446572,-153.84561892000002,0.0,177,0.0,25.47232,774144,-0.3171328085046511,-0.5,-0.26058742755260267,24.606583690643312,10.132912635803223,0.000299622144,-0.01974421810009517,0.08494873046875,1.004728078842163,-34.10858306884766,0.013066079,164,0.06787627935409546,0.2
0.01,0.0,0.00023437459539208148,-0.09906222661504012,-0.374354421318827,0.0,-0.0006530729830653096,0.0,4356,0.649258112,0.0,-0.333713902055095,0.0,-1.3822688712207427,-0.0011371576747461764,212.13,-5.543083212196705e-08,-0.0011787185700212202,-0.01043413956875435,0.0,-1.763483273555142e-05,-0.21477297009863822,-0.061838836649505215,0.0,-0.061418677449626494,0.0032256,43,-1.5775252698242086,-0.22734852434798988,-0.00013601509313990423,0.07637651535789833,-152.87861517,0.0,181,0.0,25.48384,792576,-0.3103637588293388,-0.5,-0.28618242593825216,21.4338716506958,8.382633209228516,0.00029961292799999997,-0.01954317683703266,0.0798583984375,1.0036375522613525,-34.09682903289795,0.012382098,168,0.07296401262283325,0.2
0.01,0.0,0.0002712668792810291,-0.10114388648244498,-0.39778668045696863,0.0,-0.0006268949315805609,0.0,4356,0.649240448,0.0,-0.3483607020375817,0.0,-1.3910111945744907,-0.00018222686638196464,213.64,-5.573670004298336e-08,-0.0011750175453708468,-0.010431896535678411,0.0,-1.776029032071432e-05,-0.21641987607121804,-0.05943623619754305,0.0,-0.061564807585345355,0.0033024,44,-1.5783617204343985,-0.2194750724864472,-0.00013556907211925243,0.07124578625856498,-153.25954898,0.0,186,0.0,25.49536,811008,-0.2944542648666191,-0.5,-0.28230496273709393,18.675479125976562,8.015796661376953,0.000299603712,-0.020809271675534546,0.0902099609375,1.0038871765136719,-34.096512413024904,0.013275655,172,0.06873166561126709,0.2
0.01,0.0,0.0002218963377850337,-0.09652752986173681,-0.38854192106403573,0.0,-0.0008131187544980397,0.0,4357,0.649222784,0.0,-0.3486207562782382,0.0,-1.4247040096429309,-0.00011413431142396894,227.5,-5.330507509413515e-08,-0.0012073840119625988,-0.010830714157044242,0.0,-1.792252522968827e-05,-0.2182342222149103,-0.06577211438394795,0.0,-0.06189216812372108,0.0033792,45,-1.5724869389040415,-0.2412269153246257,-0.00013816856295020214,0.07765373920056355,-156.72264364,0.0,190,0.0,25.50688,829440,-0.2938231194284869,-0.5,-0.27640963638038313,16.366015243530274,7.123332977294922,0.000299594496,-0.021845587820280343,0.0947265625,1.004227638244629,-34.10153522491455,0.014133493,176,0.0602869987487793,0.2
0.01,0.0,0.00036838045990508463,-0.08299123501812981,-0.37987980428913815,0.0,-0.0008854110880444447,0.0,4357,0.64920512,0.0,-0.3362860229908957,0.0,-1.3344938731840157,-0.00015919567418192602,218.62,-5.4496911032113365e-08,-0.0012500429305051565,-0.010746744475327115,0.0,-1.8611706602247303e-05,-0.21575345749874553,-0.06093950284667968,0.0,-0.061812079923356134,0.003456,46,-1.576545615109183,-0.2339915061476056,-0.00014254444338746003,0.0784477370735942,-154.48875312,0.0,194,0.0,25.5184,847872,-0.3007355625314676,-0.5,-0.25193125723684584,11.994412326812744,4.1795549392700195,0.00029958527999999996,-0.022465228382498027,0.11044921875,1.004291296005249,-34.101689147949216,0.015309271,180,0.08165580034255981,0.2
0.01,0.0,0.00032443521841843094,-0.10562504114413196,-0.38157430862852215,0.0,-0.0008304804780184188,0.0,4358,0.649187456,0.0,-0.33372754842041474,0.0,-1.4608159755807533,-0.0003586255003076968,222.25,-5.6079512003179775e-08,-0.001268121445377447,-0.010697041295894619,0.0,-1.8576488678584204e-05,-0.21580724945400306,-0.06499569093019048,0.0,-0.061856931277093324,0.0035328,47,-1.5770131040863846,-0.22914284076606306,-0.0001436928693366667,0.07638390493046886,-155.38216584999998,0.0,198,0.0,25.52992,866304,-0.281866445798048,-0.5,-0.2909824762245048,10.681143808364869,3.824564218521118,0.000299576064,-0.021289405052084476,0.1292236328125,1.0036189556121826,-34.095551300048825,0.016205123,184,0.10332310199737549,0.2
0.01,0.0,0.0002316618758615934,-0.09328858494994692,-0.3873811797401091,0.0,-0.0008889380810109691,0.0,4358,0.649169792,0.0,-0.34142088783798763,0.0,-1.4062521295902364,-0.0005809119632864286,222.12,-5.57962018990771e-08,-0.0013081831321402307,-0.010973545877223961,0.0,-1.9161836584599743e-05,-0.21567467838048426,-0.06515454351125204,0.0,-0.06189476207872328,0.0036096,48,-1.5773678877182684,-0.23868821131900267,-0.00014714348684376801,0.07806478231212882,-155.37444565,0.0,202,0.0,25.54144,884736,-0.2923579695622293,-0.5,-0.29029803025349843,8.00445785522461,2.692444324493408,0.000299566848,-0.02278593839146197,0.1337890625,1.004128336906433,-34.09897727966309,0.017388707,188,0.11803269386291504,0.2
0.01,0.0,0.0003586149800361858,-0.09964272660655277,-0.3784720195684701,0.0,-0.0023800892538727364,0.0,4359,0.649152128,0.0,-0.3430786158094519,0.0,-1.4312196994756898,-0.0012682931612036166,226.61,-5.280784472314749e-08,-0.0013097220648991112,-0.011842632545557067,0.0,-1.9499318522368408e-05,-0.21698203308634298,-0.0646474329579347,0.0,-0.061727070629138375,0.0036864,49,-1.581428461542246,-0.2339956345572786,-0.00015015305543634238,0.07813466567048656,-156.48307914999998,0.0,207,0.0,25.55296,903168,-0.2949581308874959,-0.5,-0.27823736108039404,6.6340234756469725,1.9868206977844238,0.000299557632,-0.02221109876409173,0.1602783203125,1.005007028579712,-34.10809383392334,0.019215116,192,0.16775161027908325,0.2
0.01,0.0,0.0001958546636160463,-0.10380429893558962,-0.3612617063611784,0.0,-0.0008646592452552997,0.0,4359,0.6491344640000001,0.0,-0.3363187587763853,0.0,-1.4905176002954317,-0.0015973393283880502,234.1,-5.240242138583863e-08,-0.001354136444733465,-0.011329531094244505,0.0,-1.9443744194889208e-05,-0.2145132440402941,-0.06939140291681511,0.0,-0.06188490402139298,0.0037632,50,-1.5852608053243944,-0.244964327848446,-0.0001520937301289803,0.08025887278553998,-158.35749138999998,0.0,211,0.0,25.56448,921600,-0.29824729080454465,-0.5,-0.3152968868179825,4.768606662750244,1.452147126197815,0.000299548416,-0.020523887290619314,0.197900390625,1.0058491230010986,-34.11958560943604,0.022234848,196,0.2427874207496643,0.2
0.01,0.0,0.00017957864717269936,-0.09764006275776477,-0.39971252620868025,0.0,-0.0008318361376748524,0.0,4359,0.6491168,0.0,-0.35378318687003785,0.0,-1.324484165057194,-0.00047912562641513293,231.39,-5.478940711445516e-08,-0.0014068878949845445,-0.011097441953944699,0.0,-2.1193418172320995e-05,-0.21752850967036683,-0.060082147003784656,0.0,-0.06186906371067194,0.00384,51,-1.5749166513250643,-0.22669187808356842,-0.00016042736866276724,0.07144858003167154,-157.69617255,0.0,215,0.0,25.576,940032,-0.30863089395958887,-0.5,-0.2959779967942773,3.5617363333702086,1.0967447757720947,0.0002995392,-0.0168555939104408,0.2529296875,1.0058356523513794,-34.11766338348389,0.026448485,200,0.2822182774543762,0.2
0.01,0.0,0.0002327470024788959,-0.10711598305202416,-0.39504679854743613,0.0,-0.0008354987949132919,0.0,4359,0.649099136,0.0,-0.3356698105720491,0.0,-1.462117129241882,-0.00022328583262915506,225.97,-5.362068943112958e-08,-0.0013900017585864594,-0.01088302188164978,0.0,-2.1049676637447693e-05,-0.2176573964709829,-0.0671906159907445,0.0,-0.06186717025826232,0.0039168,52,-1.566297748963732,-0.2370579264870067,-0.00016069609976059493,0.07675802658163439,-156.34619944,0.0,219,0.0,25.58752,958464,-0.2838780656275142,-0.5,-0.30008420801020436,3.190659260749817,0.7841476798057556,0.00029952998399999996,-0.01097194436006248,0.26304931640625,1.0051069259643555,-34.109275817871094,0.028267626,204,0.284707248210907,0.2
0.01,0.0,0.0003374560749054783,-0.10160288633650788,-0.39858243522606024,0.0,-0.002432582369591627,0.0,4360,0.649081472,0.0,-0.3474447696596574,0.0,-1.363811709506763,-0.00041598444447315397,224.21,-5.652543458143092e-08,-0.0014032368311201653,-0.013219258550021578,0.0,-2.1255248240920616e-05,-0.21576463064938256,-0.05944697486239486,0.0,-0.06201976256237677,0.0039936,53,-1.560564557906404,-0.21942667574654076,-0.00016322585868395047,0.073134580447345,-155.90048111,0.0,224,0.0,25.59904,976896,-0.29714626331571975,-0.5,-0.29162039626819175,1.9806636452674866,0.3925947844982147,0.00029952076799999997,-0.020763331407215445,0.254638671875,1.0051734447479248,-34.115386962890625,0.029985663,208,0.3871055245399475,0.2
0.01,0.0,0.00048556789341900084,-0.12412244068211259,-0.361589555045213,0.0,-0.002960734549560584,0.0,4360,0.6490638080000001,0.0,-0.3427621479857955,0.0,-1.5179873002838773,-0.0010378493837631707,233.29,-5.67325276733477e-08,-0.0013664497651405694,-0.013467194702833588,0.0,-2.0660999963382384e-05,-0.21571813292999442,-0.06824342423485538,0.0,-0.06208887629162369,0.0040704,54,-1.5736145213927841,-0.24271542777957197,-0.00015857061920105875,0.0771253935027968,-158.18298516000002,0.0,228,0.0,25.61056,995328,-0.27830442476426315,-0.5,-0.31511627453376256,1.5469932854175568,0.2394411265850067,0.000299511552,-0.021088617306668313,0.23111572265625,1.0052299499511719,-34.10522270202637,0.025644347,212,0.46924614906311035,0.2
0.01,0.0,0.0002338320320834302,-0.10864677981590094,-0.3931257371237536,0.0,-0.0011528796538995164,0.0,4359,0.649046144,0.0,-0.35367609715888876,0.0,-1.4181400492817116,-0.00034503292583497493,224.21,-5.434069951257868e-08,-0.0014270282654630408,-0.011897965921056965,0.0,-2.141959215608478e-05,-0.21493287659468774,-0.06419791807684422,0.0,-0.06237961911227712,0.0041472,55,-1.5698614158367508,-0.23419408572442688,-0.00016406931256473815,0.07135637259017757,-155.87700822,0.0,232,0.0,25.62208,1013760,-0.2706977552567208,-0.5,-0.29527634137985287,2.2376486480236055,0.3933092951774597,0.000299502336,-0.008424122584983706,0.2328125,1.0036123991012573,-34.10409450531006,0.025868798,216,0.6701633334159851,0.2
0.01,0.0,0.0002734370419703838,-0.10392987398529704,-0.3835270851251228,0.0,-0.0011250753660634574,0.0,4359,0.64902848,0.0,-0.35139829299890396,0.0,-1.4042779041129423,-0.002077901589303704,227.19,-5.47524441978907e-08,-0.0015329102908745876,-0.013592633734936077,0.0,-2.148389498490148e-05,-0.21671899973232692,-0.0629468424957953,0.0,-0.06207172633725295,0.004224,56,-1.5715304987812178,-0.22663130124574427,-0.00016942600961066597,0.0735562733457064,-156.6482989,0.0,236,0.0,25.6336,1032192,-0.2894281559502676,-0.5,-0.305138281729245,1.3724329829216004,0.03432416915893555,0.00029949311999999997,-0.020509235630743205,0.12957763671875,1.0037994384765625,-34.09098644256592,0.021732006,220,-0.15696513652801514,0.2
0.01,0.0,0.0003325732379582607,-0.09035162858101575,-0.3718220419259102,0.0,-0.0019952995450391122,0.0,4359,0.649010816,0.0,-0.34067104980069984,0.0,-1.4068187442210696,-0.00039301425832382323,234.71,-5.326617013502975e-08,-0.001524438583812451,-0.011227521785959376,0.0,-2.216892737211082e-05,-0.21504558246588565,-0.06834284962497324,0.0,-0.0625181771702924,0.0043008,57,-1.5734095355479651,-0.24403875049820847,-0.00017184599487664315,0.07848897038979107,-158.51066273000004,0.0,240,0.0,25.64512,1050624,-0.29316332879110496,-0.5,-0.3013575088871353,1.0406846910715104,-0.009438633918762207,0.000299483904,-0.018286960886325688,0.18167724609375,1.0050849914550781,-34.10586433410644,0.027907271,224,-0.025493979454040527,0.2
0.01,0.0,0.00041015562924763397,-0.1063407298811208,-0.3959169729607411,0.0,-0.0022346908970373785,0.0,4360,0.6489931520000001,0.0,-0.3604501092395018,0.0,-1.4616091546818077,-0.0013829308874527737,234.52,-5.559582885058635e-08,-0.0015346491274269884,-0.01253633202976382,0.0,-2.2984889382511318e-05,-0.21893151694945917,-0.06405747357074254,0.0,-0.062487470195573165,0.0043776,58,-1.565493448491927,-0.2378383898460465,-0.00017614499078851968,0.07456839019740352,-158.46938207,0.0,245,0.0,25.65664,1069056,-0.2958459433477635,-0.5,-0.29768077643812674,0.5393365755677223,-0.2078458070755005,0.000299474688,-0.02489470918662846,0.22305908203125,1.0053337812423706,-34.11539897918701,0.03667575,228,0.4254037141799927,0.2
0.01,0.0,0.00020290756947360933,-0.12524355040554402,-0.39199535711882194,0.0,-0.0024793724458302474,0.0,4360,0.648975488,0.0,-0.35583011352074384,0.0,-1.464790133561578,-0.002351179035329382,234.11,-5.334380078969318e-08,-0.0015451744551899162,-0.011913223280822612,0.0,-2.309331301420782e-05,-0.21710081663261993,-0.06322573300010093,0.0,-0.062493704334811384,0.0044544,59,-1.5815283312990562,-0.23782086254267248,-0.00017645160955450718,0.07237965775617222,-158.37303580999998,0.0,249,0.0,25.66816,1087488,-0.2869495484959182,-0.5,-0.3137227716565685,0.43860706239938735,-0.2345128208398819,0.00029946547199999996,-0.022822564822854476,0.21654052734375,1.0052242279052734,-34.10809059143067,0.032153614,232,0.46289992332458496,0.2
