time/fps,reward_terms/overrun,curriculum/sprint_dist_m,time/time_elapsed,rollout/ep_len_mean,reward_terms/clearance,reward_terms/coef_rate,reward_terms/ang_xy,reward_terms/angmom,reward_terms/stance,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/time,reward_terms/stop,reward_terms/assist_pen,rollout/ep_rew_mean,reward_terms/motor_vel,reward_terms/residual_rate,reward_terms/action_rate,reward_terms/foot_ahead,reward_terms/upright,reward_terms/stance_time,time/total_timesteps,reward_terms/foot_slip,reward_terms/air_time,reward_terms/residual,time/iterations,reward_terms/torque,reward_terms/step_rate,reward_terms/fwd_speed,reward_terms/height,reward_terms/vz,curriculum/ctrl_drop_prob,reward_terms/energy,curriculum/eff_scale,reward_terms/phase_contact,reward_terms/hip_roll,curriculum/ent_coef,reward_terms/alive,reward_terms/lat_vel,train/learning_rate,train/n_updates,train/clip_fraction,train/std,train/approx_kl,train/loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/explained_variance,train/entropy_loss
4276,0.0,67.69312,15976,237.95,0.055058280165174826,-0.31896657746501905,-0.3526494732637087,-0.09229096267303918,-0.01393138196878053,0.584537216,0.0,-0.5,0.0,0.0,-149.00596651999996,-0.0016080908298916096,0.0,-0.005878146011628468,0.0,-0.3082059436427534,-0.020191054692582436,68327424,-0.37472376616646574,0.00013780363951809704,0.0,3707,-0.08005619179117207,0.0,-0.010601532345393192,-0.039734829818781486,-0.185615847838592,0.0,-0.008359429451450157,0.2846208,-0.349478063675507,-0.11072308190885104,0.01,0.0,-8.294291680290623e-08,0.000265845504,31095,0.133447265625,1.0021618604660034,0.016581517,0.3664414882659912,-0.013908289512619377,1.290580928325653,0.2,0.9821672439575195,-11.359154224395752
4276,0.0,67.70464,15981,227.91,0.05388348287053932,-0.30774900130585225,-0.3474978073663791,-0.09575306015112756,-0.011655856838863594,0.584519552,0.0,-0.5,0.0,0.0,-145.36374754,-0.001513289175612341,0.0,-0.00568627988397162,0.0,-0.30571969133574944,-0.013783048945091044,68345856,-0.3639140977860708,8.13801080868062e-05,0.0,3708,-0.08155127466524377,0.0,0.019879979580174192,-0.044750536988656026,-0.20412207866682147,0.0,-0.00798845494434118,0.2846976,-0.3447845540358909,-0.10990856299878538,0.01,0.0,-7.002148269624138e-08,0.00026583628799999997,31099,0.1477783203125,1.002441167831421,0.017489817,0.17279623448848724,-0.014026564522646367,0.7730432212352752,0.2,0.9885610938072205,-11.360758829116822
4276,0.0,67.71616,15985,243.51,0.04941039437193598,-0.2960076668711831,-0.3264217391463933,-0.09655554134532036,-0.012074244648200632,0.584501888,0.0,-0.5,0.0,0.0,-147.01416482000002,-0.001502548573425891,0.0,-0.005521871785728458,0.0,-0.30070164766175994,-0.018078150484749738,68364288,-0.35413726148542135,6.835934537876811e-05,0.0,3709,-0.07801500994517019,0.0,0.09768673214892042,-0.04527006430577899,-0.20603922698321137,0.0,-0.007859529682053026,0.2847744,-0.335709064108989,-0.10291349181217663,0.01,0.0,-6.663319212658864e-08,0.000265827072,31103,0.15823974609375,1.0020054578781128,0.020037651,0.1530267894268036,-0.013638096768409014,0.6414997041225433,0.2,0.9916558265686035,-11.359665536880494
4276,0.0,67.72768,15989,229.14,0.054071687104453856,-0.321631461181462,-0.34601726302860736,-0.09711201110311139,-0.005133737576475964,0.584484224,0.0,-0.5,0.0,0.0,-144.96155202,-0.0015584363557702421,0.0,-0.005680874387108243,0.0,-0.3046665053781425,-0.011764010441968113,68382720,-0.3670596185290877,8.680551157643397e-05,0.0,3710,-0.07889973440419788,0.0,-0.0019719106182261507,-0.04421634590504056,-0.20305912600599396,0.0,-0.00812725808725126,0.2848512,-0.35761496622471706,-0.10694577581566223,0.01,0.0,-7.539632671398072e-08,0.000265817856,31107,0.12880859375,1.0014888048171997,0.01589972,0.16475330293178558,-0.011079056037124247,0.856132197380066,0.2,0.989291250705719,-11.35698652267456
4276,0.0,67.73920000000001,15994,225.37,0.05541639474514981,-0.31240530395553345,-0.3504998593167711,-0.09923872023204156,-0.020595037888424247,0.58446656,0.0,-0.5,0.0,0.0,-146.03779509999998,-0.0015747211017269158,0.0,-0.005820912403672378,0.0,-0.31371484398639277,-0.013081824607474523,68401152,-0.36309395795385835,0.0,0.0,3711,-0.08014387015407215,0.0,-0.07432910142616231,-0.04126250098020631,-0.1958514023343005,0.0,-0.008194455515451594,0.284928,-0.35062444700809453,-0.11492600220370058,0.01,0.0,-8.209282766163992e-08,0.00026580863999999996,31111,0.1528564453125,1.0017198324203491,0.01626721,0.39297735691070557,-0.013018440920859575,1.147558519244194,0.2,0.985496461391449,-11.356623125076293
4276,0.0,67.75072,15998,221.27,0.05482630204674407,-0.32072061800119894,-0.3533586610845815,-0.0927763171745575,-0.014351685773484993,0.584448896,0.0,-0.5,0.0,0.0,-144.17932693,-0.0015426351424527715,0.0,-0.005980085150175339,0.0,-0.3073988994904023,-0.009388527108563317,68419584,-0.389321884222672,0.0,0.0,3712,-0.08323508084321973,0.0,-0.018593823520931682,-0.04531001613897754,-0.2086056255320854,0.0,-0.00817125399125632,0.2850048,-0.3632980404497176,-0.10665719539000837,0.01,0.0,-7.824259544776825e-08,0.000265799424,31115,0.14962158203125,1.001981496810913,0.018887276,0.2073194682598114,-0.013900541316252202,0.7442586034536361,0.2,0.9906903505325317,-11.359085750579833
4276,0.0,67.76223999999999,16002,223.93,0.05510174385428845,-0.3058949156328916,-0.3507365304040088,-0.09340076858597314,-0.009585019834482057,0.584431232,0.0,-0.5,0.0,0.0,-145.47472759999997,-0.0015623386751112617,0.0,-0.005786165223772297,0.0,-0.308206857857591,-0.011387899634428322,68438016,-0.37813433276052333,0.0001437716257189297,0.0,3713,-0.08202814340726951,0.0,0.011530573193141366,-0.039358767318252705,-0.18930392447528077,0.0,-0.008305916764457117,0.2850816,-0.35082860897626245,-0.10625691340221297,0.01,0.0,-7.870977090609814e-08,0.000265790208,31119,0.16114501953125,1.0025107860565186,0.019351562,0.08701038360595703,-0.014566015789750964,0.6214798241853714,0.2,0.9919236898422241,-11.360424375534057
4276,0.0,67.77376,16007,243.74,0.05434489960648567,-0.3084461408931017,-0.34230735980968663,-0.09137372409213507,-0.015391270278513669,0.584413568,0.0,-0.5,0.0,0.0,-147.90376047,-0.0015461548613345105,0.0,-0.005484060471105428,0.0,-0.30738625998305497,-0.019752417075020883,68456448,-0.3549998200290474,0.00012424036524155072,0.0,3714,-0.07969066368076669,0.0,0.03624594818358148,-0.04934074318024026,-0.22007875660452164,0.0,-0.00801536173306539,0.2851584,-0.3428320183736202,-0.11356987069536117,0.01,0.0,-7.662116638708966e-08,0.000265780992,31123,0.1668212890625,1.002927303314209,0.020974483,0.36791110038757324,-0.013112307491246611,0.9204652011394501,0.2,0.9893223643302917,-11.362741613388062
4276,0.0,67.78528,16011,224.22,0.055356538254441826,-0.3062195623796135,-0.3422032823663832,-0.09930876596103716,-0.013326744036998135,0.584395904,0.0,-0.5,0.0,0.0,-144.8577108,-0.0015322238687028927,0.0,-0.005789987483480154,0.0,-0.3101956342840492,-0.01189394492313214,68474880,-0.395803501500495,0.00018608930016246936,0.0,3715,-0.07919411583992608,0.0,0.006182192056633038,-0.04661699105880157,-0.20957390378638155,0.0,-0.008092078424927126,0.2852352,-0.35279522575760497,-0.10647665736875629,0.01,0.0,-7.923418937929943e-08,0.000265771776,31127,0.163818359375,1.0022542476654053,0.019627092,0.3196676969528198,-0.014986013667657972,1.0750964134931564,0.2,0.9862289428710938,-11.360107469558717
4276,0.0,67.7968,16015,232.99,0.0543656507288518,-0.3013455791040354,-0.3348190480366176,-0.09898032261469197,-0.026077398064751026,0.58437824,0.0,-0.5,0.0,0.0,-147.05573771,-0.0015336996661374975,0.0,-0.00555893944523324,0.0,-0.31236736818969724,-0.016185119602596387,68493312,-0.3636791387654814,0.00014919688045564626,0.0,3716,-0.07867784188732409,0.0,-0.030386061161525216,-0.04963116386350605,-0.2248251041906686,0.0,-0.008008518829307601,0.285312,-0.33727995424320156,-0.10474562246351451,0.01,0.0,-7.877604068097114e-08,0.00026576256,31131,0.11744384765625,1.0019696950912476,0.01513682,0.37418216466903687,-0.012418469501426443,1.1851532131433486,0.2,0.9845257997512817,-11.3592679977417
4276,0.0,67.80832000000001,16020,219.59,0.05880645601932488,-0.32395398310981166,-0.3538913714286539,-0.09984967950346169,-0.008157070124877193,0.584360576,0.0,-0.5,0.0,0.0,-145.7664227,-0.0015968689052575757,0.0,-0.005762208663367267,0.0,-0.3167718724626108,-0.013550440853578039,68511744,-0.3798696488564902,0.00014865443356231682,0.0,3717,-0.08443830320277688,0.0,-0.042289197557579955,-0.039219468195084775,-0.19418193737730496,0.0,-0.008378016580690649,0.2853888,-0.35105092681574285,-0.1063260733987908,0.01,0.0,-8.064581326152847e-08,0.00026575334399999996,31135,0.1057373046875,1.0015276670455933,0.015177397,0.29272106289863586,-0.011508530436549336,1.03946872651577,0.2,0.9864841103553772,-11.357222175598144
4276,0.0,67.81984,16024,236.83,0.049070323531857106,-0.30061675284042516,-0.3389723512416378,-0.0973990725640777,-0.01973265967237972,0.584342912,0.0,-0.5,0.0,0.0,-146.10043274,-0.0015070603892786963,0.0,-0.005683720660616626,0.0,-0.3165011066500651,-0.013730422617906394,68530176,-0.37961683846012456,9.16883194198211e-05,0.0,3718,-0.08000521469263044,0.0,0.08871561695615068,-0.0510034794166019,-0.21861218784601436,0.0,-0.00789906769244206,0.2854656,-0.34447005111030243,-0.10281021931951316,0.01,0.0,-8.279023868842782e-08,0.00026574412799999997,31139,0.16092529296875,1.0015690326690674,0.022273207,0.38195592164993286,-0.015982840256765486,1.1784498006105424,0.2,0.983325183391571,-11.357495212554932
4276,0.0,67.83135999999999,16028,212.3,0.05640661852812249,-0.310500877449563,-0.3546385085872542,-0.09221690840207208,-0.011685680344090852,0.5843252480000001,0.0,-0.5,0.0,0.0,-142.45502807,-0.0015271719733774669,0.0,-0.00579386768636271,0.0,-0.3090894486297684,-0.00887013750939837,68548608,-0.3823276401053216,7.378462921931512e-05,0.0,3719,-0.08133998361121086,0.0,0.05015127867453213,-0.04530334476336857,-0.20472387692814453,0.0,-0.008070461881665242,0.2855424,-0.35685685632428926,-0.10559824625492699,0.01,0.0,-8.24306033882416e-08,0.000265734912,31143,0.138671875,1.0010440349578857,0.016850263,0.34720152616500854,-0.011560482578352094,1.1474157989025116,0.2,0.9849926829338074,-11.355886030197144
4276,0.0,67.84288000000001,16033,208.6,0.05642260777618979,-0.33996668936506674,-0.36377999032722985,-0.09772952065515733,-0.011895652465924333,0.584307584,0.0,-0.5,0.0,0.0,-143.08096227,-0.0016114684863669764,0.0,-0.006076927115596043,0.0,-0.3009209401575379,-0.008814936959727978,68567040,-0.413892297953527,0.0001117620041542169,0.0,3720,-0.08153306178013293,0.0,-0.14176533753390594,-0.04001460884851851,-0.1914668178573823,0.0,-0.008431233782411254,0.2856192,-0.35364937959868786,-0.10546956936678768,0.01,0.0,-7.792905605102008e-08,0.000265725696,31147,0.14315185546875,1.0009592771530151,0.018586656,0.11266395449638367,-0.011659428186248988,0.7594379901885986,0.2,0.9897100925445557,-11.35500521659851
4276,0.0,67.8544,16037,223.79,0.056964961218953475,-0.31222329592157944,-0.3605805870567351,-0.09447966983352747,-0.003980886802333189,0.58428992,0.0,-0.5,0.0,0.0,-144.10648594,-0.0015354462096206904,0.0,-0.0056903270017103595,0.0,-0.3240725538775673,-0.009367638566699397,68585472,-0.38116524998469575,3.363711423137122e-05,0.0,3721,-0.08334345684068799,0.0,0.025882579840819462,-0.046904906860077825,-0.2117561232594417,0.0,-0.008062419061763974,0.285696,-0.3499757762548543,-0.10406333688914421,0.01,0.0,-7.905912048329206e-08,0.00026571647999999997,31151,0.15877685546875,1.001759648323059,0.01783454,0.19266574084758759,-0.012245560111477972,0.899230319261551,0.2,0.9873270988464355,-11.357271528244018
4276,0.0,67.86591999999999,16041,233.49,0.05753330242359647,-0.3157083480818998,-0.3450393770129882,-0.09837972547914833,-0.025295525515713107,0.584272256,0.0,-0.5,0.0,0.0,-146.53083703000001,-0.0015487353802058096,0.0,-0.0056986638890424365,0.0,-0.3063189766620981,-0.01092769784736447,68603904,-0.3858417160961162,0.00018771682193295824,0.0,3722,-0.08235747593004757,0.0,-0.07444137023999862,-0.04551989027361819,-0.2161066073180053,0.0,-0.008153032651913146,0.2857728,-0.3579463719931826,-0.10994774291668163,0.01,0.0,-8.227701206334582e-08,0.000265707264,31155,0.17027587890625,1.002310872077942,0.021200053,0.04279394447803497,-0.01206577216507867,0.55726348310709,0.2,0.9924389719963074,-11.360637903213501
4276,0.0,67.87744,16045,236.67,0.05171521540115995,-0.3035903988496182,-0.3389119247175956,-0.0974593343449802,-0.006289207798899308,0.584254592,0.0,-0.5,0.0,0.0,-146.06188667000004,-0.0015155957361817239,0.0,-0.0054042564804202475,0.0,-0.2969406164544253,-0.015024908792434467,68622336,-0.36590379670167356,0.00014865436888713803,0.0,3723,-0.08232139877836181,0.0,0.09678591780128336,-0.04667839058636709,-0.2025137216647571,0.0,-0.00794000265581473,0.2858496,-0.3572033209131263,-0.10853403443103866,0.01,0.0,-8.13048345922403e-08,0.000265698048,31159,0.13994140625,1.00178062915802,0.015692007,0.43817538022994995,-0.01202522546518594,1.456962478160858,0.2,0.9810985326766968,-11.35793719291687
4276,0.0,67.88896,16050,224.26,0.050460583655096515,-0.3007406621804647,-0.3333733345849957,-0.08912036096570303,-0.004783907067034652,0.584236928,0.0,-0.5,0.0,0.0,-144.83724399000002,-0.0015681616166448803,0.0,-0.005670047406864058,0.0,-0.2850423475647165,-0.012713578563610403,68640768,-0.40447478455090785,0.0001871742359879944,0.0,3724,-0.07893212897174101,0.0,0.12922135859831005,-0.04311455091089019,-0.1929789874531319,0.0,-0.008192551335030667,0.2859264,-0.3623010139712624,-0.10414395473473734,0.01,0.0,-8.22369417168905e-08,0.00026568883199999996,31163,0.147314453125,1.0023176670074463,0.017105473,0.3537667989730835,-0.015472526202211156,1.1714619040489196,0.2,0.9853758811950684,-11.359676933288574
4276,0.0,67.90048,16054,240.78,0.05203755232529286,-0.2964349112132971,-0.3468416094231939,-0.09633350248104117,-0.008438264572404557,0.584219264,0.0,-0.5,0.0,0.0,-146.2441392,-0.001519306404007837,0.0,-0.005342851961579642,0.0,-0.29528651155933905,-0.015835995711515553,68659200,-0.3452497820625054,7.75823557180249e-05,0.0,3725,-0.08357067378042052,0.0,0.12996110515934048,-0.046463827161638514,-0.2054937188753252,0.0,-0.008034999345473802,0.2860032,-0.3403414915929967,-0.10869800719888878,0.01,0.0,-8.108394996109308e-08,0.000265679616,31167,0.170458984375,1.0020530223846436,0.020857008,0.3337792754173279,-0.015951436792965977,1.122010937333107,0.2,0.9857897162437439,-11.359569692611695
4276,0.0,67.912,16058,237.47,0.05077270907147758,-0.2992266119110857,-0.33689446112265264,-0.09895105297900542,-0.006902145206129873,0.5842016,0.0,-0.5,0.0,0.0,-146.12622396999998,-0.0015588928950557661,0.0,-0.005654549557035218,0.0,-0.28571344214551486,-0.020955213948683295,68677632,-0.3563463643744671,0.00012098519881773327,0.0,3726,-0.07545741942856493,0.0,0.07978530867610702,-0.045600006609836416,-0.21019629445278543,0.0,-0.007951158406340121,0.28608,-0.3280863414201596,-0.11231932153314493,0.01,0.0,-7.147247060778443e-08,0.0002656704,31171,0.1621337890625,1.0016441345214844,0.017830703,0.3080173134803772,-0.015427852055290714,0.9907280027866363,0.2,0.9882193803787231,-11.358323526382446
4276,0.0,67.92352,16063,235.75,0.05162835404599336,-0.3023539213953203,-0.3349287353294524,-0.0935120563505285,-0.003636435717412629,0.5841839360000001,0.0,-0.5,0.0,0.0,-146.71504931,-0.0015863571641769872,0.0,-0.005578603008218241,0.0,-0.2877789305664255,-0.017505777805733185,68696064,-0.3779998337969471,0.0001888019065113945,0.0,3727,-0.08082906097586631,0.0,0.07437940535749538,-0.04289799912114797,-0.19129808658555256,0.0,-0.00819773524635604,0.2861568,-0.3482455229792911,-0.10910760707930356,0.01,0.0,-8.197557362271552e-08,0.000265661184,31175,0.16971435546875,1.0009827613830566,0.019227188,0.21744012832641602,-0.013994474057108163,0.7559761613607406,0.2,0.9909205436706543,-11.354335975646972
4276,0.0,67.93503999999999,16067,227.57,0.05503583124383195,-0.3276144250723588,-0.3519020915802047,-0.10271737416965004,-0.01639139417561642,0.584166272,0.0,-0.5,0.0,0.0,-146.00071176,-0.0016099231241483143,0.0,-0.005620668171022611,0.0,-0.3132261589765443,-0.018369906526964366,68714496,-0.36541918953383457,7.920998096879985e-05,0.0,3728,-0.08143361900600604,0.0,-0.059759888217714136,-0.042612443811610126,-0.19585578352190788,0.0,-0.008302258919079507,0.2862336,-0.3471975715914836,-0.11362205810141097,0.01,0.0,-8.262183441106634e-08,0.000265651968,31179,0.16876220703125,1.0013058185577393,0.0207371,0.33901578187942505,-0.015429151966236532,1.0906986713409423,0.2,0.9875074625015259,-11.354576063156127
4276,0.0,67.94656,16071,224.42,0.050144954355281365,-0.29059670752531797,-0.3256228771171167,-0.08750141067760614,-0.009383810777280783,0.584148608,0.0,-0.5,0.0,0.0,-143.54603200000003,-0.0015710155146343781,0.0,-0.005447513340869578,0.0,-0.2870253022004103,-0.014024067493867025,68732928,-0.3816408244201059,1.2478267308324575e-05,0.0,3729,-0.08097019218931302,0.0,0.16303682761123184,-0.04526917945460484,-0.19309607367337442,0.0,-0.008215594580039865,0.2863104,-0.35517600467633925,-0.10666994984070054,0.01,0.0,-7.245399335156196e-08,0.000265642752,31183,0.16319580078125,1.0017229318618774,0.018271778,0.4026695489883423,-0.013397591956891119,1.2594866752624512,0.2,0.9850640296936035,-11.357406044006348
4276,0.0,67.95808,16076,229.56,0.05236192849725966,-0.30871857605512987,-0.33626841666228696,-0.09763161284498706,-0.016652040896284127,0.584130944,0.0,-0.5,0.0,0.0,-145.40895432,-0.0015944672168590897,0.0,-0.005874973359982582,0.0,-0.28804546048799984,-0.019744958359903347,68751360,-0.3740291024053908,0.00012966568788720501,0.0,3730,-0.08080031532720096,0.0,0.016297341049501264,-0.04172349821516895,-0.19474293235037848,0.0,-0.008352847024437676,0.2863872,-0.34385923292077236,-0.10779804155575994,0.01,0.0,-8.354111889980271e-08,0.000265633536,31187,0.1420166015625,1.0019903182983398,0.020597987,0.14664407074451447,-0.01551506461109966,0.8037220448255539,0.2,0.9896764159202576,-11.358967876434326
4276,0.0,67.9696,16080,225.11,0.05257751414611194,-0.3021362577719703,-0.3396661807366031,-0.09628512017058057,-0.003299989801669731,0.58411328,0.0,-0.5,0.0,0.0,-143.90589105,-0.001528688711561851,0.0,-0.00576457904384847,0.0,-0.31448705562000084,-0.015717315747881204,68769792,-0.36188078135290896,0.0,0.0,3731,-0.07976323547416994,0.0,0.096403575587394,-0.04500823703654155,-0.20264743562964493,0.0,-0.008021316204047937,0.286464,-0.34030367908420234,-0.11279736733096118,0.01,0.0,-7.97941168944224e-08,0.00026562431999999997,31191,0.15889892578125,1.0019054412841797,0.02035814,0.12527786195278168,-0.014946064166724681,0.7632287561893463,0.2,0.9903197884559631,-11.358565187454223
4276,0.0,67.98112,16084,212.07,0.05607549817995256,-0.3138494605793676,-0.34625588643657046,-0.09919337014727138,-0.012800391192158206,0.584095616,0.0,-0.5,0.0,0.0,-143.14389830000002,-0.001590846217641139,0.0,-0.0058056081346955874,0.0,-0.3296813242184556,-0.010218876271715594,68788224,-0.3934963379294314,7.866743382894331e-05,0.0,3732,-0.08041698882053164,0.0,-0.05603069865493641,-0.040990186922524555,-0.20517068846164327,0.0,-0.008252717248516932,0.2865408,-0.3460440681730391,-0.1068326598757311,0.01,0.0,-8.90067600632953e-08,0.000265615104,31195,0.1765625,1.0023767948150635,0.021652067,0.14706389605998993,-0.011893228499684484,0.7053278475999832,0.2,0.991767168045044,-11.36065969467163
4276,0.0,67.99264,16089,209.91,0.058751294376369945,-0.32250008951983533,-0.3585986725439778,-0.098501516725684,-0.02455187554917198,0.584077952,0.0,-0.5,0.0,0.0,-143.95285526,-0.001613283187836778,0.0,-0.006210331462284977,0.0,-0.3037331635437402,-0.015351249681164822,68806656,-0.3800512112974776,4.882812370649642e-05,0.0,3733,-0.07932126121458608,0.0,-0.11011678763215443,-0.04270598771298354,-0.19757122796056203,0.0,-0.008416378206274035,0.2866176,-0.3574269687684406,-0.11221521064844403,0.01,0.0,-8.34882212963575e-08,0.000265605888,31199,0.13746337890625,1.0015052556991577,0.018012837,0.2509756088256836,-0.011983338731806726,0.8256850361824035,0.2,0.9891488552093506,-11.357272672653199
4276,0.0,68.00416,16093,221.29,0.052096376449207345,-0.3108252987536126,-0.34747690653061264,-0.09939307094460652,-0.00652781708039501,0.584060288,0.0,-0.5,0.0,0.0,-144.58173321,-0.001551111888205651,0.0,-0.005802586993706073,0.0,-0.29295062041295195,-0.014560907535875836,68825088,-0.3634796725715186,9.114572377358045e-05,0.0,3734,-0.08068038281603368,0.0,0.06711999342278752,-0.042896362011764035,-0.19140181769659514,0.0,-0.008132042982970083,0.2866944,-0.3490145424651031,-0.1087731943735372,0.01,0.0,-7.23748852708474e-08,0.00026559667199999997,31203,0.13409423828125,1.001356840133667,0.015931955,0.2246454358100891,-0.014157685550162568,0.9639328569173813,0.2,0.9865934252738953,-11.356576681137085
4276,0.0,68.01568,16097,233.38,0.05521045991805632,-0.31623890427031803,-0.34331867818052536,-0.09600666534633664,-0.019506730334589936,0.5840426240000001,0.0,-0.5,0.0,0.0,-147.2483915,-0.001622224546907137,0.0,-0.006260362930292171,0.0,-0.2987416513405356,-0.015168415162608855,68843520,-0.35682522231463293,0.00014648437111948928,0.0,3735,-0.0789439633331411,0.0,-0.07040706694959037,-0.0460190672595865,-0.21089685737273478,0.0,-0.008294643928252996,0.2867712,-0.3414104891736724,-0.11054731883661423,0.01,0.0,-8.551718963192698e-08,0.000265587456,31207,0.14376220703125,1.0013115406036377,0.017695438,0.26949334144592285,-0.009980101115070283,1.0391739845275878,0.2,0.9873678684234619,-11.356881189346314
4276,0.0,68.0272,16102,218.99,0.05564091629331753,-0.32139757269029423,-0.36461740491073946,-0.09980758117004,-0.03316786914031042,0.58402496,0.0,-0.5,0.0,0.0,-145.68978371,-0.0016989212759278972,0.0,-0.0064127801746873036,0.0,-0.28339976029392244,-0.015329956482875988,68861952,-0.40668459648556815,0.00020290778936921724,0.0,3736,-0.07681075438011292,0.0,-0.24264699357337413,-0.03733653270782514,-0.18408370404736304,0.0,-0.008687540885680096,0.286848,-0.3569692200557591,-0.11109064707349085,0.01,0.0,-8.203634462032594e-08,0.00026557824,31211,0.1223388671875,1.0016570091247559,0.01557084,0.3619399666786194,-0.012834697519429028,1.1461718261241913,0.2,0.9850935935974121,-11.357108926773071
4276,0.0,68.03872,16106,210.17,0.05223033175248146,-0.3123781066657717,-0.3404299597631589,-0.09273625962911776,-0.007876403677171519,0.584007296,0.0,-0.5,0.0,0.0,-144.24731051999998,-0.0016194576872881577,0.0,-0.005743571958722771,0.0,-0.26666745999623204,-0.01681039429644847,68880384,-0.3634451788478337,0.0001931421607474072,0.0,3737,-0.08079100600810263,0.0,-0.009276852761519138,-0.040810414712575835,-0.1876447049966131,0.0,-0.008362859435985654,0.2869248,-0.345488190949833,-0.10988532348837257,0.01,0.0,-8.30096537677137e-08,0.00026556902399999996,31215,0.1259033203125,1.0020045042037964,0.015689047,0.19675126671791077,-0.013157101848628372,0.9809183239936828,0.2,0.9857656359672546,-11.359368419647216
4276,0.0,68.05024,16110,257.78,0.04824649562637461,-0.29826112705001395,-0.32787939622196155,-0.10072133533624636,-0.009002803885093839,0.583989632,0.0,-0.5,0.0,0.0,-148.85845221,-0.0015530165189885008,0.0,-0.005661404716799807,0.0,-0.27700954684975104,-0.018613767378459063,68898816,-0.34269843738524575,7.107194849393434e-05,0.0,3738,-0.07577942130136643,0.0,0.156657754901972,-0.04811111346054581,-0.20955286952998645,0.0,-0.007975324801978548,0.2870016,-0.33444219504570616,-0.10731503082443132,0.01,0.0,-7.540288601408646e-08,0.000265559808,31219,0.12264404296875,1.0015242099761963,0.016317839,0.266141802072525,-0.014821986248716713,1.0300763338804244,0.2,0.9858033061027527,-11.35764946937561
4276,0.0,68.06175999999999,16115,240.32,0.052765797804362434,-0.3027681097167117,-0.3343171738758815,-0.10380074353803502,-0.01727228148397858,0.583971968,0.0,-0.5,0.0,0.0,-147.04018410999998,-0.0015505201432841286,0.0,-0.005646720905156829,0.0,-0.28822806231925996,-0.016943171322863135,68917248,-0.35656517265713455,0.0001877168930756549,0.0,3739,-0.07966956533223969,0.0,0.02916660432467819,-0.043346841779844617,-0.20138283457636222,0.0,-0.008052333243093242,0.2870784,-0.3418341312940147,-0.10849357455755056,0.01,0.0,-7.807320784430435e-08,0.000265550592,31223,0.1255126953125,1.0007976293563843,0.0155907925,0.3467518985271454,-0.012547178054228425,1.105664324760437,0.2,0.9869710803031921,-11.354415798187256
4276,0.0,68.07328,16119,224.31,0.0544912502177342,-0.3111239139588451,-0.32941543168815707,-0.09663638951049484,-0.02194590641166467,0.583954304,0.0,-0.5,0.0,0.0,-144.33838638,-0.0015036204831281094,0.0,-0.005726834734527163,0.0,-0.3152354208860326,-0.013086841029386656,68935680,-0.35858458541776356,0.00010579415053750078,0.0,3740,-0.07836320360343194,0.0,0.018444539397010806,-0.0482376591130979,-0.21557312921296434,0.0,-0.007902924514453994,0.2871552,-0.35029239344182983,-0.10746636869935987,0.01,0.0,-6.815421177357265e-08,0.000265541376,31227,0.13157958984375,1.0011779069900513,0.016463904,0.38444891571998596,-0.01456435073632747,1.2743070721626282,0.2,0.9846979975700378,-11.354693508148193
4276,0.0,68.0848,16123,225.12,0.057859848444971336,-0.3223567977896198,-0.3442906897770918,-0.0961718949661799,-0.02475174654488019,0.58393664,0.0,-0.5,0.0,0.0,-145.20899362000003,-0.0016589922028649288,0.0,-0.0059520991856151706,0.0,-0.28598600515409633,-0.01238670623085151,68954112,-0.3776513748499419,0.0001736108873349925,0.0,3741,-0.08173632428835265,0.0,-0.05779078123455824,-0.04295277561782211,-0.19871411067415648,0.0,-0.008489690802000094,0.287232,-0.35112318182580604,-0.10962458649594092,0.01,0.0,-7.897569975351091e-08,0.00026553216,31231,0.1260498046875,1.0010234117507935,0.017014295,0.22797682881355286,-0.012974568805657328,0.8387814909219742,0.2,0.9896191358566284,-11.353875017166137
4276,0.0,68.09631999999999,16127,228.76,0.05185091546080077,-0.31919904923701237,-0.3306728350636602,-0.09698978991022301,-0.025055674135308008,0.583918976,0.0,-0.5,0.0,0.0,-146.02721193,-0.0015544430913533626,0.0,-0.00600263850158828,0.0,-0.3045670211590361,-0.017034457023126177,68972544,-0.3653229656940222,4.882812370649642e-05,0.0,3742,-0.07501994191945473,0.0,-0.06890597826077463,-0.046362413239076354,-0.21640634330163852,0.0,-0.00804789544779557,0.2873088,-0.33927510163822944,-0.10904348823084978,0.01,0.0,-9.313772665914665e-08,0.000265522944,31235,0.15267333984375,1.0023088455200195,0.018805543,0.29831016063690186,-0.014645779272541404,1.2155878007411958,0.2,0.9844362735748291,-11.359057998657226
