time/total_timesteps,reward_terms/motor_vel,curriculum/eff_scale,curriculum/stance_ratio,time/iterations,reward_terms/hip_roll,reward_terms/torque,reward_terms/assist_pen,reward_terms/upright,reward_terms/alive,curriculum/pitch_armature,reward_terms/angmom,time/fps,reward_terms/clearance,reward_terms/coef_rate,reward_terms/ang_xy,time/time_elapsed,reward_terms/fwd_speed,reward_terms/vz,reward_terms/energy,reward_terms/action_rate,rollout/ep_len_mean,reward_terms/air_time,reward_terms/stance_time,reward_terms/stance,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/lat_vel,rollout/ep_rew_mean,curriculum/ent_coef,reward_terms/residual,reward_terms/foot_slip,reward_terms/stop,reward_terms/height,reward_terms/time,reward_terms/phase_contact,train/clip_fraction,train/learning_rate,train/entropy_loss,train/explained_variance,train/approx_kl,train/loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/std
46725120,-0.009039582484800572,0.7784448,0.57215552,2535,-0.015427463709733738,-0.2916220639653623,0.0,-0.44233845762444307,0.0,0.0,-0.0935321794411008,2973,0.2007319909839069,-0.672904866526213,-0.45475132667733514,15714,2.243035769976326,-0.5248697453511393,-0.03281696544843714,-0.1083717708904245,57.98,4.448777892523342e-05,-0.0008886682367624922,-0.008416997293985939,100.0,0.0,-1.0726230322884258e-08,-82.10709867,0.002,-0.2894268565964603,-0.4137989865161111,0.0,-0.1588611077815937,-0.5,-0.4363847105060175,0.32083740234375,0.0003,-33.70353698730469,0.9935626983642578,0.034109473,0.5879356265068054,42254,0.2,-0.008707494719419628,1.5715048551559447,0.985757052898407
46743552,-0.009101890434098885,0.778752,0.5721248000000001,2536,-0.01569659142900958,-0.29371494081861077,0.0,-0.43864982005672165,0.0,0.0,-0.09419745918557701,2973,0.19881731780401413,-0.6782886583821727,-0.4570763224638903,15720,2.214853006078857,-0.5231863847170962,-0.03303624914515464,-0.10892867170346525,57.96,2.712664879961974e-05,-0.0008892107871361077,-0.008854186109311664,100.0,0.0,-9.375670834437532e-09,-81.29446884000001,0.002,-0.28978698784305845,-0.41142586426623245,0.0,-0.1577078923625164,-0.5,-0.4404917122444176,0.25885009765625,0.0003,-33.68991152445475,0.9779847860336304,0.04429643,3.7762844562530518,42257,0.2,-0.002773958840407431,6.35191531976064,0.9852792620658875
46761984,-0.009057305340642833,0.7790592,0.5720940800000001,2537,-0.015333232483009662,-0.29443862514448604,0.0,-0.4339568762764599,0.0,0.0,-0.09353551130457555,2973,0.20017092329725295,-0.672078217243065,-0.45320870826127674,15726,2.2372084811676687,-0.5283534138497593,-0.03286141220736284,-0.10898907235054908,58.45,2.8211723676779205e-05,-0.0009223052992537203,-0.00805486616938005,100.0,0.0,-9.166168526005076e-09,-81.81969523,0.002,-0.2893697170979759,-0.4104955580911708,0.0,-0.15819544951839198,-0.5,-0.4351579933672745,0.2140869140625,0.0003,-33.68799934387207,0.9614810943603516,0.027880678,7.376245975494385,42261,0.2,-0.008816436200868338,10.767159557342529,0.9853390455245972
46780416,-0.009057390881023438,0.7793664,0.57206336,2538,-0.015331656236695872,-0.295963666391736,0.0,-0.4298161475780181,0.0,0.0,-0.0917113811247644,2973,0.2015218303467633,-0.6718258024083145,-0.4471334950188947,15732,2.2499333767479035,-0.5269964990959463,-0.032915529135776306,-0.10886910448893004,58.18,4.774295505032771e-05,-0.0009277306251331336,-0.008669995513460914,100.0,0.0,-9.140358046058308e-09,-82.59814079,0.002,-0.2898151963956812,-0.39706141976554366,0.0,-0.15718601270562846,-0.5,-0.4368699594945913,0.21754150390625,0.0003,-33.69093132019043,0.9857586622238159,0.028504407,1.955156683921814,42265,0.2,-0.009377975703682751,3.982491660118103,0.9854804277420044
46798848,-0.009082778923567108,0.7796736,0.57203264,2539,-0.015097619078777836,-0.2946586800857125,0.0,-0.43390353717983815,0.0,0.0,-0.0939353118688817,2973,0.19912637396861502,-0.6732370966987153,-0.4546007405640211,15738,2.225439531917928,-0.5296874339779376,-0.03295305652690007,-0.10863016807714801,58.61,2.3871462973248628e-05,-0.0009038591783286796,-0.008563584167562106,100.0,0.0,-9.206106489719236e-09,-82.03866017,0.002,-0.28948884677952263,-0.4120228518485826,0.0,-0.15759392780575815,-0.5,-0.43959062400978655,0.2179287997159091,0.0003,-33.692406394264914,0.9890965223312378,0.046769846,1.6439645290374756,42268,0.2,-0.004489820852706378,3.2239133336327295,0.9854577779769897
46817280,-0.009047525512845316,0.7799808,0.57200192,2540,-0.015229924327366954,-0.29655610956193446,0.0,-0.4327840416261438,0.0,0.0,-0.09233933557396973,2973,0.2003248510224313,-0.6705606935523343,-0.45113672893150153,15744,2.246646694960025,-0.5268742442607941,-0.0329700675364021,-0.10856696536683184,58.25,2.9296788852661848e-05,-0.0009190500940247956,-0.008248410858443243,100.0,0.0,-9.206837757346738e-09,-82.01809779,0.002,-0.2895216090634035,-0.40743437509516983,0.0,-0.15702134731556444,-0.5,-0.4375808919103387,0.2260199652777778,0.0003,-33.69188774956597,0.9955034852027893,0.040014684,0.42451855540275574,42270,0.2,0.00177842293245097,1.233954734272427,0.9853591918945312
46835712,-0.009119552934938812,0.780288,0.5719712,2541,-0.015359183267697144,-0.2963325535264846,0.0,-0.4386981258733244,0.0,0.0,-0.09548590081182302,2973,0.19900984700325153,-0.6756158842370098,-0.4595147431657336,15750,2.227498829724883,-0.524969581481099,-0.03320052323658476,-0.10956559727531429,58.35,4.991312420720028e-05,-0.0009179650353164308,-0.00788315249721452,100.0,0.0,-9.336896835841835e-09,-82.17238848999997,0.002,-0.2894623206864918,-0.4153843407692329,0.0,-0.15864529926462448,-0.5,-0.4394214722436167,0.2538330078125,0.0003,-33.6906177520752,0.9819836616516113,0.0362388,1.9633662700653076,42272,0.2,0.0009140826878137887,5.081867408752442,0.985365629196167
46854144,-0.009117719529799166,0.7805952,0.5719404800000001,2542,-0.015315595836127226,-0.29427116638582157,0.0,-0.4511781825021857,0.0,0.0,-0.09490612806892117,2973,0.20157359101182218,-0.6716168533782704,-0.45868121155291663,15756,2.2486282298846723,-0.522011868902038,-0.03320612071135741,-0.1094833180801715,58.01,2.170132292020652e-05,-0.0009071143609212919,-0.00856947319974795,100.0,0.0,-9.260395236424022e-09,-82.07158189,0.002,-0.2894121760672846,-0.4170786143660521,0.0,-0.16095601879942922,-0.5,-0.43972373074609084,0.22467912946428573,0.0003,-33.68981334141323,0.9885563254356384,0.03368252,1.5144572257995605,42275,0.2,-0.006780842984361308,3.0538725001471385,0.9852865934371948
46872576,-0.009057469808967161,0.7809024,0.57190976,2543,-0.015370344895753504,-0.2981840064666807,0.0,-0.42124896616441265,0.0,0.0,-0.09190183904205339,2973,0.19926388110687898,-0.6726203603260398,-0.44757586549972117,15762,2.222893877663226,-0.5297732170052015,-0.03292015474865588,-0.10901327736511378,58.33,3.7977310259723e-05,-0.0009157949049646655,-0.007855852304952303,100.0,0.0,-9.337279438590893e-09,-82.84174338000001,0.002,-0.28955122200152883,-0.3992684135740944,0.0,-0.1544674107990465,-0.5,-0.4383389399246077,0.11128743489583333,0.0003,-33.688273111979164,0.9909248948097229,0.09314032,1.4164495468139648,42277,0.2,0.0019130832515656948,2.5705838998158774,0.9851786494255066
46891008,-0.009078884749471765,0.7812096,0.57187904,2544,-0.015347035274082925,-0.3024097273811805,0.0,-0.4034347689084337,0.0,0.0,-0.09157775640526468,2973,0.19750249119931074,-0.6739306542806492,-0.44465934585939887,15768,2.1969313162623845,-0.5299579770222109,-0.032941662194089325,-0.10976505509845494,58.66,6.510401726700366e-05,-0.0009212202243765609,-0.00855943796471324,100.0,0.0,-9.830737284770819e-09,-84.51830683999998,0.002,-0.2894366589745228,-0.3887250594821566,0.0,-0.14969830108376098,-0.5,-0.4371818485390009,0.101025390625,0.0003,-33.68688278198242,0.9860931634902954,0.027112106,3.057191848754883,42278,0.2,0.005527224577963352,4.3517601013183596,0.9851261377334595
46909440,-0.009085192692557847,0.7815168,0.5718483200000001,2545,-0.015261656389054551,-0.3012329045561068,0.0,-0.40046520942024466,0.0,0.0,-0.09201087569318186,2973,0.19712703547429786,-0.6725226193256564,-0.446123875257487,15775,2.1909637517440803,-0.5359999071482744,-0.03287232131904009,-0.10999193851923351,58.54,2.7126629397066103e-05,-0.0008924659955987914,-0.007525805356815459,100.0,0.0,-9.577559503461711e-09,-84.71681889999999,0.002,-0.28923948206157196,-0.396699066923015,0.0,-0.15049318494161873,-0.5,-0.4386588164838205,0.255908203125,0.0003,-33.68716106414795,0.9658403396606445,0.031085515,5.270757675170898,42282,0.2,-0.007572106306906789,9.280810165405274,0.9853411912918091
46927872,-0.009066156892842618,0.781824,0.5718176,2546,-0.015305942549868091,-0.3008267893160619,0.0,-0.4108124586375932,0.0,0.0,-0.09192836095699086,2973,0.1988891196186576,-0.671425968483604,-0.44482869870575953,15781,2.216761091073641,-0.5306906694120448,-0.0329333394149908,-0.10933189305454234,58.88,4.448774012012614e-05,-0.0009304432929234786,-0.008308185569633773,100.0,0.0,-9.654350928509107e-09,-82.93067753999998,0.002,-0.28964969632310095,-0.3932093079594138,0.0,-0.1511267951562377,-0.5,-0.43672039983243505,0.217529296875,0.0003,-33.6900520324707,0.9729325771331787,0.028407013,3.5595486164093018,42286,0.2,-0.012766280572395771,7.575554275512696,0.9854866862297058
46946304,-0.00901562913976241,0.7821312,0.57178688,2547,-0.01515315895315712,-0.298952438466502,0.0,-0.4105845705258693,0.0,0.0,-0.0908993518031015,2973,0.19938654064474856,-0.6704601987713549,-0.4416959014531543,15787,2.2246656685665576,-0.53192647272047,-0.032741733290404716,-0.10869727387513752,58.68,4.9913046596985725e-05,-0.0009195926379308932,-0.007327582735954584,100.0,0.0,-9.530293873963775e-09,-84.30242024,0.002,-0.28944451792809517,-0.39275110757591325,0.0,-0.15187399576574462,-0.5,-0.43435292880437415,0.2281005859375,0.0003,-33.68908405303955,0.986923336982727,0.025849462,1.161953091621399,42290,0.2,-0.013085824996232986,3.500132071971893,0.9851697683334351
46964736,-0.00906531829552968,0.7824384,0.5717561600000001,2548,-0.015189912981386793,-0.2986266391551374,0.0,-0.42316047035621823,0.0,0.0,-0.09319405959437874,2973,0.19780228662719399,-0.6746908546040968,-0.4511412999714693,15793,2.2050222688574883,-0.5274903393280802,-0.03290399362548292,-0.10901919427348405,58.77,4.231759036580721e-05,-0.0009152523675260858,-0.00792440847000788,100.0,0.0,-9.406889576081282e-09,-81.86376943999998,0.002,-0.2895261105581017,-0.4018231417597955,0.0,-0.1540343387168628,-0.5,-0.4391270229440493,0.24205322265625,0.0003,-33.68636970520019,0.9799608588218689,0.026443327,1.7250065803527832,42294,0.2,-0.012233204755466432,5.485893952846527,0.9851328134536743
46983168,-0.008989477856707204,0.7827456,0.57172544,2549,-0.014721561586770685,-0.29660733519286303,0.0,-0.42060115041407475,0.0,0.0,-0.09116103623578033,2973,0.2016564928391117,-0.6679433092374263,-0.4410938825524489,15799,2.252874551466961,-0.528267632599323,-0.03274293978096867,-0.10839259589014141,58.78,3.4722124433351885e-05,-0.0009255604915476093,-0.007726037640091098,100.0,0.0,-8.734112199606153e-09,-81.46419531,0.002,-0.28959183708953407,-0.398037199819136,0.0,-0.15473506639005224,-0.5,-0.4323460461409272,0.254052734375,0.0003,-33.68632869720459,0.9831755757331848,0.029061545,1.9194495677947998,42298,0.2,-0.008578340243548154,4.653218460083008,0.985291600227356
47001600,-0.00912200124386916,0.7830528,0.57169472,2550,-0.01548692695531165,-0.2990266924431022,0.0,-0.42310604607716606,0.0,0.0,-0.09438175801370825,2973,0.1980895271699464,-0.6752449435772658,-0.45304501274420406,15805,2.2102618204649467,-0.5250412081953315,-0.03313255882829612,-0.10985014897403525,58.32,6.618912448175251e-05,-0.0008919234581602117,-0.008673590397555202,100.0,0.0,-8.92848533338475e-09,-83.09732459000001,0.002,-0.2894675287352262,-0.4008237831943652,0.0,-0.15503215300654563,-0.5,-0.43605218881331415,0.2626953125,0.0003,-33.68723602294922,0.9889260530471802,0.029594978,1.9669537544250488,42302,0.2,-0.011593646556138992,3.1807350397109984,0.9851679801940918
47020032,-0.009081350550880295,0.78336,0.5716640000000001,2551,-0.015064676278286119,-0.2987277681280106,0.0,-0.43109790803824877,0.0,0.0,-0.09263808303046236,2973,0.20107878517512823,-0.6700776085629214,-0.4468895429781036,15811,2.250004113276571,-0.5249448421177897,-0.03314953582205197,-0.10886717402827448,58.47,3.580717990795771e-05,-0.0009407514072437254,-0.008099288903928345,100.0,0.0,-9.43722800089131e-09,-82.31270149,0.002,-0.28959274434562293,-0.4070633843273461,0.0,-0.15653265531878963,-0.5,-0.4359773493836916,0.18709309895833334,0.0003,-33.67967563205295,0.9800752401351929,0.03793361,2.4852116107940674,42304,0.2,-0.001817210189377268,5.6604563395182295,0.9848912954330444
47038464,-0.00913290348030924,0.7836672,0.57163328,2552,-0.01515160508246454,-0.29888453076496035,0.0,-0.42819286423813907,0.0,0.0,-0.09324453646888115,2973,0.19966925346781542,-0.6748214383949204,-0.4542064006218099,15817,2.231264481348818,-0.5254165635559931,-0.03327915792699166,-0.1095203502702718,58.53,3.146691920442713e-05,-0.0009168799798418251,-0.007901139229268469,100.0,0.0,-9.260000123789426e-09,-81.90218245999999,0.002,-0.2895365286925264,-0.4105963668755492,0.0,-0.15728067772887672,-0.5,-0.4376459704321635,0.2770263671875,0.0003,-33.679880142211914,0.9859465956687927,0.032883253,1.6373416185379028,42308,0.2,-0.009568461531307549,3.877735733985901,0.9849411845207214
47056896,-0.009149564433837734,0.7839744,0.5716025600000001,2553,-0.01531080591377513,-0.29803536707324707,0.0,-0.4462497698340317,0.0,0.0,-0.09595414609681287,2973,0.20182506214930446,-0.6721878431597765,-0.4587646033607116,15823,2.2626954083677346,-0.5205691186198758,-0.03353008210812758,-0.10940131438069095,57.89,2.712664879961974e-05,-0.000946719280262995,-0.008176617261409162,100.0,0.0,-9.310625993677853e-09,-82.36838747,0.002,-0.2896694130486898,-0.42423656365824436,0.0,-0.15996695641856157,-0.5,-0.43569647674899264,0.27630615234375,0.0003,-33.67499017715454,0.9957853555679321,0.052677635,0.4171343445777893,42312,0.2,-0.007933786866487935,1.123456060886383,0.9847168922424316
47075328,-0.009195653697767543,0.7842816,0.57157184,2554,-0.015505755762177486,-0.2996306995967911,0.0,-0.4414387542315274,0.0,0.0,-0.09557661039693072,2973,0.19942827876126626,-0.6759890159249345,-0.4601306526583935,15829,2.231789396554596,-0.5227654885630645,-0.03354155430963124,-0.10948803128515097,57.93,4.123250578737093e-05,-0.0009152523642923269,-0.00838430885106895,100.0,0.0,-9.437349392758253e-09,-83.46423413000001,0.002,-0.289523553365288,-0.41961546240668723,0.0,-0.1585420694338503,-0.5,-0.43876120378614675,0.2691650390625,0.0003,-33.66473340988159,0.9792400598526001,0.04418416,2.9468469619750977,42314,0.2,0.0033130879746749997,6.034579932689667,0.9842337369918823
47093760,-0.00921021502766072,0.7845888,0.57154112,2555,-0.015762834554486273,-0.2989278530663488,0.0,-0.44412565061152487,0.0,0.0,-0.09543406129054939,2973,0.20029630923040614,-0.6772163147348045,-0.46008720173805007,15835,2.2353913951700566,-0.5210683914012377,-0.03367166318198497,-0.10991454297997388,58.33,3.3637049556192425e-05,-0.0009141672991164443,-0.008048543325027014,100.0,0.0,-9.56234527794937e-09,-82.67060636000001,0.002,-0.28947663283182734,-0.42001648914729733,0.0,-0.15956886570191917,-0.5,-0.4394753380174906,0.25468306107954547,0.0003,-33.65836854414506,0.9746895432472229,0.045997962,5.079441070556641,42317,0.2,-0.002575480125167153,7.518153103915128,0.9839714765548706
47112192,-0.009168673577488615,0.784896,0.5715104,2556,-0.01543847794551227,-0.29731432841786537,0.0,-0.4429977161315717,0.0,0.0,-0.09387124796180736,2973,0.2006554263503676,-0.6747084138743227,-0.45597053573755303,15841,2.2466668552423417,-0.5215497242709857,-0.03342321791010013,-0.10945383470248571,58.3,2.170132292020652e-05,-0.0009081994293309334,-0.008753249415695396,100.0,0.0,-9.348768923316301e-09,-82.07358943999999,0.002,-0.28992795467464355,-0.4207355948536682,0.0,-0.16020127927043887,-0.5,-0.438921197547261,0.252294921875,0.0003,-33.65562419891357,0.9769051671028137,0.029947752,1.8284145593643188,42321,0.2,-0.010242207150440663,6.455759024620056,0.9840103983879089
47130624,-0.009152461283301397,0.7852032,0.57147968,2557,-0.01514942353063232,-0.2987298892847248,0.0,-0.4425173299311099,0.0,0.0,-0.09529235427470609,2973,0.19997435508687142,-0.6738033026280675,-0.4562872775275837,15847,2.2337842839606408,-0.5199094769384969,-0.033528583186529175,-0.10927147857123751,58.36,2.2786388096089166e-05,-0.0009456342118533535,-0.007790567025992654,100.0,0.0,-9.381582729972316e-09,-82.49324199,0.002,-0.2896737812199693,-0.4214102366160287,0.0,-0.15925404571119506,-0.5,-0.43866680150192916,0.2662109375,0.0003,-33.655753707885744,0.9826062321662903,0.026344636,1.6274255514144897,42325,0.2,-0.010052307287696748,4.823137855529785,0.9840392470359802
47149056,-0.009173585023286015,0.7855104,0.57144896,2558,-0.015543571440064753,-0.299096964758219,0.0,-0.43319071502707446,0.0,0.0,-0.09349059776003256,2973,0.20061789726908577,-0.6731685079529356,-0.45215898388691234,15854,2.238561949931026,-0.5225990448950985,-0.033563952580926,-0.10964412645618199,57.99,6.40190005975051e-05,-0.0009016890479769143,-0.008627981521196433,100.0,0.0,-9.326846515108355e-09,-82.72199318000001,0.002,-0.28984623405238197,-0.41061758906341134,0.0,-0.15858765999336222,-0.5,-0.4356839521620604,0.24505615234375,0.0003,-33.65798206329346,0.9843879342079163,0.029064167,1.3385709524154663,42329,0.2,-0.00857946197502315,3.8823104739189147,0.9841732382774353
47167488,-0.00916771946070752,0.7858176,0.5714182400000001,2559,-0.015402649936965848,-0.29763006744448756,0.0,-0.44277044768620294,0.0,0.0,-0.09521771329899531,2973,0.20045113621091015,-0.6737509358588673,-0.4566018099728987,15860,2.2369185998414336,-0.5210953909730018,-0.03343636388270781,-0.10969327692726039,58.05,2.3871443570694988e-05,-0.0009000614356611752,-0.008155372366905105,100.0,0.0,-9.296352727457801e-09,-81.83571795,0.002,-0.2899089895549887,-0.41685916084108077,0.0,-0.1592952099955689,-0.5,-0.43774648422200446,0.2373985877403846,0.0003,-33.659627180833084,0.9756067991256714,0.044234823,3.3790876865386963,42332,0.2,-0.0033660999929102566,6.959475847390982,0.9842386245727539
47185920,-0.009138951538565334,0.7861248,0.57138752,2560,-0.015288716975673034,-0.2981141736641877,0.0,-0.4371664101261957,0.0,0.0,-0.09462657614691605,2973,0.20163179176665658,-0.6725187019769429,-0.4535025656114079,15866,2.2461115823025746,-0.5244359802954097,-0.03345487079430831,-0.10955150348124536,58.49,2.3871443570694988e-05,-0.0008984338492155075,-0.00816098486670802,100.0,0.0,-9.136018592234912e-09,-81.50022912,0.002,-0.2897925424424228,-0.4159719909208899,0.0,-0.15908260852757897,-0.5,-0.43549320097531374,0.2936279296875,0.0003,-33.66089763641357,0.9698179364204407,0.04204186,4.590377330780029,42336,0.2,-0.008906590123660862,8.225316095352174,0.9842137098312378
47204352,-0.00914690897451138,0.786432,0.5713568,2561,-0.015466745449378764,-0.30046898605412453,0.0,-0.43179481984928003,0.0,0.0,-0.09305360799767647,2973,0.20111524426881236,-0.6716296198031267,-0.4495146200106862,15872,2.245339809765485,-0.5264026071504594,-0.03349064563412165,-0.10927533068403118,57.88,3.4722124433351885e-05,-0.0009038591621598849,-0.008622768552650468,100.0,0.0,-9.271163520956837e-09,-82.97681412999998,0.002,-0.2897840007899735,-0.4066567085171109,0.0,-0.157334457127162,-0.5,-0.435897587266117,0.2288818359375,0.0003,-33.659477424621585,0.9903576970100403,0.026290271,1.0345741510391235,42340,0.2,-0.012211379082873463,2.4501111805438995,0.9841684103012085
47222784,-0.009163686352743103,0.7867392,0.5713260800000001,2562,-0.015603634370645183,-0.2977279019301313,0.0,-0.4346298835000511,0.0,0.0,-0.0937455539863025,2974,0.20126786478264702,-0.6727213382189361,-0.4521924641860287,15878,2.2405541255263284,-0.5273813261956599,-0.033432185583185905,-0.10937943433010444,58.21,3.6892254785117177e-05,-0.0008978913182444456,-0.008075995425670468,100.0,0.0,-9.245895029345104e-09,-82.09078068000001,0.002,-0.2898895641993299,-0.412274562711007,0.0,-0.1577519829805073,-0.5,-0.4353198118293587,0.259228515625,0.0003,-33.65746803283692,0.9820021986961365,0.028729564,2.9237539768218994,42344,0.2,-0.009616896929219364,4.721934759616852,0.9840790033340454
47241216,-0.009162495877779883,0.7870464,0.57129536,2563,-0.015307810657298575,-0.2984581106132482,0.0,-0.43704410875451427,0.0,0.0,-0.09403458822881199,2974,0.2016485866124284,-0.671818572449187,-0.45327078709784846,15884,2.2491781463041796,-0.5267028687304498,-0.03346142174531447,-0.10895266277018967,58.58,1.953119256844123e-05,-0.0009152523545910501,-0.007946511226782783,100.0,0.0,-9.200024044958728e-09,-81.56785919,0.002,-0.28990790742834954,-0.4137841399831609,0.0,-0.1574754847597161,-0.5,-0.43601838687991745,0.2379150390625,0.0003,-33.65387744903565,0.981132984161377,0.027632546,2.106771230697632,42348,0.2,-0.010613800259307027,5.601622819900513,0.9838144183158875
47259648,-0.009176611328289418,0.7873536,0.5712646400000001,2564,-0.015323385861139148,-0.3001070409870002,0.0,-0.437914466694586,0.0,0.0,-0.09530128402731528,2974,0.20141536438414198,-0.6728574996498682,-0.45488175118631197,15890,2.239954047636048,-0.5252879245562039,-0.03359374833327461,-0.10950315338462753,58.37,2.6041593325013917e-05,-0.0008848705167313003,-0.007862522556128716,100.0,0.0,-9.492390906571623e-09,-81.50503445,0.002,-0.2897977804466358,-0.41724838849690854,0.0,-0.1573581471565216,-0.5,-0.43601478844319963,0.24732666015625,0.0003,-33.649803924560544,0.9871220588684082,0.025633175,0.977901041507721,42352,0.2,-0.010704448842443526,3.4378766298294066,0.9837056398391724
47278080,-0.009178175618408075,0.7876608,0.5712339200000001,2565,-0.015396623732599125,-0.30082899948609687,0.0,-0.437587156696225,0.0,0.0,-0.09586180619698217,2974,0.20214462217069828,-0.6707790995566678,-0.4539393956907094,15896,2.2454914977078224,-0.5249633791622026,-0.033699241923445394,-0.10937747796510931,58.53,7.486967822640306e-05,-0.0009054867615405885,-0.008127362331500507,100.0,0.0,-9.190916742021059e-09,-81.77543197,0.002,-0.2898750722958949,-0.4097609514440521,0.0,-0.15778924360709926,-0.5,-0.43323522898545075,0.28487548828125,0.0003,-33.642191886901855,0.9850434064865112,0.031604778,1.6178499460220337,42356,0.2,-0.008614301471970976,4.146585810184479,0.9832446575164795
47296512,-0.009177651906795273,0.787968,0.5712032,2566,-0.015544587590330847,-0.2985816632370341,0.0,-0.4360210093906806,0.0,0.0,-0.09474258118107248,2974,0.20182517932380778,-0.6737386280059262,-0.4534116364955944,15902,2.2397927700405376,-0.5279536801599561,-0.033548069082364664,-0.10946968880309788,58.32,3.6892254785117177e-05,-0.0008946361162492798,-0.008224132358517216,100.0,0.0,-9.144774307331278e-09,-81.98139413999999,0.002,-0.28962186342439433,-0.4130986575470701,0.0,-0.15793395522354114,-0.5,-0.4345879310152139,0.31514892578125,0.0003,-33.635505294799806,0.982079029083252,0.03373391,3.750157117843628,42360,0.2,-0.009393544599879533,5.158101093769074,0.9830889701843262
47314944,-0.009191714637904073,0.7882752,0.57117248,2567,-0.015689453296631947,-0.30113209450161993,0.0,-0.4371100869499837,0.0,0.0,-0.09351059578563012,2974,0.20218167722969815,-0.6710176904380196,-0.4492620839261438,15908,2.2484036857313816,-0.5260181604020494,-0.03369028278976799,-0.1093711817155903,58.43,3.6892254785117177e-05,-0.0009054867583068295,-0.00850019988445347,100.0,0.0,-9.259107613601612e-09,-81.81421144999999,0.002,-0.2897438694719427,-0.4077118557460457,0.0,-0.1568698062311073,-0.5,-0.43632040963327795,0.31788330078125,0.0003,-33.632883834838864,0.9907995462417603,0.036427226,0.8564004302024841,42364,0.2,-0.008434093033429235,2.5242924809455873,0.983056902885437
47333376,-0.009179106425423843,0.7885824,0.57114176,2568,-0.015344507195866275,-0.2986216282361621,0.0,-0.4319443306831969,0.0,0.0,-0.0946565500047089,2974,0.20108891070502694,-0.6717171128416016,-0.4530881782227946,15914,2.229740098112279,-0.5277942908067066,-0.033583301557143154,-0.10985152014013949,58.3,3.472213413462871e-05,-0.0008816153244374113,-0.007743259386783524,100.0,0.0,-9.342107652613296e-09,-82.41885911,0.002,-0.28965871943715327,-0.41037740020985647,0.0,-0.1566487345892265,-0.5,-0.43383545271422647,0.26298828125,0.0003,-33.63025970458985,0.9776777029037476,0.043812376,2.294893741607666,42366,0.2,-0.0004402211168780923,6.330345726013183,0.9829566478729248
47351808,-0.009147794768463722,0.7888896,0.57111104,2569,-0.015521925561770705,-0.29894545347098045,0.0,-0.4345632883367321,0.0,0.0,-0.09356636924561705,2974,0.20174726577227306,-0.6715408298869998,-0.4493239758408364,15920,2.2420041292710726,-0.5273078410073406,-0.03344534647555776,-0.109496470281347,58.07,2.9296779151385028e-05,-0.0008951786407528238,-0.00793880980603621,100.0,0.0,-9.49865914055545e-09,-82.09155935000001,0.002,-0.28981432414179886,-0.4068596328005654,0.0,-0.1574645628842285,-0.5,-0.4339761947556176,0.31094970703125,0.0003,-33.63032531738281,0.9846042990684509,0.04023872,2.1429452896118164,42370,0.2,-0.006933163513895124,4.284595304727555,0.9830564260482788
47370240,-0.009175097792165703,0.7891968,0.5710803200000001,2570,-0.015726948780898007,-0.29970010881363945,0.0,-0.4348334853011273,0.0,0.0,-0.09434857728044245,2974,0.20262862919312413,-0.6721831543442043,-0.4492609484655584,15927,2.243205082572013,-0.5272102087210627,-0.03360934047673056,-0.10969106920761826,58.75,5.53384015802294e-05,-0.0008989763704852925,-0.008265242511909621,100.0,0.0,-9.358542199688741e-09,-81.94878677999999,0.002,-0.2899088997418376,-0.40754524860468755,0.0,-0.1568690666555246,-0.5,-0.43296256518896126,0.29205322265625,0.0003,-33.63197326660156,0.9810910224914551,0.037730824,1.8978891372680664,42374,0.2,-0.008459927095100284,5.400112271308899,0.9831918478012085
47388672,-0.009172761991002242,0.789504,0.5710496,2571,-0.015765880352525387,-0.3005072303024081,0.0,-0.4324229191269896,0.0,0.0,-0.09401314097385974,2974,0.2027315232465417,-0.6718387256881491,-0.44800336028374893,15933,2.2424145832596736,-0.5266376727727213,-0.03361438829634804,-0.10974733173176959,58.58,4.8828020226210356e-05,-0.0008799877185891899,-0.008289525358645024,100.0,0.0,-9.351549185795296e-09,-82.09448976,0.002,-0.2897622130282289,-0.40133500545271766,0.0,-0.1567462016295387,-0.5,-0.4333798860271936,0.256201171875,0.0003,-33.63075561523438,0.9894084930419922,0.028351653,0.836292028427124,42378,0.2,-0.010430699307471513,3.0084341287612917,0.9830150008201599
47407104,-0.009209793849347423,0.7898112,0.57101888,2572,-0.015608928287827914,-0.3012592821292034,0.0,-0.4228171047455786,0.0,0.0,-0.09362817987820397,2974,0.20000392589621363,-0.6748724248994774,-0.449110969842173,15939,2.2087602801581716,-0.5238715415292258,-0.03367136269952444,-0.11077653768674986,57.77,4.557278589345515e-05,-0.000897348777572107,-0.008670023931450315,100.0,0.0,-9.25748362538775e-09,-83.91216227999999,0.002,-0.290114835907975,-0.4026017704425925,0.0,-0.15416793577387744,-0.5,-0.43600133819276626,0.20615641276041666,0.0003,-33.625852266947426,0.978927731513977,0.04353665,3.0069046020507812,42381,0.2,-0.004254808959861596,6.090713222821553,0.9827842116355896
