time/iterations,reward_terms/fwd_speed,time/time_elapsed,curriculum/stance_ratio,reward_terms/upright,reward_terms/energy,reward_terms/stop,reward_terms/stance_time,curriculum/eff_scale,reward_terms/vz,time/total_timesteps,reward_terms/time,reward_terms/angmom,reward_terms/overrun,curriculum/ent_coef,reward_terms/height,reward_terms/foot_slip,curriculum/sprint_dist_m,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/assist_pen,reward_terms/stance,curriculum/pitch_armature,rollout/ep_rew_mean,rollout/ep_len_mean,reward_terms/alive,reward_terms/torque,reward_terms/motor_vel,reward_terms/coef_rate,reward_terms/clearance,reward_terms/ang_xy,reward_terms/action_rate,time/fps,reward_terms/phase_contact,reward_terms/air_time,reward_terms/residual,train/value_loss,train/clip_range,train/std,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
31,0.24152987262678793,196,0.6490784,-0.07391707597984415,-0.00034833861949904745,0.0,-0.006659603260535126,0.009216,-0.09612288951892273,571392,-0.5,-0.09498322649539341,0.0,0.01,-0.03810039313087718,-0.7361192558767169,26.3824,-0.03824934737302273,-8.475054532599784e-09,0.0,-0.008742624813859737,0.972352,-133.02491483,33.78,0.0,-0.00429670331412219,-8.04388167860153e-05,-0.9542940258904363,0.05287554531097803,-0.024896532867499002,-0.11395998513993501,2905,-0.47111561954254266,0.0005642360063373215,-0.25274289231130614,6.362882614135742,0.2,1.001162052154541,0.005466997468223174,-2.805183172225952,0.0003,-34.06811714172363,0.047592025,33517,2.724168300628662,0.2993570963541667
32,0.2838523179427804,202,0.64904768,-0.07158173108964279,-0.00036250579418735916,0.0,-0.005641808919285217,0.0095232,-0.09311215970754133,589824,-0.5,-0.09531046277971728,0.0,0.01,-0.034990388861691306,-0.7561413619352377,26.42848,-0.03700451103699024,-8.594547282624667e-09,0.0,-0.00880384985324151,0.9714304,-134.49290383,35.66,0.0,-0.004429780191950213,-8.534948372665122e-05,-0.9475218644854917,0.05320340696125865,-0.026688474140077263,-0.11399069080768842,2909,-0.4712215963705859,0.0003417967462963942,-0.25244490562618516,10.576626014709472,0.2,1.0008585453033447,0.01432820870541036,-3.3534774780273438,0.0003,-34.065100860595706,0.027397964,33518,3.705702781677246,0.29345703125
33,0.2602088898223903,208,0.64901696,-0.08203389818058697,-0.0003757282894051587,0.0,-0.009424358543280201,0.0098304,-0.09336998292781727,608256,-0.5,-0.09628929142737776,0.0,0.01,-0.03700894436086147,-0.7501730290743172,26.47456,-0.033034962464855905,-8.17223882448541e-09,0.0,-0.007124952551257095,0.9705088,-134.81542163999998,36.11,0.0,-0.004604777166611026,-8.658255802761312e-05,-0.9456336210327255,0.053164758190996725,-0.026457636002045974,-0.11302382285778956,2912,-0.4702427028673223,0.0004806856320808745,-0.2527562915536577,7.151235262552897,0.2,1.0017049312591553,-0.002842127112671733,-2.5006773471832275,0.0003,-34.07396994696723,0.03840682,33520,3.1383602619171143,0.2697211371527778
34,0.2811596598475436,214,0.64898624,-0.07313616224580848,-0.0003823551203080872,0.0,-0.0037603008079006234,0.0101376,-0.09100937510607382,626688,-0.5,-0.09045219840491515,0.0,0.01,-0.034983254752915874,-0.7528934617456795,26.52064,-0.034091706905198554,-8.465247329774e-09,0.0,-0.00875563223545356,0.9695872,-135.51455786,36.83,0.0,-0.0046723396908876,-8.977720181973232e-05,-0.9596121816486995,0.05185371440937097,-0.026444276536063842,-0.11436282755123689,2915,-0.47369565342710945,0.0003276908052309106,-0.25264420808191196,6.057857433954875,0.2,1.00128972530365,0.009225446109970411,-2.2486395835876465,0.0003,-34.06959660847982,0.0497712,33522,2.3627729415893555,0.3382568359375
35,0.27204044050382425,221,0.64895552,-0.07625705477338719,-0.00039348208377751076,0.0,-0.006488162304675724,0.0104448,-0.09099672854573389,645120,-0.5,-0.09165312333163356,0.0,0.01,-0.034845802794390465,-0.7582322416843104,26.56672,-0.036370481488720546,-7.952874608916021e-09,0.0,-0.009062636633115538,0.9686656,-134.79142745000001,35.71,0.0,-0.004843065023040512,-9.344217365065889e-05,-0.9517927195366789,0.05109666244995772,-0.02701634956513115,-0.11367156839323976,2918,-0.4707834678134414,0.0004796004795935005,-0.2532132054699024,6.126619974772136,0.2,1.0012784004211426,0.011541681829839945,-1.7374205589294434,0.0003,-34.07007726033529,0.050657313,33524,2.502183198928833,0.3243815104166667
36,0.2984349740756776,227,0.6489248,-0.08709956922359956,-0.0004128383771181513,0.0,-0.006491418004669767,0.010752,-0.09341048986160448,663552,-0.5,-0.09246732186639452,0.0,0.01,-0.035918174627568494,-0.7605546722727384,26.6128,-0.036725567802767915,-9.49864783782382e-09,0.0,-0.006049485673010762,0.967744,-136.60665932,38.04,0.0,-0.005107530704572225,-9.645729643722118e-05,-0.9428151086206685,0.05318061112429714,-0.027846651000372036,-0.11357975088882226,2921,-0.46853900262262577,0.0004774304074493961,-0.25275404824676273,7.365721344947815,0.2,1.0006587505340576,0.013097950839437544,-2.507549285888672,0.0003,-34.06193733215332,0.025192987,33525,4.076670169830322,0.27294921875
37,0.29432789536646475,233,0.64889408,-0.07147407736104602,-0.00041679763862336475,0.0,-0.003982197055140407,0.0110592,-0.08869398464348324,681984,-0.5,-0.08817069229538858,0.0,0.01,-0.03255268421394362,-0.7535631442723967,26.65888,-0.036210643057560526,-9.292757212321613e-09,0.0,-0.009437162541813588,0.9668224,-134.33877567,35.68,0.0,-0.005137985693762032,-9.798260478312495e-05,-0.9395085542115525,0.05189395304961499,-0.02586746639250934,-0.11251478513524381,2923,-0.47194325936350473,0.0003971352513569097,-0.25340384246873704,5.821188767751058,0.2,1.0012437105178833,0.0053329925673703356,-1.631957769393921,0.0003,-34.06815528869629,0.04630102,33527,2.332047462463379,0.2553304036458333
38,0.31287201367272244,239,0.64886336,-0.08416716629927794,-0.0004386654917924839,0.0,-0.0059385765699617975,0.0113664,-0.09362797867928968,700416,-0.5,-0.09843929041005592,0.0,0.01,-0.033576358927555484,-0.7590447933338473,26.70496,-0.037572562338661145,-9.122712103288084e-09,0.0,-0.010782387063456543,0.9659008,-136.82149801,38.01,0.0,-0.0054610032841083565,-0.00010189489804485443,-0.9367135387897528,0.05269285070696536,-0.029274243821463066,-0.11368766494280222,2926,-0.47248232439477167,0.00058810746931057,-0.25327565821574166,6.202133476734161,0.2,1.0015709400177002,0.005798152997158468,-1.6963279247283936,0.0003,-34.07288599014282,0.044405658,33529,2.4321722984313965,0.35137939453125
39,0.2805918295649039,245,0.6488326400000001,-0.08022794576961306,-0.0004335087966698299,0.0,-0.008386489668434175,0.0116736,-0.08809325622463825,718848,-0.5,-0.09158376720729713,0.0,0.01,-0.03278737324232291,-0.7657836847149908,26.75104,-0.036020748311712765,-9.772660951892825e-09,0.0,-0.012711885553525929,0.9649792,-139.09022693999998,40.45,0.0,-0.005373231999954853,-0.00010293867273882425,-0.9417275397051217,0.0493767469989371,-0.02696559492119193,-0.11119212920128925,2928,-0.47355440246199826,0.0005761717200382716,-0.25323545458491487,10.715672016143799,0.2,1.0010361671447754,0.007633466351156433,-2.467263698577881,0.0003,-34.06660842895508,0.049364284,33531,2.9301598072052,0.2623291015625
40,0.2988945786787038,251,0.64880192,-0.09116852170629654,-0.0004520448573638733,0.0,-0.006841893972402128,0.0119808,-0.09121677033432507,737280,-0.5,-0.09556555857764477,0.0,0.01,-0.03445651269792258,-0.7539411489475136,26.79712,-0.03960341909191184,-8.72481969859376e-09,0.0,-0.014104208665121971,0.9640576,-139.47279163000002,40.77,0.0,-0.005644508757666343,-0.00010567855708973052,-0.9354726960431781,0.05273027697630498,-0.028867121569069565,-0.11206413346648923,2931,-0.4688802733939291,0.0006260849315569632,-0.2534172706635819,6.645618120829265,0.2,1.00115168094635,0.0073139761031294865,-2.213336944580078,0.0003,-34.06856791178385,0.046795547,33533,2.392578363418579,0.2792154947916667
41,0.28738051681999355,257,0.6487712,-0.08492614590370494,-0.00046485015579074185,0.0,-0.0059646165577254984,0.012288,-0.09347040629417458,755712,-0.5,-0.09233794541381427,0.0,0.01,-0.03480820432688782,-0.7504505379430025,26.8432,-0.03802187910387145,-9.415446992801001e-09,0.0,-0.008481299947101548,0.963136,-135.88773304000003,37.49,0.0,-0.0057446074748586555,-0.00010989002622616708,-0.9457093287945697,0.052924834284079424,-0.02722864435749245,-0.11371361800018764,2932,-0.4729438990614134,0.00043185748897182447,-0.2529665740977297,8.078582286834717,0.2,1.0018562078475952,0.0024007515431466427,-1.7177233695983887,0.0003,-34.07736310091886,0.050237376,33536,2.6842546463012695,0.31383167613636365
42,0.304030293600894,263,0.6487404800000001,-0.08690768681264278,-0.0004607008570927209,0.0,-0.006813681996492151,0.0125952,-0.09161396454071055,774144,-0.5,-0.09003771737547289,0.0,0.01,-0.035074984240616135,-0.7488400342445676,26.88928,-0.03812691140289956,-8.051970864081062e-09,0.0,-0.011386141274284703,0.9622144,-136.71397743000003,38.22,0.0,-0.0056534213008999365,-0.0001113767180574248,-0.9487944876533005,0.05263355333105972,-0.027440311408496013,-0.11171804780189604,2934,-0.4753861472358005,0.00047851545645648404,-0.2535025626380898,5.501843372980754,0.2,1.0010522603988647,0.010146264374877015,-1.7656497955322266,0.0003,-34.06675720214844,0.055207696,33538,2.2603089809417725,0.3024088541666667
43,0.2878467116157671,269,0.64870976,-0.08296426301374125,-0.00048411374918145677,0.0,-0.006220149812482608,0.0129024,-0.08984385191878465,792576,-0.5,-0.09248694489758182,0.0,0.01,-0.03551195571478561,-0.7602639157378555,26.93536,-0.039332659350839315,-9.011360490331365e-09,0.0,-0.014308462387513564,0.9612928000000001,-136.78766207,38.06,0.0,-0.006061133838320053,-0.00011475714328772081,-0.9398936295197439,0.050223606806306595,-0.027010750290797404,-0.11191104501824446,2936,-0.4765490723529907,0.000501301905993993,-0.2532948508962662,6.785707592964172,0.2,1.0006844997406006,0.017317620338872075,-2.0576725006103516,0.0003,-34.06228828430176,0.028377062,33539,3.054777145385742,0.3065185546875
44,0.2756695319101422,275,0.64867904,-0.0849175322738354,-0.0005008771040174539,0.0,-0.006296105338454557,0.0132096,-0.09080790623582141,811008,-0.5,-0.09304990253988517,0.0,0.01,-0.035974396130786956,-0.7598818546407724,26.98144,-0.039422321041924155,-8.103399363610867e-09,0.0,-0.01066272557998789,0.9603712,-136.38827241,37.84,0.0,-0.006132579136583427,-0.00012036198788319709,-0.9441878502091738,0.05213269193877814,-0.02699579980412706,-0.11335809957529837,2938,-0.4646732604835797,0.0005132376908376399,-0.25381699073796815,8.88580354054769,0.2,1.0010735988616943,0.009239499612400929,-2.774911403656006,0.0003,-34.06706110636393,0.04805396,33541,2.7607433795928955,0.2767740885416667
45,0.28804777309073804,282,0.6486483200000001,-0.08010405102200839,-0.0005058624521330603,0.0,-0.005629330472503271,0.0135168,-0.0887262587090444,829440,-0.5,-0.09475776820134098,0.0,0.01,-0.03524673628923152,-0.7742640530842896,27.02752,-0.03791840103211726,-8.916302817967525e-09,0.0,-0.012744055882235884,0.9594496,-136.41510126,38.17,0.0,-0.006141531214496936,-0.00012347353066412124,-0.9356726357250511,0.049805995309327875,-0.02689010703419131,-0.1136587345207421,2940,-0.4700822470810523,0.00046440956389738456,-0.253155413747762,5.175981760025024,0.2,1.0011999607086182,0.00818459018288801,-1.5483148097991943,0.0003,-34.06788126627604,0.051433664,33543,2.0551345348358154,0.2740478515625
46,0.2529259590854113,288,0.6486176,-0.07910520798279091,-0.000526490721498967,0.0,-0.006076379417208955,0.013824,-0.08900139611356202,847872,-0.5,-0.09403089499781285,0.0,0.01,-0.03469673026734358,-0.7685749486794322,27.0736,-0.03815933196537973,-8.069245530734513e-09,0.0,-0.014167160073070617,0.958528,-135.78578919999998,36.57,0.0,-0.00642561024308645,-0.00012693312222245565,-0.9450529348098292,0.05092984080483059,-0.025554642954270543,-0.11444944002614488,2942,-0.46680366197683043,0.0004893662084618376,-0.25242298524623435,25.748445749282837,0.2,1.0006721019744873,0.008472475223243237,-1.3872146606445312,0.0003,-34.062214851379395,0.028117057,33544,10.768939971923828,0.264404296875
47,0.25029764532597326,294,0.64858688,-0.07538875305823395,-0.0005404063615900035,0.0,-0.00741915137364736,0.0141312,-0.0892398181231725,866304,-0.5,-0.0955130769876126,0.0,0.01,-0.035874060084778135,-0.7539639368084786,27.11968,-0.041267300816612805,-9.821087726413992e-09,0.0,-0.013950038867010042,0.9576064,-135.85948215,36.92,0.0,-0.006667316702519058,-0.00013015425760305925,-0.9343915989728715,0.050421541164465865,-0.02596550570822453,-0.11380985634725636,2943,-0.4638530708879103,0.0006184894785595437,-0.2528778098645109,5.239120142800467,0.2,1.0012648105621338,0.0006128190351384026,-1.9112565517425537,0.0003,-34.06869561331613,0.04778888,33546,2.0809712409973145,0.2797154017857143
48,0.26882153375973006,300,0.64855616,-0.07537933668465197,-0.0005389606386797035,0.0,-0.005227854983079144,0.0144384,-0.08811823299073128,884736,-0.5,-0.09156605245510868,0.0,0.01,-0.03304594213199174,-0.746614025885379,27.16576,-0.03766920197329529,-8.589533598697268e-09,0.0,-0.01154194066054337,0.9566848,-134.23101982000003,35.18,0.0,-0.0066116307768355215,-0.0001293620842719565,-0.9446147532915768,0.051506954348229786,-0.0260848614628693,-0.11321950107489814,2945,-0.46548368663263606,0.0005457897948670305,-0.25282654535987714,12.631353650774274,0.2,1.001060962677002,0.008191187533416919,-3.322861671447754,0.0003,-34.06739861624582,0.041442946,33548,3.2314186096191406,0.302978515625
49,0.28937550202257145,306,0.64852544,-0.0804682962816398,-0.0005523334397767107,0.0,-0.005428592558018863,0.0147456,-0.09007120238852319,903168,-0.5,-0.0939514116804373,0.0,0.01,-0.0360484371868056,-0.7552585124265374,27.21184,-0.04232099786779933,-9.155663609733469e-09,0.0,-0.011241362859020686,0.9557632,-136.76274327,38.2,0.0,-0.00667065419942456,-0.0001349180944651828,-0.9384656242041489,0.05176711402279191,-0.026660679036965534,-0.11341901353895935,2946,-0.46815397704017037,0.0004470484628756013,-0.25224055399872775,5.595205046913841,0.2,1.0017616748809814,-0.0073920201340859585,-1.589301586151123,0.0003,-34.075498060746625,0.058465578,33551,2.0123283863067627,0.3016024502840909
50,0.30015440822036443,312,0.64849472,-0.08027035465211213,-0.0005664971928185283,0.0,-0.005039595685149025,0.0150528,-0.08874350854279663,921600,-0.5,-0.09692039719705695,0.0,0.01,-0.035149740789440366,-0.7488340899623154,27.25792,-0.04139850991617539,-9.866364419532513e-09,0.0,-0.01168628000514801,0.9548416,-135.88843132999997,37.3,0.0,-0.007020464854421348,-0.00013740257229246535,-0.9321186031262886,0.05215356527136647,-0.025861719053533235,-0.1133866373334768,2947,-0.4676888027732819,0.0006618921890751355,-0.25237384794774714,7.252540206909179,0.2,1.0007511377334595,0.014605327136814594,-1.6641228199005127,0.0003,-34.0638313293457,0.022956263,33552,2.6760447025299072,0.279296875
51,0.3272718684432021,318,0.648464,-0.07711381923078611,-0.0005913911060289028,0.0,-0.0050227772476824206,0.01536,-0.08678496269169647,940032,-0.5,-0.09431147094372622,0.0,0.01,-0.03633137031333925,-0.7713115664546972,27.304000000000002,-0.04075603821938269,-1.0535798668282717e-08,0.0,-0.010392736648738958,0.95392,-136.19839663,38.05,0.0,-0.007166249252058041,-0.00014317727858407904,-0.934180734904975,0.05256565253614095,-0.025030002356676496,-0.11432489606428259,2948,-0.4645573132568041,0.0004828558174065418,-0.25267902812011694,5.270260810852051,0.2,1.0018892288208008,-0.00790313994511962,-1.464097023010254,0.0003,-34.07544288635254,0.03554539,33554,1.9006433486938477,0.27646484375
52,0.28809248603952853,324,0.64843328,-0.07390681083792838,-0.0005895504648466354,0.0,-0.005477420777121249,0.0156672,-0.08779876326626865,958464,-0.5,-0.09277486530674012,0.0,0.01,-0.034527460662780035,-0.7650201293065231,27.35008,-0.03743594264847867,-8.97924458266597e-09,0.0,-0.0137311644636469,0.9529984,-133.20684625,34.63,0.0,-0.007201210376093489,-0.00014365093975280912,-0.9320715784038468,0.05050479526051602,-0.024989783051617507,-0.11295162997643184,2950,-0.47187500223672413,0.0005088974560041808,-0.2531403946082586,5.98833966255188,0.2,1.0013197660446167,0.011025991717663905,-0.979138970375061,0.0003,-34.07020505269369,0.049549907,33556,2.38364839553833,0.3157958984375
53,0.3061830585356873,330,0.6484025600000001,-0.09008082181407567,-0.0006040336014971013,0.0,-0.007249337708344683,0.0159744,-0.0896807777643956,976896,-0.5,-0.09485247881379083,0.0,0.01,-0.03349500745604207,-0.7650461350657694,27.396160000000002,-0.04243013542816551,-8.949249874464182e-09,0.0,-0.01564832408229862,0.9520768,-136.98930292,38.34,0.0,-0.007437372542557437,-0.00014744081692735008,-0.9369280861486681,0.05241452724181884,-0.027929148932270813,-0.11209995019794186,2951,-0.46694142562130936,0.00042860229667793546,-0.2532219292582529,5.498125743865967,0.2,1.0020897388458252,-0.0028856833465397357,-0.9337643384933472,0.0003,-34.08031311035156,0.036013726,33558,2.279134511947632,0.300341796875
54,0.3031176639442823,337,0.64837184,-0.07744684475566514,-0.0006115878571624474,0.0,-0.005294043936171672,0.0162816,-0.08916092849382388,995328,-0.5,-0.09599851692465795,0.0,0.01,-0.033192911821915715,-0.7570387077642128,27.442239999999998,-0.038571573382619226,-9.083306670161959e-09,0.0,-0.01384171030790956,0.9511552,-136.68994816,38.25,0.0,-0.007471580228421152,-0.00014937269771142595,-0.9376862086223833,0.05183697225964293,-0.025772694594083132,-0.1131612818392732,2952,-0.46950632687523874,0.0005002168731556998,-0.2529683740321309,4.594236314296722,0.2,1.0017260313034058,0.0015867567854002118,-1.1070492267608643,0.0003,-34.07433462142944,0.040629525,33560,1.852982521057129,0.31866455078125
55,0.28314620996631734,343,0.64834112,-0.08646722972318734,-0.0006241615161934349,0.0,-0.00656303044848351,0.0165888,-0.08814312844279902,1013760,-0.5,-0.09564524754840542,0.0,0.01,-0.033422002070335216,-0.7488538193142146,27.48832,-0.03869991449265389,-9.097375786367749e-09,0.0,-0.014788784978531526,0.9502336,-135.26163969000004,36.4,0.0,-0.007699521204501546,-0.00015079350570262908,-0.9255611646902238,0.05160212287904319,-0.026808298252160228,-0.11286658079002478,2953,-0.4580883983529794,0.0005718314625685,-0.25362944650788116,4.442354464530945,0.2,1.0023778676986694,0.0043982651084661485,-1.3434531688690186,0.0003,-34.08262977600098,0.041107096,33562,1.6116588115692139,0.343310546875
56,0.3065251279745075,349,0.6483104000000001,-0.09941127632387221,-0.0006333103922910602,0.0,-0.006841351161710918,0.016896,-0.09073531583827198,1032192,-0.5,-0.09804879451315547,0.0,0.01,-0.035001774374375696,-0.7622767983511278,27.5344,-0.04173682863818884,-8.479937307761673e-09,0.0,-0.01428229347278069,0.949312,-137.78196523999998,38.86,0.0,-0.007726832183733474,-0.00015400628588225498,-0.9448199024105742,0.05414790194322471,-0.028392955850103294,-0.11327863621221278,2954,-0.46989612539844927,0.00048285574303008616,-0.25316348692219326,4.699670712153117,0.2,1.0012613534927368,0.00878499362928172,-1.237821340560913,0.0003,-34.07007026672363,0.04729966,33564,1.8188146352767944,0.2847086588541667
57,0.3218466216914982,355,0.64827968,-0.08953760594655645,-0.000657085420017655,0.0,-0.005738378985875493,0.0172032,-0.0938788296308956,1050624,-0.5,-0.09893433219574324,0.0,0.01,-0.03505919712164441,-0.7583322984675634,27.58048,-0.04140497128923763,-9.008557621079053e-09,0.0,-0.010954603416269922,0.9483904,-137.45267876,39.11,0.0,-0.007948954821140088,-0.000161685727310298,-0.9334185950461629,0.05415422763521428,-0.027989814743200378,-0.11378670331245859,2955,-0.46577805889548585,0.00044270822157462436,-0.25314308543587316,4.857782204945882,0.2,1.0011227130889893,0.013833493615190188,-1.04311203956604,0.0003,-34.0679079691569,0.06200347,33566,2.0837321281433105,0.3348388671875
58,0.2812016082853798,361,0.64824896,-0.0714667722482641,-0.0006584295063106329,0.0,-0.00686413815128617,0.0175104,-0.0917784191042749,1069056,-0.5,-0.09226966302117644,0.0,0.01,-0.032894329180466836,-0.7536433441112542,27.62656,-0.04110371909488965,-9.421976958946245e-09,0.0,-0.01172230871292118,0.9474688,-136.09319466,37.39,0.0,-0.008022592563566558,-0.0001613923737009162,-0.9374905999757593,0.051896796580632884,-0.024743040649140957,-0.11358557843837112,2956,-0.459426185286848,0.0004600692902588182,-0.252719257168445,6.347981691360474,0.2,1.0005189180374146,0.014018549001775682,-1.7175281047821045,0.0003,-34.06010818481445,0.024965115,33567,1.9246439933776855,0.2691650390625
59,0.2807530863976908,367,0.6482182400000001,-0.07029730272353729,-0.0006738850125912986,0.0,-0.004647885712782024,0.0178176,-0.08914700228846478,1087488,-0.5,-0.09297812860422704,0.0,0.01,-0.03005988312875964,-0.7705713458519194,27.67264,-0.03801581314759008,-8.592916656973737e-09,0.0,-0.011929316535871011,0.9465472,-137.60286845000002,39.06,0.0,-0.008163048248433733,-0.0001679141085772124,-0.9337016134680083,0.049869994671363424,-0.026072842279873724,-0.11414902674411152,2957,-0.4584247957514097,0.0003233505315923442,-0.25332011304486624,37.22092247009277,0.2,1.0006431341171265,0.0028412684332579374,-1.0119681358337402,0.0003,-34.061736424764,0.04537294,33569,18.78606605529785,0.23299153645833334
60,0.25358005737869643,373,0.64818752,-0.08107564742640688,-0.0006723410560523792,0.0,-0.008866089758359723,0.0181248,-0.08898654147619467,1105920,-0.5,-0.09328829271309352,0.0,0.01,-0.03137932648447276,-0.7589114311754634,27.71872,-0.03744781959774248,-9.093867003666644e-09,0.0,-0.013389534053794293,0.9456256,-137.40227552,38.57,0.0,-0.00814913731266266,-0.00016628271892009147,-0.9311888331160912,0.05059053759459349,-0.026026111824139348,-0.11358833214432623,2958,-0.455219526981846,0.0003613279259297997,-0.2530806144417837,4.767084186727351,0.2,1.0012264251708984,-0.007175712592222474,-1.2656152248382568,0.0003,-34.06742477416992,0.056491505,33572,1.4912737607955933,0.2716397372159091
61,0.2589139987939751,379,0.6481568,-0.07646803800450326,-0.0006942663413852088,0.0,-0.006980241007921804,0.018432,-0.08916054641118357,1124352,-0.5,-0.0962664869221937,0.0,0.01,-0.03233020291332752,-0.7714373281083842,27.7648,-0.038434621748802134,-8.262567388720661e-09,0.0,-0.01272589801251432,0.944704,-137.57519672,38.96,0.0,-0.008508193014768434,-0.0001689054332220807,-0.9322658477946393,0.05074408069810031,-0.026618853649029495,-0.11442185955012528,2959,-0.45665917636403947,0.0005381942998307446,-0.25305196638618094,12.9500173330307,0.2,1.0002886056900024,0.011345077422447503,-2.8541975021362305,0.0003,-34.05718421936035,0.021364886,33573,3.360872745513916,0.2308349609375
62,0.2652478884011171,386,0.64812608,-0.07313577965302662,-0.0007050014754319456,0.0,-0.006035145701995741,0.0187392,-0.08538910886138297,1142784,-0.5,-0.09097454485388706,0.0,0.01,-0.030304382157112144,-0.7683071527356845,27.81088,-0.03976109847751682,-8.443390554237388e-09,0.0,-0.012671333629411256,0.9437824,-135.11181634999997,36.7,0.0,-0.0085626657578548,-0.00017542618825623751,-0.9397554592608961,0.05148436681605548,-0.02463985191037041,-0.11569576799616045,2960,-0.45308073524229747,0.00033528630673471425,-0.25297650335956173,5.016078438077654,0.2,1.001894235610962,-0.012474271369033627,-1.2066607475280762,0.0003,-34.07354463849749,0.0439858,33576,1.882215976715088,0.3165806361607143
63,0.24278195830195226,392,0.64809536,-0.07853261156952601,-0.0007132165447202971,0.0,-0.008763550984440371,0.0190464,-0.08671042396069902,1161216,-0.5,-0.09356546268505987,0.0,0.01,-0.03243182460142676,-0.7573421915082147,27.85696,-0.040052756392208275,-8.462106473085102e-09,0.0,-0.012297279012541152,0.9428608,-136.73869252,38.37,0.0,-0.008706001568046419,-0.00017591491343956856,-0.9420632810492234,0.04937744879191711,-0.02416773131641345,-0.11446568831820511,2961,-0.45939842634040484,0.000593532863098921,-0.2530716383176104,4.376898010571797,0.2,1.0012223720550537,0.007525708992034197,-0.6777870655059814,0.0003,-34.068546295166016,0.05318762,33578,2.035309076309204,0.2945963541666667
64,0.26718844720518176,398,0.64806464,-0.08274244188214015,-0.0007298520946717816,0.0,-0.006794150736014772,0.0193536,-0.08817017684957944,1179648,-0.5,-0.10033148165791762,0.0,0.01,-0.032762092124248104,-0.7570538495401566,27.90304,-0.041371943645884666,-9.100209257654594e-09,0.0,-0.009571046892991193,0.9419392,-136.97626355,38.18,0.0,-0.008895282712968893,-0.00018066540119503696,-0.9394262142025285,0.05199263137464718,-0.026675301121390077,-0.11557023096051301,2962,-0.45794188057939983,0.0003526474530291226,-0.2531887724386034,5.277333974838257,0.2,1.0024731159210205,0.0020372283179312944,-1.2220978736877441,0.0003,-34.08452320098877,0.047856927,33581,1.896130084991455,0.3814900716145833
