time/iterations,reward_terms/stance_time,reward_terms/clearance,reward_terms/motor_vel,reward_terms/upright,curriculum/ent_coef,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/angmom,time/total_timesteps,time/fps,reward_terms/residual,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/phase_contact,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/energy,reward_terms/ang_xy,reward_terms/assist_pen,time/time_elapsed,reward_terms/vz,reward_terms/stop,reward_terms/time,reward_terms/alive,reward_terms/air_time,curriculum/ctrl_drop_prob,reward_terms/stance,curriculum/eff_scale,reward_terms/torque,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/height,reward_terms/foot_slip,train/entropy_loss,train/clip_fraction,train/std,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/value_loss
664,-0.01689744505306913,0.11439104396454641,-0.00023727861095178184,-0.2583861847705043,0.01,32.63776,0.0,-0.7505861106728022,-116.88337881000001,-0.11373075648749621,12238848,4545,-0.10233295040976219,0.638288768,0.0,1.8191967149535353,-0.33374771495173705,-0.09723602754319535,206.68,-0.0019402359674685265,-0.21889409065560528,0.0,2692,-0.3873910278551983,0.0,-0.5,0.0,0.0006266266896596386,0.0,-0.04901561280498417,0.0509184,-0.0228246809817523,-0.1163319247661835,-1.6172685180841757e-08,-0.11661176517098919,-0.49984286232897357,-33.99268093109131,0.20155029296875,0.9983725547790527,0.000296944896,0.4747646450996399,8820,0.9817875623703003,0.018876394,0.2,-0.023897366807796062,1.9318933129310607
665,-0.016723834042851295,0.11574234302272902,-0.00023825320931386066,-0.25881161144246356,0.01,32.64928,0.0,-0.755347662881575,-117.49625194000004,-0.11651155995106618,12257280,4545,-0.10245616499672708,0.638271104,0.0,1.8273855924033855,-0.33880198174355614,-0.09956314031074547,206.78,-0.001944101162814152,-0.21942903551413762,0.0,2696,-0.39357136853077185,0.0,-0.5,0.0,0.0008409276035510831,0.0,-0.043637605557784634,0.0509952,-0.02250840461339055,-0.1169172865691206,-1.6159232733793507e-08,-0.11637675474068722,-0.48348823277603664,-34.0008020401001,0.198583984375,0.9986216425895691,0.000296940288,0.4899813234806061,8824,0.9806063771247864,0.01918835,0.2,-0.024977037915959954,2.207275754213333
666,-0.019449249930201203,0.11684824973108032,-0.00023781903779352385,-0.2542286087198292,0.01,32.6608,0.0,-0.7378501225169889,-117.20457814000001,-0.11759604227264041,12275712,4545,-0.10259081823854344,0.6382534400000001,0.0,1.837128784230784,-0.3355323854093764,-0.09847927103620584,210.77,-0.001943639772572602,-0.22722994239643585,0.0,2700,-0.40482484375271377,0.0,-0.5,0.0,0.0009369561351680508,0.0,-0.04342847524860312,0.051072,-0.0227601833432957,-0.11684821765789594,-1.6144921132404585e-08,-0.11535378839659279,-0.48509946952627725,-34.005781745910646,0.2030029296875,0.9990124106407166,0.00029693567999999995,0.44441479444503784,8828,0.9816800355911255,0.018911595,0.2,-0.02604309846647084,1.9347394108772278
667,-0.01702901008926953,0.11640007361389199,-0.0002375198748803754,-0.27527667334348593,0.01,32.67232,0.0,-0.737095220560348,-116.99260484,-0.12054747249840735,12294144,4545,-0.1024893306305368,0.638235776,0.0,1.835437121915298,-0.3484239665170091,-0.09748487596001691,205.07,-0.0019672474541440744,-0.2286100399502362,0.0,2704,-0.4041110534295746,0.0,-0.5,0.0,0.0007655153846523414,0.0,-0.04735660391151503,0.0511488,-0.023477581669667947,-0.11606239902791694,-1.6656797563272803e-08,-0.11626734794819917,-0.5058699817980788,-34.007788467407224,0.21309814453125,0.9989640712738037,0.000296931072,0.3187601864337921,8832,0.9872461557388306,0.02201267,0.2,-0.02799864539410919,1.435675573348999
668,-0.017492062006365612,0.116354598519104,-0.00023530280576726094,-0.24928698114807973,0.01,32.683840000000004,0.0,-0.74739864277401,-116.80992997999998,-0.11834692955619332,12312576,4545,-0.10261457869561022,0.638218112,0.0,1.841852713557658,-0.3341090236540043,-0.09788545294731527,208.28,-0.0019521446895767994,-0.2221667859371148,0.0,2708,-0.4020130049394677,0.0,-0.5,0.0,0.0011420339999151314,0.0,-0.037215964418012504,0.0512256,-0.022891104635515427,-0.11768166250473959,-1.571765534424802e-08,-0.1155756323524488,-0.47739522736828793,-34.00086517333985,0.14827880859375,0.9985177516937256,0.00029692646399999997,0.4520706236362457,8836,0.9761273264884949,0.015341938,0.2,-0.018915601004846395,2.4124001979827883
669,-0.01714226145284354,0.11911891491283597,-0.00023571710417458606,-0.25843059774233346,0.01,32.69536,0.0,-0.7367007892771362,-116.41358098,-0.11700780635273886,12331008,4545,-0.10258156931798229,0.638200448,0.0,1.8403188050858381,-0.32477887495052227,-0.0995806629399433,208.09,-0.0019230980972422367,-0.22266050193990392,0.0,2712,-0.39247931371551753,0.0,-0.5,0.0,0.0008468955218429781,0.0,-0.04617468162555011,0.0513024,-0.022539570748979856,-0.1155207854517033,-1.5010533722846467e-08,-0.1150730108087304,-0.47294859025226454,-34.00363349914551,0.188525390625,0.9987450838088989,0.000296921856,0.2613372802734375,8840,0.9869418740272522,0.020487105,0.2,-0.02742966350633651,1.423517245054245
670,-0.014589779294005388,0.12079291732540003,-0.00024219254195740686,-0.2650979462374077,0.01,32.70688,0.0,-0.7412634377124044,-116.27308163,-0.1167205035215267,12349440,4545,-0.10247230626824175,0.6381827840000001,0.0,1.8439263254567924,-0.346805015885518,-0.09922859504798105,205.03,-0.0019872022600331742,-0.23186164809218457,0.0,2716,-0.3948641551471684,0.0,-0.5,0.0,0.0008881280308641079,0.0,-0.04722275142457764,0.0513792,-0.023329815213840116,-0.11776892317493541,-1.611561848432029e-08,-0.1154256594286688,-0.49530959084771653,-34.00441951751709,0.1887939453125,0.9986590147018433,0.000296917248,0.4434901773929596,8844,0.9858232140541077,0.01755419,0.2,-0.02221455939579755,1.6252577781677247
671,-0.015258315058114627,0.11965561535564856,-0.00023981161230886072,-0.2641596808888418,0.01,32.7184,0.0,-0.7421024829795513,-116.01292131,-0.1205244712612081,12367872,4545,-0.10270351149605197,0.63816512,0.0,1.8632253783262713,-0.34386017254028817,-0.10136493983116333,205.31,-0.001957831361540982,-0.2293714624200496,0.0,2720,-0.40892036872002224,0.0,-0.5,0.0,0.0009016913859846278,0.0,-0.05236738522553738,0.051456,-0.022931616366566803,-0.1157040971058794,-1.622621874528365e-08,-0.11792562833185939,-0.5090271182453556,-34.01021385192871,0.2153564453125,0.9994254112243652,0.00029691263999999997,0.33393505215644836,8848,0.9845669269561768,0.020629276,0.2,-0.023732784483581782,1.7616175293922425
672,-0.014257749699431265,0.11479323768608604,-0.00024175322894759066,-0.2503504818169056,0.01,32.72992,0.0,-0.7403536367058491,-116.13382259,-0.11636378378546357,12386304,4545,-0.10259925635957752,0.638147456,0.0,1.841019952400086,-0.36050302766035713,-0.09663436209835743,204.2,-0.0019680892823047617,-0.22570165835403375,0.0,2724,-0.4019981294667193,0.0,-0.5,0.0,0.0008414701312883861,0.0,-0.04524061399894544,0.0515328,-0.02316688023660834,-0.11693555881570424,-1.5532067508807293e-08,-0.11303137457526795,-0.492859483283951,-34.01858558654785,0.22615966796875,0.9996299147605896,0.000296908032,0.7199525833129883,8852,0.9819211959838867,0.020042535,0.2,-0.021121220500208437,2.1343966722488403
673,-0.014335060010327853,0.11589457287970346,-0.0002450993357958674,-0.27654082703289085,0.01,32.74144,0.0,-0.739231236884216,-117.65977218,-0.12397865816752973,12404736,4545,-0.10195010250207154,0.638129792,0.0,1.8267546397708787,-0.3474667987539475,-0.09469244584259917,204.71,-0.001999032060074435,-0.2412206653158323,0.0,2728,-0.40522348320322954,0.0,-0.5,0.0,0.0007600900490716514,0.0,-0.04809449800939013,0.0516096,-0.023688267354735934,-0.11581594750413411,-1.6467194193892946e-08,-0.11781985490383648,-0.49516375598370743,-34.01750450134277,0.22108154296875,0.9994260668754578,0.000296903424,0.7871901392936707,8856,0.9800580739974976,0.02216648,0.2,-0.022863779158797115,2.3703919768333437
674,-0.016853499223038346,0.1169291392058241,-0.00024184542646202357,-0.2736900280857704,0.01,32.75296,0.0,-0.7420377143176377,-118.52044616,-0.12368080488505487,12423168,4545,-0.10254948413580452,0.6381121280000001,0.0,1.864548337134468,-0.33710260128080854,-0.0956014883313323,207.79,-0.0019750646317153696,-0.23663086026613492,0.0,2732,-0.40522633273492525,0.0,-0.5,0.0,0.0007595474825292411,0.0,-0.05101583019238682,0.0516864,-0.02314691529964062,-0.11634332656562367,-1.6859246695763733e-08,-0.11867140048221886,-0.5248245305595575,-34.015851974487305,0.15816650390625,0.9990953207015991,0.000296898816,0.8826913833618164,8860,0.9744349122047424,0.01460593,0.2,-0.018601262615993618,2.914323055744171
675,-0.01855556169013855,0.11450578005696237,-0.0002405450153131858,-0.2712415865483442,0.01,32.76448,0.0,-0.7386162786225987,-116.63354684,-0.12016790956439409,12441600,4546,-0.1023333761296697,0.638094464,0.0,1.8379900062021466,-0.3365061121756394,-0.09459389839484847,208.93,-0.0019737691696616474,-0.2319434606281222,0.0,2736,-0.3982436745720781,0.0,-0.5,0.0,0.0008789049817197439,0.0,-0.05464398239015126,0.0517632,-0.023362438401934655,-0.11658558189096518,-1.6731118497835757e-08,-0.11899822158570651,-0.4881442611481224,-34.01414909362793,0.16771240234375,0.9990099668502808,0.000296894208,0.35806554555892944,8864,0.9838559627532959,0.0172797,0.2,-0.025121408700942992,1.8294964194297791
676,-0.015496759820962325,0.114542866949554,-0.00024269333518981692,-0.2676355042805938,0.01,32.775999999999996,0.0,-0.7409715545257324,-117.75095123999998,-0.1210200152470783,12460032,4546,-0.10228675235696441,0.6380768,0.0,1.8405008857822578,-0.3493333667952474,-0.09604381421459113,207.82,-0.001967587225634614,-0.2276734955072865,0.0,2740,-0.3938230646790548,0.0,-0.5,0.0,0.00086317143157228,0.0,-0.0501630593029119,0.05184,-0.022645160570276077,-0.11701306748919466,-1.5825259411901128e-08,-0.11685445326001795,-0.5064055126267962,-34.01198444366455,0.16434326171875,0.9991323351860046,0.0002968896,0.32575371861457825,8868,0.984749436378479,0.017320642,0.2,-0.02233202625066042,1.5931936085224152
677,-0.018094543762142874,0.11541959532888997,-0.0002390292379622655,-0.26716438938736076,0.01,32.78752,0.0,-0.7255660416083508,-116.24461307,-0.11892700384454291,12478464,4546,-0.10271863971327434,0.638059136,0.0,1.8575971860582712,-0.34432384127021415,-0.09859651103291787,207.26,-0.001962698663548811,-0.22670932755728831,0.0,2744,-0.4053672316706443,0.0,-0.5,0.0,0.0008501506397604115,0.0,-0.05550084335353716,0.0519168,-0.022851192363485203,-0.1173663175302771,-1.624450370002539e-08,-0.11498071208402916,-0.4981870553306698,-34.01969585418701,0.18414306640625,0.9997407793998718,0.00029688499199999997,0.3690304458141327,8872,0.9858884811401367,0.019762103,0.2,-0.02433140352368355,1.585753321647644
678,-0.017192311542910628,0.1175013729691748,-0.00023927200175008403,-0.2866380146123108,0.01,32.79904,0.0,-0.7322508517973146,-117.58282530000002,-0.12204267672376673,12496896,4546,-0.10215246199257504,0.638041472,0.0,1.7974860439347482,-0.35414385260347897,-0.09446526044230069,204.01,-0.002004328138248119,-0.2387070011183377,0.0,2748,-0.39276207257695606,0.0,-0.5,0.0,0.0007790787268378255,0.0,-0.05501796856081476,0.0519936,-0.024305043814591015,-0.11678400717064481,-1.7424560713310378e-08,-0.11540480109223966,-0.5089236540386632,-34.02275772094727,0.21856689453125,0.9997131824493408,0.000296880384,0.39090782403945923,8876,0.9837782382965088,0.021836737,0.2,-0.025352632626891136,1.8776939451694488
679,-0.017115000360516004,0.11513278505234362,-0.00023976032790994767,-0.2537328219381816,0.01,32.81056,0.0,-0.7276810339183183,-117.42532677,-0.11860877903353884,12515328,4546,-0.10239267607518235,0.638023808,0.0,1.8033270973321736,-0.3364477540490472,-0.09611234057481967,208.74,-0.001987436384737485,-0.22669120445371715,0.0,2752,-0.39559949341326883,0.0,-0.5,0.0,0.0010937484201147324,0.0,-0.05422395301241225,0.0520704,-0.023170437181544115,-0.11746819511327332,-1.637826565941304e-08,-0.1117236156948463,-0.4733390506549692,-34.01549644470215,0.1552734375,0.9992169737815857,0.000296875776,0.8673617839813232,8880,0.9735445380210876,0.014788779,0.2,-0.018672497337684037,2.876468002796173
680,-0.017911845074397408,0.11503728882811763,-0.00023884193060039305,-0.2627954771601085,0.01,32.82208,0.0,-0.7337472027135243,-115.64801667000002,-0.12026007606866479,12533760,4546,-0.10238226110962483,0.638006144,0.0,1.8403034198460493,-0.3418652493548893,-0.09621969720987003,205.67,-0.0019730907776480656,-0.2356682745233256,0.0,2756,-0.3904680037828847,0.0,-0.5,0.0,0.0009846990966858964,0.0,-0.05773360462719955,0.0521472,-0.02342404344698565,-0.11681725045600357,-1.6398844401348913e-08,-0.11529294477154667,-0.4976378211460786,-34.0193416595459,0.1802734375,0.9995257258415222,0.00029687116799999996,0.3649032413959503,8884,0.9857734441757202,0.018938798,0.2,-0.02366132738534361,1.5436336636543273
681,-0.01598368240552696,0.11652185186466935,-0.00023703310302054426,-0.25272844651567716,0.01,32.8336,0.0,-0.7333743669891971,-115.70326863999999,-0.11864059772361718,12552192,4546,-0.10238959460775926,0.63798848,0.0,1.8581236978831772,-0.340529102982353,-0.0977705121637324,207.57,-0.001967548392351544,-0.22717180879767207,0.0,2760,-0.3888921750897798,0.0,-0.5,0.0,0.0009825289501653363,0.0,-0.058681405464521434,0.052224,-0.023187651181050515,-0.11731961099529024,-1.6252617718078862e-08,-0.11544838577697186,-0.4889458200366242,-34.02492256164551,0.221630859375,0.9998936653137207,0.00029686656,0.7568540573120117,8888,0.9799503087997437,0.019363862,0.2,-0.020327000017277896,2.2933727860450746
682,-0.017682760324937083,0.11891512007884865,-0.00024148763107744185,-0.2636031574841937,0.01,32.84512,0.0,-0.7466074694878253,-115.60844648999999,-0.11781424805719845,12570624,4546,-0.10214015690823658,0.637970816,0.0,1.8656117255353888,-0.33100816393235327,-0.09924365034216981,207.46,-0.0019861592977271445,-0.22994154568468092,0.0,2764,-0.3893675544289848,0.0,-0.5,0.0,0.0009602850704039964,0.0,-0.058868866046709,0.0523008,-0.02318171046435903,-0.11664382423939948,-1.7131305351243832e-08,-0.11881888342562978,-0.4940304619756541,-34.026815223693845,0.17760009765625,0.9996733665466309,0.000296861952,0.25872910022735596,8892,0.9879340529441833,0.019076828,0.2,-0.025798675953410566,1.40514994263649
683,-0.015312025700243086,0.11762002510636894,-0.0002397781292840937,-0.2524908554420894,0.01,32.85664,0.0,-0.7422214918985597,-115.79836671000001,-0.11540017560939878,12589056,4546,-0.10233516927582068,0.637953152,0.0,1.8172149069305783,-0.3482483078392876,-0.09637356542042433,204.71,-0.001965838319870509,-0.2266497934802081,0.0,2769,-0.3841706641791205,0.0,-0.5,0.0,0.0009809013249145614,0.0,-0.05956402437579641,0.0523776,-0.023219819547795208,-0.1173475829476856,-1.658415052888694e-08,-0.11186113194941782,-0.47592548626592923,-34.01790313720703,0.2043701171875,0.999173104763031,0.00029685734399999996,0.31414341926574707,8896,0.9865115880966187,0.018823694,0.2,-0.02588433012133464,1.5578807950019837
684,-0.01561448997785596,0.11164793125246766,-0.00024256857425976257,-0.26087153661087453,0.01,32.86816,0.0,-0.7391613930801866,-116.18155043,-0.12412523381012214,12607488,4546,-0.10221082959637279,0.637935488,0.0,1.8354091307836704,-0.3493948723796513,-0.09534431597252853,208.08,-0.002004588041477647,-0.2369302838309198,0.0,2773,-0.4003949772086146,0.0,-0.5,0.0,0.0010872379740855347,0.0,-0.057753748995308385,0.0524544,-0.023573857085314075,-0.1176012526848764,-1.6665733099715484e-08,-0.11294462087584879,-0.5116593287861444,-34.014753913879396,0.16356201171875,0.9989168047904968,0.000296852736,0.45978155732154846,8900,0.986501932144165,0.0154482,0.2,-0.022829805640503763,1.585682988166809
685,-0.01763827300358874,0.11896220721446656,-0.00024418844962873794,-0.25886212547729476,0.01,32.87968,0.0,-0.7406498718805337,-115.97183073000001,-0.12331497405271352,12625920,4546,-0.10200840460438632,0.637917824,0.0,1.8216975230806338,-0.33729720888600023,-0.09784015521448536,202.09,-0.0019950251994554683,-0.23469047055080086,0.0,2777,-0.4042053590833302,0.0,-0.5,0.0,0.0010167086050690461,0.0,-0.05862710152424945,0.0525312,-0.02341854323000205,-0.11782566808145613,-1.6395100688795613e-08,-0.11197774677963918,-0.49283689125355973,-34.013064575195315,0.19835205078125,0.9990801215171814,0.000296848128,0.2865351140499115,8904,0.9885644316673279,0.019383645,0.2,-0.024168513261247426,1.3356524884700776
686,-0.016121215098084778,0.11665183026745586,-0.00024702178115917656,-0.26259370969276447,0.01,32.8912,0.0,-0.7356652673116059,-116.64647396000001,-0.12268293970770516,12644352,4546,-0.10211401754673054,0.63790016,0.0,1.821420058766252,-0.3442670989845221,-0.09574570523639028,207.76,-0.0020546110499915626,-0.23621841355550796,0.0,2781,-0.399536109810538,0.0,-0.5,0.0,0.0009852416050206455,0.0,-0.060889300190585485,0.052608,-0.024142531174368594,-0.11767161353541927,-1.7806039275136273e-08,-0.11337577929490417,-0.4940026883461518,-34.01801319122315,0.17069091796875,0.9994999766349792,0.00029684352,0.6669362783432007,8908,0.981155514717102,0.016407063,0.2,-0.02027263194322586,2.2685790956020355
687,-0.01827724217501883,0.11516079036364607,-0.00024185363198299926,-0.2458525173091774,0.01,32.90272,0.0,-0.7258451833050646,-116.57808647000002,-0.1159553457846917,12662784,4546,-0.10239849031864928,0.637882496,0.0,1.8412981206517993,-0.3350071034205668,-0.09731876525655042,211.2,-0.001983562519876995,-0.22913185890466548,0.0,2785,-0.39895541056934514,0.0,-0.5,0.0,0.0013161874214549446,0.0,-0.05758808958772421,0.0526848,-0.023219203128790264,-0.1168548912091964,-1.6821155190239724e-08,-0.11111105514145064,-0.4806039942719248,-34.021855163574216,0.1452392578125,0.9996708631515503,0.000296838912,0.42590031027793884,8912,0.9835468530654907,0.014237736,0.2,-0.019260984554421157,1.88938570022583
688,-0.016860552263096906,0.11599190493679555,-0.0002479425214961571,-0.2596547341543421,0.01,32.91424,0.0,-0.7367368744447989,-116.34744280999999,-0.1264475685603022,12681216,4546,-0.10228964512372803,0.637864832,0.0,1.8554035345108062,-0.3531854819759628,-0.09742030314322514,208.24,-0.0020458447010461684,-0.24078859724558052,0.0,2789,-0.412990680015312,0.0,-0.5,0.0,0.000989581872191694,0.0,-0.06163815446200554,0.0527616,-0.0241634200921832,-0.11849595414248736,-1.6962312180397467e-08,-0.11497021136105914,-0.4908876066465369,-34.02547760009766,0.2320556640625,1.0000052452087402,0.000296834304,0.0857219398021698,8916,0.9895720481872559,0.02508038,0.2,-0.027972411620430647,1.1743621796369552
689,-0.018350619937538996,0.11801122095905187,-0.0002443483556875191,-0.25435170991423905,0.01,32.92576,0.0,-0.7291821643087665,-117.08826827000001,-0.12332252469036381,12699648,4546,-0.10236795424398606,0.637847168,0.0,1.844111293062687,-0.3419755700980361,-0.09548720589461573,208.75,-0.002014114764130483,-0.23674435716866604,0.0,2793,-0.4019478974931353,0.0,-0.5,0.0,0.0012402325745723727,0.0,-0.054745733042648445,0.0528384,-0.02373583842972225,-0.1175158448184554,-1.725007085726023e-08,-0.11287304596547071,-0.4892284962543033,-34.02245864868164,0.2291748046875,0.9994642734527588,0.000296829696,0.24085599184036255,8920,0.9865515828132629,0.01939445,0.2,-0.021263383515179157,1.483652836084366
690,-0.0178815987569073,0.11656249745506599,-0.0002427567009919073,-0.25341590421208554,0.01,32.93728,0.0,-0.7239254666486753,-116.15296075999998,-0.12016626867183065,12718080,4546,-0.10228551389202857,0.637829504,0.0,1.826959655567915,-0.34139756459016835,-0.09535793289196175,208.2,-0.001996137995380725,-0.23106698964009512,0.0,2797,-0.3888703169324865,0.0,-0.5,0.0,0.0008870429786232611,0.0,-0.063867349109561,0.0529152,-0.023736346384095233,-0.11815572737304787,-1.704023392983028e-08,-0.11248436967610252,-0.48818104672339885,-34.02041778564453,0.2281494140625,0.9995802640914917,0.000296825088,0.24171316623687744,8924,0.9853902459144592,0.022464063,0.2,-0.023712584376335145,1.6812370836734771
