time/total_timesteps,curriculum/ctrl_drop_prob,reward_terms/phase_contact,reward_terms/lat_vel,reward_terms/energy,reward_terms/upright,ankle/ankle_defl_peak,curriculum/cmd_scale,time/time_elapsed,reward_terms/residual_rate,reward_terms/stance,reward_terms/fwd_speed,reward_terms/stand_drift,est/vel_rmse,reward_terms/track_yaw,reward_terms/time,rollout/ep_len_mean,curriculum/swing_frac_mean,curriculum/dr_scale,reward_terms/stop,reward_terms/vz,reward_terms/residual,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/torque,reward_terms/stand,reward_terms/overrun,curriculum/eff_scale,curriculum/ent_coef,reward_terms/foot_ahead,reward_terms/motor_vel,curriculum/cmd_track_err,reward_terms/stance_time,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/clearance,curriculum/swing_frac_min,reward_terms/alive,time/fps,reward_terms/angmom,reward_terms/height,ankle/ankle_spring_energy_peak,reward_terms/duty_sym,reward_terms/air_time,reward_terms/foot_slip,reward_terms/assist_pen,ankle/ankle_spring_trq_peak,time/iterations,reward_terms/hip_roll,reward_terms/action_rate,reward_terms/track_lin,reward_terms/step_rate,reward_terms/ang_xy,train/approx_kl,train/policy_gradient_loss,train/loss,train/n_updates,train/entropy_loss,train/explained_variance,train/std,train/value_loss,train/clip_fraction,train/clip_range,train/learning_rate,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress
258048,0.0,0.0,-0.20873114562325124,0.0,-0.26784458726326504,0.5048246555716491,0.0,38,0.0,-0.18152942994976004,0.0,-0.08298196894111845,0.5073426640730674,1.6455450119313675,0.0,217.6,0.31711154513888884,0.0,0.0,-0.12147469245291496,-0.09632769154581605,-0.6700034209765311,-53.27501117999999,0.0,0.30568534676923165,0.0,0.0,0.0099668224,0.0,0.0,0.7083734590533964,0.0,0.7,0.0,0.0,0.2903645833333333,0.0,6704,-0.12960143551931058,-0.02480945996619463,0.0,-1.3948727266053951e-05,0.0,-0.5328580124782455,0.0,0.0,14,-0.08105283477611126,-0.11178417109860075,0.6681989793097678,-0.007432725694444485,-0.18677245769195733,0.029488102,-0.02680583517649211,61.09656524658203,56260,-36.92001571655273,0.8855534195899963,1.002335786819458,195.89697380065917,0.27413330078125,0.2,0.00029940095999999997,,,,,
276480,0.0,0.0,-0.1952383694064862,0.0,-0.2583513295224154,0.504912804858714,0.0,41,0.0,-0.134210741472591,0.0,-0.09601646740403222,0.4647857886329847,1.6440349177092364,0.0,221.65,0.3061252170138889,0.0,0.0,-0.11430063449149208,-0.09651008479506026,-0.6523817851656157,-55.14574198,0.0,0.3482226267848531,0.0,0.0,0.009963136000000001,0.0,0.0,0.7819754752145256,0.0,0.7,0.0,0.0,0.2585720486111111,0.0,6678,-0.14766597928838945,-0.024453432284688482,0.0,0.0,0.0,-0.5564701549369269,0.0,0.0,15,-0.06590914638609122,-0.1098715699772609,0.6452900242570275,-0.007042100694444507,-0.1858664309128333,0.030316329,-0.026371254411060363,58.753013610839844,56264,-36.91913204193115,0.8949056267738342,1.0021711587905884,194.9232349395752,0.262939453125,0.2,0.00029935488,,,,,
294912,0.0,0.0,-0.1782058688779332,0.0,-0.2543287049073561,0.5050735496946748,0.0,44,0.0,-0.14502014802828603,0.0,-0.10062564047409148,0.4475270968763179,1.6411251491137084,0.0,203.7,0.3006456163194444,0.0,0.0,-0.1141592680991307,-0.09564138104389006,-0.6817877889043421,-54.854772810000014,0.0,0.33024990345853494,0.0,0.0,0.0099594496,0.0,0.0,0.6432862531415243,0.0,0.7,0.0,0.0,0.24479166666666666,0.0,6645,-0.15586151685912852,-0.024654109185634203,0.0,0.0,0.0,-0.5842835505797894,0.0,0.0,16,-0.07179520722243986,-0.11466918546278282,0.6512426872025352,-0.006976996527777844,-0.18860992878218788,0.03177825,-0.018704342504497616,73.08834838867188,56268,-36.91695213317871,0.8989697694778442,1.0020321607589722,217.82806549072265,0.2925537109375,0.2,0.0002993088,,,,,
313344,0.0,0.0,-0.155093293536718,0.0,-0.25218612820175956,0.5051720841433756,0.0,47,0.0,-0.13049369349154258,0.0,-0.09239411447114636,0.4255189700262891,1.6385632517581172,0.0,201.7,0.3028700086805556,0.0,0.0,-0.12065066519652937,-0.09690640085247054,-0.6650295370176772,-60.014160270000005,0.0,0.38499701412111764,0.0,0.0,0.0099557632,0.0,0.0,0.7133562561572554,0.0,0.7,0.0,0.0,0.2412109375,0.0,6616,-0.1790030392306314,-0.026221867505564947,0.0,-3.628627436136388e-05,0.0,-0.5535998455999479,0.0,0.0,17,-0.06415261029755903,-0.10892386929196261,0.7276805609106406,-0.006933593750000067,-0.18544352660756686,0.025165215,-0.022333883144892753,74.63027954101562,56272,-36.91274929046631,0.8834729194641113,1.0016913414001465,210.58562240600585,0.2236328125,0.2,0.00029926272,,,,,
331776,0.0,0.0,-0.19628449961195038,0.0,-0.2314285742273207,0.505111665231218,0.0,50,0.0,-0.10325943063239366,0.0,-0.06281212859743192,0.4031028623194934,1.6787561122937005,0.0,202.63,0.2919650607638889,0.0,0.0,-0.11851194742985714,-0.09826622287602843,-0.6475667191499549,-51.35804692,0.0,0.3381621611068224,0.0,0.0,0.009952076800000001,0.0,0.0,0.8236309826212127,0.0,0.7,0.0,0.0,0.21061197916666666,0.0,6590,-0.12708055824497536,-0.02494571587343672,0.0,0.0,0.0,-0.5565150416881499,0.0,0.0,18,-0.0643345762345871,-0.10159681539859834,0.6631519546353498,-0.007486979166666705,-0.17750236722429136,0.023518857,-0.01906874808482826,100.04812622070312,56276,-36.909783363342285,0.9125491976737976,1.0014737844467163,271.8265548706055,0.23193359375,0.2,0.00029921664,,,,,
350208,0.0,0.0,-0.17867760965891813,0.0,-0.2342670559712211,0.5051090625681247,0.0,53,0.0,-0.08835786505287951,0.0,-0.09834081798321731,0.3915959878653146,1.6484872734293992,0.0,201.02,0.2913953993055555,0.0,0.0,-0.11593123705564855,-0.0975062605231345,-0.6406138163226738,-56.32571697000001,0.0,0.3597255870025482,0.0,0.0,0.0099483904,0.0,0.0,0.7519979820697502,0.0,0.7,0.0,0.0,0.18961588541666666,0.0,6573,-0.15536964362099237,-0.026145711844036707,0.0,0.0,0.0,-0.5797501273317296,0.0,0.0,19,-0.05474238956213954,-0.10387126541707283,0.7265532497213005,-0.006412760416666727,-0.1730574029990032,0.023226803,-0.019893400330329315,86.67157745361328,56280,-36.90958385467529,0.8962740898132324,1.001440167427063,250.99456253051758,0.23358154296875,0.2,0.00029917056,,,,,
368640,0.0,0.0,-0.20838181940448608,0.0,-0.240273034692717,0.5050058895400918,0.0,56,0.0,-0.13572230787279907,0.0,-0.08224386870419537,0.39694880077196765,1.6318027989678254,0.0,207.76,0.29720052083333337,0.0,0.0,-0.12474294994834237,-0.09809364019519069,-0.6290349028476478,-48.40535159000001,0.0,0.3369751837754855,0.0,0.0,0.009944704,0.0,0.0,0.7574357029373986,0.0,0.7,0.0,0.0,0.2204318576388889,0.0,6542,-0.137747315345004,-0.025380845139694914,0.0,0.0,0.0,-0.5812403532212879,0.0,0.0,20,-0.06990682779297018,-0.10018375634901232,0.6845403016376016,-0.007031250000000064,-0.181645485311976,0.02527297,-0.021450665034353732,100.35774993896484,56284,-36.915219116210935,0.913746178150177,1.0019822120666504,267.079483795166,0.233203125,0.2,0.00029912448,,,,,
387072,0.0,0.0,-0.17250375532673248,0.0,-0.2330810452720715,0.5051510377087317,0.0,59,0.0,-0.127425131819214,0.0,-0.08798749931362945,0.3878976596528603,1.6526877620694638,0.0,209.35,0.30436197916666663,0.0,0.0,-0.11332020808678846,-0.09807101774786982,-0.6188934925694289,-56.24338629999999,0.0,0.3255481131292974,0.0,0.0,0.009941017600000001,0.0,0.0,0.8636393234602088,0.0,0.7,0.0,0.0,0.2209743923611111,0.0,6518,-0.15655852737574683,-0.023681983404901866,0.0,-3.6747147013494862e-06,0.0,-0.5743491421476078,0.0,0.0,21,-0.0638453163078717,-0.10228062405315343,0.6483311317859871,-0.00710720486111117,-0.17864826787671975,0.029983098,-0.02434628891060129,85.20995330810547,56288,-36.9147346496582,0.900875449180603,1.0017393827438354,199.13714752197265,0.2524169921875,0.2,0.0002990784,,,,,
405504,0.0,0.0,-0.22153948849452326,0.0,-0.23542878919284183,0.5049740027163074,0.0,62,0.0,-0.10198989080998543,0.0,-0.08264904749738582,0.373481537205553,1.6431230860733057,0.0,202.61,0.295166015625,0.0,0.0,-0.12859624246062115,-0.09800760799903868,-0.6322790871789292,-53.21667631000001,0.0,0.3885429232069478,0.0,0.0,0.0099373312,0.0,0.0,0.8192507409454632,0.0,0.7,0.0,0.0,0.21544053819444445,0.0,6503,-0.1505721453630234,-0.026993492773982348,0.0,0.0,0.0,-0.6229271063531595,0.0,0.0,22,-0.06017520828216157,-0.09869656314028236,0.7179089360851021,-0.007031250000000063,-0.18488008053499355,0.035219558,-0.02259343913756311,70.96125793457031,56292,-36.91729202270508,0.8922004699707031,1.0023064613342285,175.19947967529296,0.2906494140625,0.2,0.00029903232,,,,,
423936,0.0,0.0,-0.1705869182302513,0.0,-0.20404861164775362,0.5051366166283974,0.0,65,0.0,-0.09459036882528128,0.0,-0.07306298099213283,0.34705690090733454,1.6977779745622281,0.0,200.79,0.2824435763888889,0.0,0.0,-0.10733807312013988,-0.09856942511265986,-0.6023097382527843,-54.77969111,0.0,0.3724640662277084,0.0,0.0,0.0099336448,0.0,0.0,0.7894073662854958,0.0,0.7,0.0,0.0,0.1791449652777778,0.0,6498,-0.1363045533823785,-0.023524880919900123,0.0,0.0,0.0,-0.6007487723590821,0.0,0.0,23,-0.052816227144338895,-0.09676348807953905,0.702571458193701,-0.006846788194444512,-0.16146425549083665,0.032482475,-0.02141776904463768,64.22822570800781,56296,-36.920858764648436,0.9121065139770508,1.0022790431976318,165.96341934204102,0.29183349609375,0.2,0.00029898624,,,,,
442368,0.0,0.0,-0.19784739031718787,0.0,-0.23718853842113688,0.5051434910924514,0.0,68,0.0,-0.09702397044514438,0.0,-0.07966536352130922,0.36954929799692054,1.620911715275112,0.0,201.18,0.2960611979166667,0.0,0.0,-0.11878100949752143,-0.09892002975903905,-0.5982517668812385,-54.60156361,0.0,0.3110128748156233,0.0,0.0,0.009929958400000001,0.0,0.0,0.7440762223918997,0.0,0.7,0.0,0.0,0.2309027777777778,0.0,6489,-0.14348875303487812,-0.026838850020461012,0.0,-0.0001012747694791351,0.0,-0.5926120113380324,0.0,0.0,24,-0.06397201579408257,-0.09340036631984781,0.7172124646067499,-0.0077582465277778005,-0.17826057726712172,0.030555759,-0.0215901808347553,70.66710662841797,56300,-36.914734268188475,0.8995118141174316,1.0019011497497559,165.4266502380371,0.25374755859375,0.2,0.00029894016,,,,,
460800,0.0,0.0,-0.1932429506580532,0.0,-0.23431416766392651,0.5047716038554738,0.0,71,0.0,-0.1056088192017543,0.0,-0.08882887544204138,0.3529964871461404,1.638831930141307,0.0,216.2,0.2996690538194444,0.0,0.0,-0.11344384547456982,-0.09910112636255812,-0.5999514041351975,-48.74501237,0.0,0.3230820419091088,0.0,0.0,0.009926272,0.0,0.0,0.7513401825408194,0.0,0.7,0.0,0.0,0.2138129340277778,0.0,6482,-0.13006177684428102,-0.025619255667350137,0.0,0.0,0.0,-0.6004646501326957,0.0,0.0,25,-0.057766555029159034,-0.09446587652655118,0.7568762153500727,-0.007486979166666705,-0.17485388476990876,0.04246814,-0.02733512719278224,55.3099250793457,56304,-36.92306537628174,0.90533047914505,1.0024380683898926,139.47952156066896,0.3136474609375,0.2,0.00029889407999999997,,,,,
479232,0.0,0.0,-0.1815999996333145,0.0,-0.23113264700689604,0.5052112777709041,0.0,74,0.0,-0.13866275195338024,0.0,-0.08899320728689587,0.3782150216566938,1.6548090213523587,0.0,220.58,0.2821994357638889,0.0,0.0,-0.11230368001145268,-0.09817376497353822,-0.6165882645314925,-46.36790152,0.0,0.35192857872405087,0.0,0.0,0.0099225856,0.0,0.0,0.7940085910520763,0.0,0.7,0.0,0.0,0.2177734375,0.0,6468,-0.13248731445250186,-0.024124120860096944,0.0,0.0,0.0,-0.6227728969624088,0.0,0.0,26,-0.065151331865287,-0.09736660342735745,0.7709503824276367,-0.007194010416666722,-0.17670891922475757,0.03985122,-0.02323557296185754,53.834415435791016,56308,-36.92045516967774,0.9143839478492737,1.0023248195648193,150.26825294494628,0.33013916015625,0.2,0.000298848,,,,,
497664,0.0,0.0,-0.22053937836657198,0.0,-0.24410648595433754,0.5051263650708905,0.0,77,0.0,-0.1177112755489193,0.0,-0.08954067463821948,0.36055861316555754,1.6582954901190847,0.0,223.63,0.285888671875,0.0,0.0,-0.11610863106374289,-0.09909188784116808,-0.5968677684604471,-42.79791686999999,0.0,0.3134630052874868,0.0,0.0,0.009918899200000001,0.0,0.0,0.6667512330318471,0.0,0.7,0.0,0.0,0.19612630208333334,0.0,6457,-0.1361224965987612,-0.02440184730571658,0.0,-2.1355672628465805e-05,0.0,-0.6035207073920361,0.0,0.0,27,-0.06177319621238385,-0.09536868141044336,0.8248989079036076,-0.00710720486111117,-0.18529716822083075,0.038033325,-0.02504724315367639,53.449642181396484,56312,-36.92097988128662,0.9043590426445007,1.0024445056915283,142.0422492980957,0.314208984375,0.2,0.00029880191999999997,,,,,
516096,0.0,0.0,-0.21328609311500163,0.0,-0.2567609689913855,0.505192566867906,0.0,83,0.0,-0.11698944676973248,0.0,-0.0904770587377473,0.345845155580897,1.6177867833014927,0.0,215.55,0.2870008680555556,0.0,0.0,-0.12583892629366233,-0.0990199684748349,-0.6043874744459441,-50.28858142,0.0,0.32157608021934375,0.0,0.0,0.0099152128,0.0,0.0,0.7723154367427851,0.0,0.7,0.0,0.0,0.1941189236111111,0.0,6202,-0.14694166671615025,-0.029013429452235957,0.0,-0.00012195003005188619,0.0,-0.59524818381906,0.0,0.0,28,-0.06029114265532471,-0.09547927031994473,0.7711625475695345,-0.00721571180555561,-0.18479849218623234,0.043691143,-0.025095738011360582,49.006980895996094,56316,-36.9216242896186,0.917568027973175,1.002374529838562,129.4735984802246,0.2999403211805556,0.2,0.00029875584,,,,,
534528,0.0,0.0,-0.2072794685592861,0.0,-0.23170455014853727,0.5052129038513001,0.0,86,0.0,-0.12237889727777602,0.0,-0.06600532812756603,0.36325050552054694,1.6586660871057846,0.0,216.25,0.2787814670138889,0.0,0.0,-0.12282753311599041,-0.09909860927782606,-0.6109605696852534,-46.725188280000005,0.0,0.3356403050608622,0.0,0.0,0.0099115264,0.0,0.0,0.7620250410553439,0.0,0.7,0.0,0.0,0.1759982638888889,0.0,6204,-0.1341854646936205,-0.02542805883017736,0.0,-0.0003772147018160624,0.0,-0.6135737345087737,0.0,0.0,29,-0.05866316475013963,-0.09549197863101334,0.7972665764744246,-0.007356770833333379,-0.17740598957447906,0.0462126,-0.022255192481679842,44.64783477783203,56320,-36.9280309677124,0.9138168096542358,1.0027567148208618,119.93538665771484,0.31927490234375,0.2,0.00029870976,,,,,
552960,0.0,0.0,-0.20454488557093622,0.0,-0.22533941301424049,0.5049041233236706,0.0,89,0.0,-0.1542725194272229,0.0,-0.08001302875394034,0.34059467880664185,1.6873804599308206,0.0,223.78,0.2884657118055556,0.0,0.0,-0.12673656395244282,-0.09973564960054469,-0.5790292343875061,-46.94111436000002,0.0,0.31090837676553956,0.0,0.0,0.00990784,0.0,0.0,0.6184532770693222,0.0,0.7,0.0,0.0,0.1847873263888889,0.0,6205,-0.1160988229028513,-0.024194275440736275,0.0,0.0,0.0,-0.6178976677278782,0.0,0.0,30,-0.058706467156796824,-0.08845932736269387,0.8523673746772853,-0.007378472222222269,-0.17473195076614634,0.046242088,-0.019566146889701486,59.74526596069336,56324,-36.92273759841919,0.9000856280326843,1.0023045539855957,149.6029772758484,0.321197509765625,0.2,0.00029866368,,,,,
571392,0.0,0.0,-0.19899098353559266,0.0,-0.23961000018121897,0.5044575576580949,0.0,92,0.0,-0.14644912967715024,0.0,-0.07657589942185411,0.32987494676697227,1.633758245440064,0.0,222.37,0.2661675347222222,0.0,0.0,-0.12168432512400346,-0.09957156118061788,-0.5963752320354656,-41.52281664,0.0,0.403733295103432,0.0,0.0,0.0099041536,0.0,0.0,0.8223206575949441,0.0,0.7,0.0,0.0,0.17296006944444445,0.0,6204,-0.12489374945161785,-0.02431421818184555,0.0,0.0,0.0,-0.6198798055179258,0.0,0.0,31,-0.06062543403136546,-0.09194658065432065,1.0529103732163314,-0.007345920138888936,-0.18652983369323187,0.047573373,-0.021393044909927994,43.21394729614258,56328,-36.92414999008179,0.920488178730011,1.0026265382766724,119.34816026687622,0.3288421630859375,0.2,0.0002986176,,,,,
589824,0.0,0.0,-0.23223636318134055,0.0,-0.25536575855798493,0.50478141012036,0.0,94,0.0,-0.13989634601384468,0.0,-0.088088348312311,0.34513869248266704,1.6152289643952151,0.0,241.35,0.2844509548611111,0.0,0.0,-0.13297529573617545,-0.09890164749354628,-0.5873278473633112,-25.034285480000005,0.0,0.36328004268648506,0.0,0.0,0.0099004672,0.0,0.0,0.6110772310496704,0.0,0.7,0.0,0.0,0.20572916666666666,0.0,6212,-0.13438513573352104,-0.02838530515406149,0.0,0.0,0.0,-0.619640012533992,0.0,0.0,32,-0.06292687442566476,-0.09485184360542415,0.8699773056686713,-0.007693142361111139,-0.18496284876920827,0.045311224,-0.018017833324847743,60.01287841796875,56332,-36.928239583969116,0.918529212474823,1.0027756690979004,145.94471788406372,0.332916259765625,0.2,0.00029857152,,,,,
608256,0.0,0.0,-0.2398289694062915,0.0,-0.273005054611849,0.5052237257283948,0.0,97,0.0,-0.1837062622359518,0.0,-0.08907403173432268,0.3365404905137532,1.6226765765231692,0.0,241.98,0.2844780815972222,0.0,0.0,-0.13099649358420018,-0.09949979323616022,-0.6036385328328631,-35.1734705,0.0,0.34183095360016047,0.0,0.0,0.0098967808,0.0,0.0,0.6989528109102379,0.0,0.7,0.0,0.0,0.1877712673611111,0.0,6211,-0.12252991096043389,-0.026989081501523727,0.0,-5.379058103725627e-05,0.0,-0.5778594386714797,0.0,0.0,33,-0.06932003248633636,-0.09269087155163463,0.9371859747573521,-0.0075412326388889245,-0.18725929620599666,0.05363535,-0.02351567666482879,51.644134521484375,56336,-36.926491498947144,0.917533814907074,1.0026894807815552,129.09265422821045,0.342193603515625,0.2,0.00029852544,,,,,
626688,0.0,0.0,-0.20585119576375924,0.0,-0.2315829836864825,0.5049481353294607,0.0,100,0.0,-0.14396501785912244,0.0,-0.060250927418258673,0.3300642202484544,1.6882475954082525,0.0,232.62,0.2781032986111111,0.0,0.0,-0.12076409370147008,-0.09852370409581096,-0.6228872611555399,-30.32227327,0.0,0.37681161406142505,0.0,0.0,0.0098930944,0.0,0.0,0.6523545828736815,0.0,0.7,0.0,0.0,0.17860243055555555,0.0,6215,-0.11573869141872722,-0.023632279714694213,0.0,-0.00038526377149646096,0.0,-0.6038313639158943,0.0,0.0,34,-0.06146258286619625,-0.09826048152753857,0.9194035727036132,-0.007063802083333396,-0.17365873981111754,0.040704068,-0.015612383971789054,56.15191650390625,56339,-36.92408643450056,0.9196659922599792,1.0023850202560425,136.06512069702148,0.3335658482142857,0.2,0.00029847935999999996,,,,,
645120,0.0,0.0,-0.2138736072706462,0.0,-0.25438601997795446,0.5052006077584645,0.0,103,0.0,-0.16042947118804196,0.0,-0.08279033621853077,0.3510715871826355,1.6423211694828086,0.0,230.65,0.29443359375,0.0,0.0,-0.11848234235180323,-0.09858882067894953,-0.5874040525861878,-37.23832025,0.0,0.3206804368368834,0.0,0.0,0.009889408,0.0,0.0,0.6105008467028747,0.0,0.7,0.0,0.0,0.2197265625,0.0,6223,-0.12806198754357734,-0.023339693434555425,0.0,-3.9327993250457025e-05,0.0,-0.6104724720664887,0.0,0.0,35,-0.0681294396410902,-0.09599884064778172,0.9016271841281045,-0.007769097222222243,-0.182517321795785,0.045032497,-0.009808650822378695,52.85581588745117,56342,-36.91298039754232,0.9176051020622253,1.0015785694122314,124.3274351755778,0.2943115234375,0.2,0.00029843328,,,,,
663552,0.0,0.0,-0.19431660254501817,0.0,-0.22677931373741597,0.505122056959562,0.0,106,0.0,-0.11250076122723127,0.0,-0.06205916900792489,0.31502449063433297,1.6645924427946468,0.0,236.35,0.2914767795138889,0.0,0.0,-0.11491191947149829,-0.09936845592456917,-0.5669009520683098,-34.05753217000001,0.0,0.34200844741615044,0.0,0.0,0.0098857216,0.0,0.0,0.5746237605881964,0.0,0.7,0.0,0.0,0.2011176215277778,0.0,6218,-0.1202925924700036,-0.022092680603874797,0.0,-6.500031474637562e-06,0.0,-0.5691010421761845,0.0,0.0,36,-0.06461969020263997,-0.09309968077726981,0.9838922883376264,-0.0072048611111111644,-0.1847839219659723,0.04081694,-0.01718063743984593,55.056549072265625,56345,-36.91754395621164,0.9181686043739319,1.001999020576477,134.18388094220842,0.315673828125,0.2,0.0002983872,,,,,
681984,0.0,0.0,-0.23023565262278842,0.0,-0.2580565741681219,0.505005119580944,0.0,109,0.0,-0.1499993790667839,0.0,-0.08236546830031417,0.34057599686375434,1.6498388286210202,0.0,245.11,0.2705078125,0.0,0.0,-0.12870815457632545,-0.09877080729119464,-0.6092019730426905,-34.413443769999986,0.0,0.37810712634641225,0.0,0.0,0.0098820352,0.0,0.0,0.7197487955370424,0.0,0.7,0.0,0.0,0.18348524305555555,0.0,6220,-0.11325629582717246,-0.024509287965715578,0.0,0.0,0.0,-0.6316887972405669,0.0,0.0,37,-0.06274658006558359,-0.09458978735438162,0.9499091347998792,-0.007682291666666694,-0.1848172184160285,0.040493865,-0.02180129429519487,51.135826110839844,56348,-36.92547353108724,0.9110332131385803,1.002629041671753,126.19429931640624,0.3055826822916667,0.2,0.00029834112,,,,,
700416,0.0,0.0,-0.19181437783732502,0.0,-0.2181856102134193,0.5050275584383772,0.0,112,0.0,-0.10078436579072608,0.0,-0.06857612457748385,0.32195610441196043,1.6718110631395768,0.0,236.91,0.26944986979166663,0.0,0.0,-0.10965009602910986,-0.09962859740579354,-0.5797624514913954,-32.61573827000001,0.0,0.312479907377793,0.0,0.0,0.0098783488,0.0,0.0,0.6696523145182871,0.0,0.7,0.0,0.0,0.1729058159722222,0.0,6222,-0.11638029713514515,-0.021779840525150803,0.0,0.0,0.0,-0.625184348098991,0.0,0.0,38,-0.0576859406087234,-0.09158367322221111,0.927276244771658,-0.007617187500000031,-0.17422743650959743,0.04044932,-0.018155389372259377,53.56829833984375,56351,-36.92527084350586,0.9166648983955383,1.0025219917297363,135.68643798828126,0.31569010416666665,0.2,0.00029829503999999996,,,,,
718848,0.0,0.0,-0.22398968003851938,0.0,-0.2586975041978775,0.5051274460105661,0.0,115,0.0,-0.08390779841144835,0.0,-0.09212700327542489,0.31248755430233827,1.6204733672384741,0.0,247.07,0.2788899739583333,0.0,0.0,-0.13751854957152782,-0.09940677801505264,-0.5769213763090357,-30.65342239,0.0,0.3616985404554664,0.0,0.0,0.0098746624,0.0,0.0,0.6503532574022075,0.0,0.7,0.0,0.0,0.1743706597222222,0.0,6225,-0.13609965078999603,-0.028111046906056716,0.0,0.0,0.0,-0.6238471300574462,0.0,0.0,39,-0.056810754912345676,-0.09294020059882917,0.9734655621303282,-0.00744357638888893,-0.19103881288033792,0.04308864,-0.020927037396985624,46.34189224243164,56355,-36.92932425604926,0.9215138554573059,1.0027858018875122,123.72766621907552,0.3423936631944444,0.2,0.00029824896,,,,,
737280,0.0,0.0,-0.21159004954634608,0.0,-0.2510131977977028,0.5051426050382836,0.0,118,0.0,-0.1065978017406804,0.0,-0.08540488109781412,0.30405683537663103,1.6282078538408298,0.0,245.33,0.2782389322916667,0.0,0.0,-0.1292777234303833,-0.09858060682806304,-0.6032078503140538,-29.773006429999995,0.0,0.41406281589643407,0.0,0.0,0.009870976,0.0,0.0,0.6123886904741164,0.0,0.7,0.0,0.0,0.18815104166666666,0.0,6224,-0.1366160750725195,-0.026683583125291857,0.0,-3.535309843130456e-06,0.0,-0.608517093100113,0.0,0.0,40,-0.05816487065851642,-0.09639367863292733,1.0060528454470214,-0.007367621527777822,-0.19159513185194788,0.04313931,-0.023704677607918924,48.617645263671875,56359,-36.929278654210705,0.9251166582107544,1.0028645992279053,125.55023193359375,0.3220645680147059,0.2,0.00029820287999999997,,,,,
755712,0.0,0.0,-0.23067528591722603,0.0,-0.2482405379703637,0.5048239741047166,0.0,121,0.0,-0.11839383115935524,0.0,-0.07492313527305812,0.29954811076595383,1.667827403941426,0.0,255.18,0.2851291232638889,0.0,0.0,-0.12560552294550079,-0.09952269945603134,-0.56409211856185,-19.0425602,0.0,0.3363865098505586,0.0,0.0,0.0098672896,0.0,0.0,0.608717016490007,0.0,0.7,0.0,0.0,0.2041015625,0.0,6206,-0.11223148490329263,-0.0239184914045827,0.0,0.0,0.0,-0.6055262173634838,0.0,0.0,41,-0.05966257241813939,-0.08953190566672675,1.056764728733081,-0.007682291666666694,-0.1846271267019697,0.044636574,-0.026836645233237907,49.01893997192383,56363,-36.93344095018175,0.9362404346466064,1.0030972957611084,123.0551511976454,0.3336317274305556,0.2,0.0002981568,,,,,
774144,0.0,0.0,-0.17629001622183055,0.0,-0.20652263813801572,0.5050325276428996,0.0,124,0.0,-0.13320219539799372,0.0,-0.05429183078069246,0.3063681783177391,1.6881404592764215,0.0,248.47,0.2786187065972222,0.0,0.0,-0.10955313156995915,-0.09957967534210171,-0.5641805969077244,-19.0032032,0.0,0.3674466144899053,0.0,0.0,0.0098636032,0.0,0.0,0.676335125791332,0.0,0.7,0.0,0.0,0.19124348958333334,0.0,6198,-0.10760003802462413,-0.021212272215548195,0.0,0.0,0.0,-0.5951941558346687,0.0,0.0,42,-0.06684526048078654,-0.08994505636202699,1.0322191337399507,-0.00770399305555558,-0.17427968219389828,0.044771075,-0.0233826426944385,52.60541915893555,56367,-36.92516644795736,0.9288541078567505,1.0024515390396118,132.76786126030817,0.3313530815972222,0.2,0.00029811071999999997,,,,,
792576,0.0,0.0,-0.19453622239202417,0.0,-0.23712886366117708,0.5049289746335706,0.0,128,0.0,-0.10529094556014953,0.0,-0.07594969588119599,0.32987657296043127,1.652372838844066,0.0,254.12,0.28125,0.0,0.0,-0.12070172075710699,-0.09867448174327204,-0.613647429612093,-21.678201490000003,0.0,0.38366484951554636,0.0,0.0,0.0098599168,0.0,0.0,0.6767691996452055,0.0,0.7,0.0,0.0,0.1902126736111111,0.0,6183,-0.13134093196395324,-0.024682824490197954,0.0,0.0,0.0,-0.5929749764981547,0.0,0.0,43,-0.06253195450318727,-0.0958231509356716,0.9540942546012214,-0.007269965277777827,-0.18255701555306214,0.044855714,-0.02678922003057475,45.68606948852539,56371,-36.9181883070204,0.9242580533027649,1.0018572807312012,126.04085498385959,0.3212619357638889,0.2,0.00029806464,,,,,
811008,0.0,0.0,-0.22270342824453643,0.0,-0.25469258420414553,0.5049289453753295,0.0,131,0.0,-0.11309751861487961,0.0,-0.08189189364159888,0.3019885320001825,1.6601722967543755,0.0,251.38,0.2951388888888889,0.0,0.0,-0.12501033698791486,-0.09822506963141275,-0.5979183270910998,-19.33760346,0.0,0.3691555603678124,0.0,0.0,0.0098562304,0.0,0.0,0.5898492975597865,0.0,0.7,0.0,0.0,0.20030381944444445,0.0,6174,-0.1165470632608814,-0.024486191729937257,0.0,-0.001192270459604969,0.0,-0.543984319057722,0.0,0.0,44,-0.0644208580553622,-0.09791798114674673,1.0039503906478002,-0.007443576388888932,-0.18623315827596032,0.040666085,-0.030596894735936075,43.41337966918945,56375,-36.91901264190674,0.9298329949378967,1.002514362335205,118.44112625122071,0.3143798828125,0.2,0.00029801856,,,,,
