time/iterations,reward_terms/vz,reward_terms/assist_pen,curriculum/ctrl_jitter_ms,reward_terms/action_rate,time/time_elapsed,reward_terms/foot_slip,time/total_timesteps,reward_terms/fwd_speed,reward_terms/upright,reward_terms/step_rate,reward_terms/time,reward_terms/angmom,reward_terms/stop,reward_terms/alive,reward_terms/energy,reward_terms/ang_xy,curriculum/eff_scale,curriculum/ctrl_drop_prob,reward_terms/height,rollout/ep_len_mean,reward_terms/clearance,reward_terms/air_time,reward_terms/hip_roll,reward_terms/stance_time,reward_terms/foot_ahead,reward_terms/overrun,curriculum/sprint_dist_m,reward_terms/stance,reward_terms/residual,reward_terms/coef_rate,curriculum/ent_coef,reward_terms/torque,reward_terms/lat_vel,reward_terms/phase_contact,time/fps,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/motor_vel,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/std,train/entropy_loss,train/value_loss,train/clip_fraction,train/n_updates
26,-0.30557022037027737,0.0,0.0,-0.185957213245051,108,-0.7753446751602981,479232,-0.3281124807438404,-0.5886029345762842,0.0,-0.5,-0.057444879450652624,0.0,0.0,-0.00016161308453523774,-0.41469739345830114,0.00192,0.0,-0.05333932972008019,213.95,0.040275581421736734,0.0001106768840044323,-0.11417375785622161,-0.000298392850608151,0.0,0.0,25.288,-0.1982555972412109,-0.09862905584420462,-1.029843079042228,0.01,-0.0010544651495933536,-0.6294610318321587,-0.2954684281186921,4427,-153.4478183,0.6495584,-3.218063508454735e-05,0.2,0.041942757,-0.003915905399480835,0.00029984639999999996,6.936413764953613,-0.2262946367263794,1.001729965209961,-34.075623512268066,15.883293986320496,0.27227783203125,24552
27,-0.31501948629703225,0.0,0.0,-0.1886197403091316,112,-0.7742575261309329,497664,-0.376527902211782,-0.542383060592922,0.0,-0.5,-0.06351556321159416,0.0,0.0,-0.00017456125668171565,-0.4374535114415951,0.0019968,0.0,-0.05508679809254397,223.66,0.044379174959663974,0.00012315512220892642,-0.11786759960054753,0.0,0.0,0.0,25.29952,-0.19302923253162804,-0.09880875542846423,-1.0374588492788037,0.01,-0.0011319240909121264,-0.6380375917299875,-0.29730724536204794,4431,-155.8373633,0.6495407360000001,-3.469901899224036e-05,0.2,0.04992092,0.011356595631999275,0.00029984025599999996,7.83635139465332,-0.15368890762329102,1.0014748573303223,-34.071751276652016,18.786970774332683,0.3270670572916667,24554
28,-0.2880184110561756,0.0,0.0,-0.18747003465249948,116,-0.7929256279014317,516096,-0.3189818615427277,-0.5263674770751928,0.0,-0.5,-0.06534391324965888,0.0,0.0,-0.0001881992232918895,-0.43666618389299017,0.0020736,0.0,-0.05028277458598193,217.4,0.04301439425618903,6.781668829110761e-05,-0.11060378505255422,0.0,0.0,0.0,25.31104,-0.18262623360809735,-0.09869757360920266,-1.0300549306478355,0.01,-0.00119215860286895,-0.5831690580809229,-0.3115327406968259,4433,-154.24688233999998,0.649523072,-3.816818607757601e-05,0.2,0.02830506,0.011679130257107317,0.000299834112,14.617929458618164,0.4031878709793091,1.0005955696105957,-34.06163024902344,31.71785608927409,0.2646484375,24555
29,-0.3234706223045186,0.0,0.0,-0.18815734424847785,120,-0.7564437450444604,534528,-0.41088542637582415,-0.5482122065210647,0.0,-0.5,-0.06652005214329487,0.0,0.0,-0.00018623853617029802,-0.42596577653008216,0.0021504,0.0,-0.05644470235775429,227.11,0.048035898220555255,3.0381847561026614e-05,-0.11965512738932975,-2.31931044254452e-05,0.0,0.0,25.32256,-0.18859159693530067,-0.09888185066654472,-1.049963087094918,0.01,-0.0012067091501360779,-0.6347463436345366,-0.290088352854422,4436,-156.74089331000002,0.649505408,-3.699007261748164e-05,0.2,0.021156363,0.012781523211742751,0.000299827968,13.90339469909668,0.579764723777771,1.000884771347046,-34.06515693664551,33.35255670547485,0.2408447265625,24556
30,-0.3118168517534896,0.0,0.0,-0.18801141372111146,124,-0.7661284788023544,552960,-0.4351023383741245,-0.5308610738440722,0.0,-0.5,-0.0638246621563118,0.0,0.0,-0.00018976771808065684,-0.41940634039015284,0.0022272,0.0,-0.05541361076852278,220.92,0.04273677628758522,7.595466255831222e-05,-0.12037356066577051,-8.070132915034062e-05,0.0,0.0,25.33408,-0.1629255725182911,-0.09866455611507159,-1.0363594254500337,0.01,-0.0012472523430467617,-0.6266192537718263,-0.3012233329033705,4437,-155.19527698,0.649487744,-3.761512619401245e-05,0.2,0.04378283,-0.0015591041051915713,0.000299821824,5.128661155700684,-1.1788547039031982,1.0021430253982544,-34.07905142647879,14.841760635375977,0.26510184151785715,24558
31,-0.28954258366145624,0.0,0.0,-0.1935204089190968,128,-0.8059744204138243,571392,-0.38138402732168264,-0.5077109292642885,0.0,-0.5,-0.07193079470292726,0.0,0.0,-0.00021053305849538394,-0.4485521919283026,0.002304,0.0,-0.05069643752884187,215.24,0.04273184668258075,7.97524213946114e-05,-0.10637974377794027,0.0,0.0,0.0,25.3456,-0.13408500147141658,-0.09854960987162215,-1.01459164403506,0.01,-0.001349816623278094,-0.5673887173992855,-0.3040890435542417,4439,-153.75269803,0.6494700800000001,-4.2992709505209255e-05,0.2,0.065325394,0.008502652286551893,0.00029981568,5.483278751373291,-1.0039210319519043,1.0022633075714111,-34.08070945739746,13.758583704630533,0.3170166015625,24560
32,-0.31843526468071787,0.0,0.0,-0.18876817697446346,132,-0.7992041066920386,589824,-0.45268377320192893,-0.5195474867449809,0.0,-0.5,-0.06848538326596727,0.0,0.0,-0.0002220963473499159,-0.4547661911861647,0.0023808,0.0,-0.05638312827318272,217.16,0.04474635587870149,6.944427150301635e-05,-0.11685821635324323,-0.00054321126824814,0.0,0.0,25.35712,-0.1323716303092422,-0.09934223535427203,-1.0321114103554618,0.01,-0.0014028709691192023,-0.6335021975080657,-0.2924987608848526,4441,-154.2599959,0.649452416,-4.579348192695924e-05,0.2,0.030370163,0.01587810569132368,0.000299809536,10.365694046020508,-1.6643991470336914,1.0009326934814453,-34.06576792399088,24.027350107828777,0.297119140625,24561
33,-0.2966565211980978,0.0,0.0,-0.1900713639868253,136,-0.7696241174512429,608256,-0.3830625600818338,-0.4893254104211116,0.0,-0.5,-0.07343788678902191,0.0,0.0,-0.00023674548947160803,-0.4788715010231957,0.0024576,0.0,-0.05221485338174556,207.73,0.05035597349315479,0.00014431400793708034,-0.10870515351314476,0.0,0.0,0.0,25.36864,-0.13106989757447488,-0.09890498642266586,-1.0067124069912785,0.01,-0.0014643296324511371,-0.5777495091630058,-0.2774810998511803,4443,-151.87346635,0.649434752,-4.9813184199280705e-05,0.2,0.0702703,0.012845107819885015,0.00029980339199999997,7.648639678955078,-1.0339443683624268,1.0021532773971558,-34.07987594604492,18.66824785868327,0.3292236328125,24563
34,-0.30973550975423136,0.0,0.0,-0.19124275740526,140,-0.7932434427122107,626688,-0.43607978761482313,-0.510398609907491,0.0,-0.5,-0.06988177296420078,0.0,0.0,-0.0002443820470828487,-0.4674082760795485,0.0025344,0.0,-0.05499265703360373,215.15,0.046464603194113406,0.00010687915750572251,-0.11230561660185542,0.0,0.0,0.0,25.38016,-0.13179215499288255,-0.09886129523318678,-1.0171068843289606,0.01,-0.0015430467476768319,-0.6054542804487488,-0.293465236220921,4444,-153.71301247999997,0.649417088,-5.0624018662285105e-05,0.2,0.024305234,0.014268873880306879,0.000299797248,8.204444885253906,-0.7040691375732422,1.0009196996688843,-34.065293629964195,16.35552151997884,0.261962890625,24564
35,-0.2816679005991898,0.0,0.0,-0.18887807285049227,145,-0.7845649105584207,645120,-0.48804350838106125,-0.47413920352329847,0.0,-0.5,-0.06229839991735204,0.0,0.0,-0.000255384249786597,-0.46875484412564106,0.0026112,0.0,-0.05090596372648781,200.87,0.04442534199970482,9.819859405979514e-05,-0.10769579461930595,0.0,0.0,0.0,25.39168,-0.12574079134693483,-0.09874925558979847,-0.9967230112153952,0.01,-0.001567257041012,-0.5798286317327463,-0.28991679574247603,4445,-150.18182294,0.6493994240000001,-5.406420506657204e-05,0.2,0.04930956,0.008484414157768091,0.000299791104,8.068679809570312,-0.7888404130935669,1.002360224723816,-34.0831610361735,19.44069830576579,0.2981770833333333,24566
36,-0.2851010096301859,0.0,0.0,-0.19108743651674145,149,-0.7756868544527499,663552,-0.40968692429963577,-0.4503313959775663,0.0,-0.5,-0.07053161867444799,0.0,0.0,-0.00027027565744596437,-0.4915958849749081,0.002688,0.0,-0.047817824219166916,195.38,0.04881337606972371,9.331575711257756e-05,-0.10227793120011348,0.0,0.0,0.0,25.4032,-0.11845253906747838,-0.09858896504648859,-0.9949616062855173,0.01,-0.0016483553995536374,-0.5410162624961895,-0.27886424053482767,4446,-148.80002768,0.64938176,-5.738421135948726e-05,0.2,0.077921465,0.009101656886438528,0.00029978496,4.231668949127197,-3.11663818359375,1.0026347637176514,-34.08521270751953,10.410691738128662,0.3360595703125,24568
37,-0.27138627274485067,0.0,0.0,-0.19230759383025622,153,-0.8004380599782427,681984,-0.41836401652808924,-0.4349784775098172,0.0,-0.5,-0.07419146422812513,0.0,0.0,-0.0002868568419516659,-0.5163530919655909,0.0027648,0.0,-0.04764076289340496,201.42,0.046857661097238074,7.215690372201304e-05,-0.10219825037180869,-2.848226965094606e-06,0.0,0.0,25.41472,-0.10126512234492678,-0.09802662154078641,-0.9732279132398151,0.01,-0.001761771657163555,-0.5194056511241405,-0.28475432442053766,4448,-150.29228278,0.649364096,-6.145501288014452e-05,0.2,0.02453109,0.016779911937192082,0.000299778816,5.3327107429504395,-1.6783652305603027,1.001043677330017,-34.06716283162435,11.838598251342773,0.2776692708333333,24569
38,-0.3106238229072215,0.0,0.0,-0.18905721334144096,157,-0.7637590125212932,700416,-0.5304730520321965,-0.45757683189294224,0.0,-0.5,-0.06722919216956502,0.0,0.0,-0.00028092573777063436,-0.4696678294270142,0.0028416,0.0,-0.057808417017223564,210.61,0.04915244862744764,0.00011338951298967004,-0.11323572806781594,0.0,0.0,0.0,25.42624,-0.13410129504546245,-0.09851152817356638,-1.0081219985495513,0.01,-0.001748131819200508,-0.6126806920893991,-0.287410501569316,4449,-152.62298062,0.649346432,-5.868253151571115e-05,0.2,0.023985215,0.015576680656522512,0.000299772672,5.372724533081055,-1.5267553329467773,1.0014632940292358,-34.07227039337158,12.592245817184448,0.28265380859375,24570
39,-0.27172653827024756,0.0,0.0,-0.19026865393324768,161,-0.7844053083110479,718848,-0.41646096853730685,-0.41968658765366446,0.0,-0.5,-0.08051087413520043,0.0,0.0,-0.00029527021063267855,-0.4919817748052258,0.0029184,0.0,-0.05055390843737082,206.25,0.05033710096047064,9.982619344049858e-05,-0.09839542162510638,0.0,0.0,0.0,25.43776,-0.08319847888648156,-0.09789293610326141,-1.004549048233379,0.01,-0.0018061467260257437,-0.5066702199082782,-0.29614121027705553,4449,-151.46429676000002,0.6493287680000001,-6.272934908404967e-05,0.2,0.07489704,0.013227765137950579,0.000299766528,3.676475763320923,-2.0137860774993896,1.0027267932891846,-34.08677101135254,9.348618189493815,0.3377685546875,24572
40,-0.28257977486763153,0.0,0.0,-0.1933834215832686,165,-0.7940927015837986,737280,-0.34886638702533196,-0.44388799190214606,0.0,-0.5,-0.07274262331871865,0.0,0.0,-0.0003029974522355017,-0.48743039089330015,0.0029952,0.0,-0.04827030402344659,209.89,0.048435860006523834,7.812481878014903e-05,-0.09364440264422774,0.0,0.0,0.0,25.44928,-0.09467610611174435,-0.09809700309046449,-1.0152971196179206,0.01,-0.001856393457976779,-0.520439388378084,-0.2888865652099508,4451,-152.37964003,0.649311104,-6.436002017385414e-05,0.2,0.024900416,0.01519695327927669,0.000299760384,6.190225601196289,-1.6410934925079346,1.0010950565338135,-34.06782150268555,14.001334508260092,0.263916015625,24573
41,-0.2939928384689671,0.0,0.0,-0.19263787550827194,169,-0.7852580626374758,755712,-0.4062890754584049,-0.4411130619239916,0.0,-0.5,-0.07470109396325864,0.0,0.0,-0.00031409927354268365,-0.5005988723132878,0.003072,0.0,-0.05097636137315142,207.05,0.050380341037210556,0.00010091124568134546,-0.10295985139081017,0.0,0.0,0.0,25.4608,-0.08970526136984068,-0.09810755321292923,-1.0087571579272903,0.01,-0.0019332753807924578,-0.5511160564097142,-0.29753454229718557,4452,-151.69194285,0.64929344,-6.66915418606463e-05,0.2,0.024128709,0.011053281463682651,0.00029975423999999997,6.101404190063477,-0.9660481214523315,1.0018694400787354,-34.077294158935544,16.455829620361328,0.27509765625,24574
42,-0.2863170495088685,0.0,0.0,-0.1957512930735935,173,-0.8125138570831244,774144,-0.38141591955095894,-0.44132633337716176,0.0,-0.5,-0.07194174069300203,0.0,0.0,-0.0003231443521184029,-0.47567874427713985,0.0031488,0.0,-0.04924045080424738,216.62,0.04916428985074262,8.951801767883201e-05,-0.09788966701471848,0.0,0.0,0.0,25.47232,-0.12681816449454633,-0.09806918176694607,-1.0023633505237806,0.01,-0.0019776214005662912,-0.5400846102979118,-0.29853934159514883,4453,-154.07548895,0.649275776,-6.818602186790919e-05,0.2,0.051696323,0.006164498743601143,0.000299748096,4.851973533630371,-2.3386290073394775,1.0021997690200806,-34.08049011230469,11.709907213846842,0.2860107421875,24576
43,-0.2497056628920356,0.0,0.0,-0.19478936556819412,177,-0.802996680028699,792576,-0.3832302190289824,-0.3828900095751092,0.0,-0.5,-0.0737156263507712,0.0,0.0,-0.000333825433865571,-0.4685242920126881,0.0032256,0.0,-0.043136764567779894,226.88,0.04583204134604854,5.967864611496528e-05,-0.09023686817900792,0.0,0.0,0.0,25.48384,-0.1068483500595459,-0.09813868307222079,-1.006183832863709,0.01,-0.002045225375085657,-0.48287932558399127,-0.3112682816784544,4454,-156.59568334,0.649258112,-7.033086084263113e-05,0.2,0.02640801,0.015326409484259784,0.000299741952,5.412134170532227,-2.908409595489502,1.0013542175292969,-34.07063865661621,12.232023000717163,0.2962646484375,24577
44,-0.258966317966699,0.0,0.0,-0.19768538304878036,182,-0.7929995059898426,811008,-0.41037065092142916,-0.3988885354443675,0.0,-0.5,-0.06995459652339091,0.0,0.0,-0.0003499354214663709,-0.49302094118466605,0.0033024,0.0,-0.042902291363008764,194.79,0.049708860570775205,4.828543751500547e-05,-0.09162613409855032,0.0,0.0,0.0,25.49536,-0.08925071753315895,-0.09757357202329796,-0.9785513569999211,0.01,-0.0021033412397523073,-0.47960373071295465,-0.2860131957489075,4455,-148.60470569,0.649240448,-7.531775466051676e-05,0.2,0.030839175,0.019539722125045955,0.000299735808,4.4172587394714355,-1.9469914436340332,1.0013586282730103,-34.07080841064453,11.622095584869385,0.2933349609375,24578
45,-0.2701191322688832,0.0,0.0,-0.19062323580080504,186,-0.8114470066583588,829440,-0.48512138695696105,-0.38923302670840454,0.0,-0.5,-0.08259507450698289,0.0,0.0,-0.00035158373084870966,-0.4784139471967957,0.0033792,0.0,-0.04631333162170627,204.01,0.04844889173787858,4.286010516807437e-05,-0.09513848153492958,0.0,0.0,0.0,25.50688,-0.09876081413614507,-0.09785456897843788,-0.996379901776681,0.01,-0.0021439894082139815,-0.4919812000544142,-0.2897815016062099,4457,-150.96077031000002,0.649222784,-7.426993878870985e-05,0.2,0.029904112,0.017039766418747604,0.000299729664,4.927512168884277,-2.5345351696014404,1.000488042831421,-34.06025505065918,11.085733413696289,0.2232666015625,24579
46,-0.2782287911917897,0.0,0.0,-0.1918065935215039,190,-0.8136362115489151,847872,-0.48686029314545554,-0.4147213830090573,0.0,-0.5,-0.07150302740571397,0.0,0.0,-0.0003606678132494089,-0.4730431664004806,0.003456,0.0,-0.04866994132545833,200.96,0.046569262796767846,0.00013888862708376514,-0.09781109174240696,-2.57701289633082e-05,0.0,0.0,25.5184,-0.12303724915427268,-0.09791772352053796,-1.0029663516824288,0.01,-0.002207794207312405,-0.5487601851083727,-0.2973116008814823,4457,-150.18662958000002,0.64920512,-7.543634230392507e-05,0.2,0.026934408,0.01592950918711722,0.00029972352,5.651416301727295,-3.4446487426757812,1.0004487037658691,-34.059675216674805,10.90897798538208,0.2283935546875,24580
47,-0.29046485485756124,0.0,0.0,-0.1918268304057549,194,-0.7597960487004979,866304,-0.5675241377562967,-0.39755934950907357,0.0,-0.5,-0.08021304065169199,0.0,0.0,-0.00037451724620092943,-0.5255763974254237,0.0035328,0.0,-0.054451085916840676,191.06,0.052654946863361585,0.00013237820045712093,-0.11687175847002797,0.0,0.0,0.0,25.52992,-0.13394031146826416,-0.09801305811761692,-1.0153958080152243,0.01,-0.0023457379101038864,-0.5337697358675153,-0.2977727744600328,4458,-147.73634719,0.649187456,-7.807172744154325e-05,0.2,0.030012086,0.017004452645778656,0.000299717376,3.4250195026397705,-2.8784055709838867,1.0004606246948242,-34.05989646911621,7.453418493270874,0.2464599609375,24581
48,-0.2874538201476875,0.0,0.0,-0.19348390082266864,198,-0.7854749397569042,884736,-0.5401025568574196,-0.3962961381483373,0.0,-0.5,-0.08270969656039648,0.0,0.0,-0.0003917960538488337,-0.5418048849683079,0.0036096,0.0,-0.05131931335478214,188.75,0.05331930158867517,0.00011067682256301244,-0.10228446456628097,0.0,0.0,0.0,25.54144,-0.08372803537999937,-0.09780065583470993,-0.9914575314252241,0.01,-0.0024348834045456297,-0.5113569690109145,-0.28176664834460247,4460,-147.15834382,0.649169792,-8.126604460117423e-05,0.2,0.027830195,0.015852638403885067,0.00029971123199999997,4.884771347045898,-1.8546597957611084,1.000497579574585,-34.06034278869629,10.278682708740234,0.239013671875,24582
49,-0.2725095050269639,0.0,0.0,-0.19538640043730773,202,-0.7559824338609783,903168,-0.5009292055377529,-0.38791813020075533,0.0,-0.5,-0.08542263873454276,0.0,0.0,-0.00040904793602692524,-0.5675070444780466,0.0036864,0.0,-0.04735820858666217,175.89,0.05185241906511365,0.0001627600706544601,-0.09930828141417998,0.0,0.0,0.0,25.55296,-0.08531015755987485,-0.0977594445058086,-1.007179810114532,0.01,-0.0025377073494562176,-0.4875121851803679,-0.3034474264889801,4461,-143.93871726,0.649152128,-8.425904203902601e-05,0.2,0.02539732,0.013846408110111952,0.00029970508799999996,6.6102800369262695,-1.5981945991516113,1.0004785060882568,-34.06019973754883,13.21114444732666,0.230712890625,24583
50,-0.2762175819863381,0.0,0.0,-0.1954787473495052,206,-0.7517351447147373,921600,-0.5597440913911905,-0.3823352860373046,0.0,-0.5,-0.08897451317840194,0.0,0.0,-0.00041987282387394195,-0.5983011445779579,0.0037632,0.0,-0.047667935109587015,175.35,0.054957861364271866,6.673161018018921e-05,-0.10457105280127167,0.0,0.0,0.0,25.56448,-0.10912335681049007,-0.09820707178159573,-0.9945366840626755,0.01,-0.002597475405179305,-0.4850063707164337,-0.2908843075606167,4462,-143.81162648,0.6491344640000001,-8.77488309318022e-05,0.2,0.023528295,0.013814553618431091,0.00029969894399999996,6.628617286682129,-2.819009780883789,1.0004651546478271,-34.06007957458496,13.572014808654785,0.2286376953125,24584
51,-0.2881058725848682,0.0,0.0,-0.19597027481396626,210,-0.7338654035696727,940032,-0.6073695344390008,-0.4160965552586428,0.0,-0.5,-0.08285656746818118,0.0,0.0,-0.0004128416894155476,-0.5980018322821397,0.00384,0.0,-0.051301200484634435,180.48,0.059252048923590456,0.00012261256213403412,-0.11470152655435314,0.0,0.0,0.0,25.576,-0.12193682084124317,-0.09825575542760263,-0.9995031440340545,0.01,-0.002636955413057346,-0.4941114908255495,-0.28495571025159205,4463,-145.09258490000002,0.6491168,-8.373028093155071e-05,0.2,0.035148267,0.020281003167231876,0.0002996928,6.029794216156006,-2.7348294258117676,1.000923991203308,-34.06549199422201,12.922307968139648,0.3125813802083333,24585
52,-0.29971916164241047,0.0,0.0,-0.19653443233599335,214,-0.7382060880228758,958464,-0.5894238651002416,-0.39542432226376,0.0,-0.5,-0.08676535226996598,0.0,0.0,-0.00042744841721723144,-0.6070733324312291,0.0039168,0.0,-0.05195250608560414,172.74,0.05532275242219835,7.161435011463861e-05,-0.10132156642803834,0.0,0.0,0.0,25.58752,-0.09541556725315047,-0.09757479751554737,-0.9937432890074821,0.01,-0.002696867922387625,-0.48227009294798656,-0.31245104937811,4464,-143.15417259,0.649099136,-8.69307564609002e-05,0.2,0.024588514,0.012432217714376748,0.000299686656,6.745823860168457,-1.5997507572174072,1.001651644706726,-34.07477951049805,16.5281192779541,0.274755859375,24586
53,-0.2640169720301608,0.0,0.0,-0.197409585934213,218,-0.7326094816212356,976896,-0.5651478423241937,-0.35955605505012506,0.0,-0.5,-0.10160125027546,0.0,0.0,-0.0004565477531276256,-0.6403174267476218,0.0039936,0.0,-0.04534783703276293,168.67,0.057106966125334724,6.781662038216989e-05,-0.10101248287523985,0.0,0.0,0.0,25.59904,-0.09405338290561172,-0.09764430959071356,-0.9893719763684925,0.01,-0.00290710659379465,-0.43786254437075955,-0.2984081838009423,4464,-142.14153008999997,0.649081472,-9.389706690935464e-05,0.2,0.07463254,0.009684877858186761,0.000299680512,3.089585542678833,-3.612031936645508,1.0021963119506836,-34.07911046346029,7.984361966451009,0.3507893880208333,24588
54,-0.27119715175690245,0.0,0.0,-0.1990158752851268,222,-0.7512673340396351,995328,-0.5843834341302716,-0.3675783957525256,0.0,-0.5,-0.09754367857844576,0.0,0.0,-0.0004658268912727674,-0.6543382019254781,0.0040704,0.0,-0.04793590545172259,170.23,0.05714834178625875,8.51777537415425e-05,-0.1028241242291037,0.0,0.0,0.0,25.61056,-0.08900011532813983,-0.09776227084972093,-0.9857602054822164,0.01,-0.002977671482871513,-0.45091841526738224,-0.3090390153522064,4465,-142.53178102,0.6490638080000001,-9.497944630228136e-05,0.2,0.02863516,0.011419119468579689,0.000299674368,10.895928382873535,-0.8906263113021851,1.000923752784729,-34.06573740641276,25.515427271525066,0.2723795572916667,24589
55,-0.25158620109383034,0.0,0.0,-0.19850111238673826,227,-0.7842263394851909,1013760,-0.5400029113737392,-0.364267967087212,0.0,-0.5,-0.09191959619500382,0.0,0.0,-0.0004749716660829906,-0.6281419983896863,0.0041472,0.0,-0.04455231917836716,164.3,0.05312697889179605,0.00010959175415337086,-0.09159595104133145,-1.3562837719089455e-06,0.0,0.0,25.62208,-0.060716957092469256,-0.09753231209318297,-0.9667439469404511,0.01,-0.0030570884484075827,-0.4178958518566853,-0.3224120324640075,4464,-141.04348751,0.649046144,-9.629950011068657e-05,0.2,0.066373214,0.013843392060759166,0.000299668224,3.3134119510650635,-2.5300378799438477,1.0021668672561646,-34.080809911092125,9.056706508000692,0.3521728515625,24591
56,-0.22760068537623634,0.0,0.0,-0.19917688888550025,231,-0.7712816463414229,1032192,-0.5252608692196234,-0.3438968988894029,0.0,-0.5,-0.0997502373453375,0.0,0.0,-0.0004968959038662438,-0.6593329205109302,0.004224,0.0,-0.03864034494353094,152.17,0.055946381570535234,8.951803708138566e-05,-0.09711159058669551,-4.068747835440768e-07,0.0,0.0,25.6336,-0.11389683172432766,-0.09683524758987207,-0.9850128668384216,0.01,-0.0031628501467693827,-0.3705075901712192,-0.3252731430026401,4464,-138.01657239999997,0.64902848,-0.00010083456715176085,0.2,0.025980402,0.01604371960274875,0.00029966207999999997,3.560286045074463,-3.6309690475463867,1.0011883974075317,-34.06858158111572,7.924514651298523,0.29266357421875,24592
57,-0.2669023269071363,0.0,0.0,-0.19816731495603426,235,-0.75814349840384,1050624,-0.53383991478351,-0.39128513375304663,0.0,-0.5,-0.0928028111127709,0.0,0.0,-0.00048767288242105054,-0.6408492342637729,0.0043008,0.0,-0.04698888781028458,166.17,0.05782289204897148,0.0001752383961704456,-0.10654238653377196,0.0,0.0,0.0,25.64512,-0.1239134247414842,-0.09687780314763322,-0.9957679700860133,0.01,-0.0031330306682244625,-0.44933944671370174,-0.30906336016326175,4464,-141.51389645,0.649010816,-9.848696431842204e-05,0.2,0.069979794,0.011201586884756884,0.00029965593599999996,3.129889488220215,-2.517129421234131,1.0023281574249268,-34.08215014139811,7.833331346511841,0.3393961588541667,24594
58,-0.25714277396455726,0.0,0.0,-0.1978985679701857,239,-0.7492461843298792,1069056,-0.5815599758036152,-0.390410473991702,0.0,-0.5,-0.10588616370420456,0.0,0.0,-0.0004930038799482334,-0.6483205128452266,0.0043776,0.0,-0.04592170634003155,165.93,0.058122346687752735,7.324198183293144e-05,-0.10690128459592456,0.0,0.0,0.0,25.65664,-0.11705527788400907,-0.09713532614539948,-0.9838442392644536,0.01,-0.003262643747511963,-0.4317057481296785,-0.3200953769329376,4465,-141.45115652,0.6489931520000001,-9.748045330203233e-05,0.2,0.026904052,0.01591678522527218,0.00029964979199999996,3.8808038234710693,-2.716399908065796,1.0009193420410156,-34.06548182169596,7.755987485249837,0.2923177083333333,24595
59,-0.2212871721335633,0.0,0.0,-0.20209568862141544,243,-0.7762429394038329,1087488,-0.5171423734591108,-0.3347254254512711,0.0,-0.5,-0.09623869958529169,0.0,0.0,-0.0005282495606279826,-0.6535853961988214,0.0044544,0.0,-0.03525408989544694,158.38,0.053649897158267595,4.828545691755911e-05,-0.08800619031205775,0.0,0.0,0.0,25.66816,-0.07127152018840756,-0.09668494288419087,-0.9611289445909004,0.01,-0.0034168015283974214,-0.33416772463680017,-0.3323788052161022,4465,-139.5528894,0.648975488,-0.00010560826843288373,0.2,0.023625657,0.014820551907178015,0.000299643648,3.3962254524230957,-3.858398914337158,1.0013973712921143,-34.071043968200684,8.184052467346191,0.27008056640625,24596
60,-0.2584353306624705,0.0,0.0,-0.19722704736440883,247,-0.7226495415140094,1105920,-0.5514416566120734,-0.36233276090485234,0.0,-0.5,-0.11077383158574253,0.0,0.0,-0.0005229259228675453,-0.6522546985117842,0.0045312,0.0,-0.044910291275148485,162.88,0.0638456701868467,0.00012044240914595623,-0.1020531272384059,0.0,0.0,0.0,25.67968,-0.08349534545184929,-0.0967186679713752,-0.9650785669208193,0.01,-0.003429833823014738,-0.3926310334794383,-0.3010650763968861,4465,-140.69471516,0.648957824,-0.00010388865205530597,0.2,0.026457202,0.01735905120149255,0.000299637504,2.9437785148620605,-3.1893224716186523,1.0019382238388062,-34.07668685913086,7.161385917663575,0.305322265625,24597
61,-0.2533427356790639,0.0,0.0,-0.20078203861465432,251,-0.7726846343729068,1124352,-0.5517286535098315,-0.36900685876134776,0.0,-0.5,-0.0921438667559083,0.0,0.0,-0.0005320776144234166,-0.6328604862134037,0.004608,0.0,-0.04257778975212652,172.71,0.054639184928133105,3.0381808755919337e-05,-0.08902334741305745,0.0,0.0,0.0,25.6912,-0.07026403031674028,-0.09656171672510841,-0.9917774997006826,0.01,-0.0034965131958193535,-0.438432747095568,-0.3288974880445621,4464,-143.14954129,0.64894016,-0.0001047664648029677,0.2,0.06404364,0.013375353223333756,0.00029963136,2.7286508083343506,-2.7118871212005615,1.0024447441101074,-34.08244196573893,7.556239763895671,0.3490397135416667,24599
62,-0.25223320553679746,0.0,0.0,-0.1982209133630837,255,-0.7587370083164572,1142784,-0.5431177961226843,-0.3380156992337613,0.0,-0.5,-0.10159155918749302,0.0,0.0,-0.0005409256861156452,-0.6601562962117918,0.0046848,0.0,-0.040548002660419934,164.99,0.05776401679914811,9.331575711257756e-05,-0.08776044052931303,0.0,0.0,0.0,25.70272,-0.07469330603758424,-0.09669562962360281,-0.9952737698771481,0.01,-0.003547200447441818,-0.3852159125628344,-0.3145717438542898,4465,-141.22591238,0.6489224960000001,-0.00010674048198906063,0.2,0.028174018,0.014746797643601895,0.000299625216,2.477858781814575,-3.9961328506469727,1.0017865896224976,-34.07444534301758,6.391372203826904,0.318505859375,24600
