time/iterations,reward_terms/time,time/fps,curriculum/eff_scale,reward_terms/height,reward_terms/vz,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/coef_rate,reward_terms/stance,reward_terms/fwd_speed,curriculum/ent_coef,time/time_elapsed,reward_terms/residual_rate,reward_terms/upright,reward_terms/duty_sym,time/total_timesteps,reward_terms/stop,reward_terms/assist_pen,rollout/ep_len_mean,reward_terms/foot_ahead,reward_terms/clearance,reward_terms/overrun,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/motor_vel,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/alive,reward_terms/action_rate,reward_terms/residual,reward_terms/energy,reward_terms/angmom,reward_terms/foot_slip,reward_terms/ang_xy,reward_terms/lat_vel,reward_terms/air_time,reward_terms/torque,curriculum/sprint_dist_m,train/learning_rate,train/value_loss,train/std,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss
34,-0.5,4328,0.0025344,-0.04079289807036837,-0.3241559401371938,-0.22198417260977618,0.0,-0.009353298611111054,-0.8531091632417152,-0.3042274388494979,-0.6905257353211235,0.01,144,0.0,-0.6953013467625495,-0.009527677923936865,626688,0.0,0.0,119.5,0.0,0.10179648067034662,0.0,-0.1249345668552558,0.0,-2.210799721069634e-05,-2.7385024942105252e-05,-129.69757718,0.649417088,0.0,-0.079963872468603,-0.10813387986697173,-0.0001702391850139757,-0.2517834645851523,-0.39493892163506356,-0.8875496089554984,-0.32632052396532335,0.00019205716671422124,-0.0014156962283940302,25.38016,0.00029932415999999997,1.0430592364735074,1.0009825229644775,0.2,170010,-11.261184692382812,0.24552408854166666,0.10070675611495972,-34.06599426269531,0.03841752,-0.009264003640661636
35,-0.5,4330,0.0026112,-0.038414789229722114,-0.29203625976980585,-0.20661075119757952,0.0,-0.008865017361111085,-0.8234793680460004,-0.278414799932577,-0.6758582733902719,0.01,148,0.0,-0.6908849308472528,-0.015203154534187755,645120,0.0,0.0,127.16,0.0,0.09660988288469834,0.0,-0.12915677795110556,0.0,-1.220637285667989e-06,-2.6752845616918675e-05,-131.6150929,0.6493994240000001,0.0,-0.07809034320296983,-0.10855768839465108,-0.00016885853466520239,-0.2372038045738888,-0.3857088711749598,-0.8816635507833206,-0.34152245929411357,0.0001318357535637915,-0.0014118628091995059,25.39168,0.00029930368,1.1166382630666096,1.000978708267212,0.2,170012,-11.011763572692871,0.2720269097222222,0.08646950125694275,-34.06636259290907,0.04369482,-0.010659758208526505
36,-0.5,4332,0.002688,-0.03738357708002567,-0.26907220773930446,-0.2146754760303925,0.0,-0.008865017361111083,-0.8351178361998042,-0.3121818764590617,-0.7019844664178907,0.01,153,0.0,-0.6914546523037582,-0.010139030173013049,663552,0.0,0.0,124.94,0.0,0.09271232964191257,0.0,-0.13448640475069892,0.0,-8.585544290124542e-05,-2.7723976962020464e-05,-131.08690835,0.64938176,0.0,-0.07530171423639448,-0.1086161375721913,-0.0001742630366552158,-0.23673817424652993,-0.4010506043805096,-0.8749388887266698,-0.29621019363881684,6.61891471180651e-05,-0.0014852351543745933,25.4032,0.0002992832,1.0353933771451314,1.0008857250213623,0.2,170014,-9.979610443115234,0.2424045138888889,0.09604126214981079,-34.065456814236114,0.039444268,-0.009499533774538172
37,-0.5,4335,0.0027648,-0.03969044907948786,-0.30690982193428684,-0.2207146669909632,0.0,-0.009103732638888857,-0.8583510111460458,-0.3381079224005484,-0.6973902597533,0.01,157,0.0,-0.7057737331431855,-0.008581704529805822,681984,0.0,0.0,126.24,0.0,0.09798401399066813,0.0,-0.13274760850367598,0.0,-2.6990753313940433e-05,-3.025629219040724e-05,-131.41635742,0.649364096,0.0,-0.07795618775698093,-0.1082134181184876,-0.00018673582893662333,-0.2609997773705952,-0.4149661637655553,-0.9038742772131325,-0.3198748849023461,8.463534565332036e-05,-0.0015103051630662246,25.41472,0.00029926272,0.9737604260444641,1.0008734464645386,0.2,170016,-11.293404579162598,0.233154296875,0.048510849475860596,-34.06508763631185,0.035565756,-0.011831516141278876
38,-0.5,4337,0.0028416,-0.03290407689640246,-0.26999705657828,-0.2033991614804371,0.0,-0.009537760416666608,-0.8536659962231347,-0.31692627846973526,-0.7055768831440523,0.01,161,0.0,-0.6955594519141195,-0.009719419291948925,700416,0.0,0.0,116.88,0.0,0.09528679094673201,0.0,-0.13022575016706647,0.0,-3.7976488884952332e-06,-3.0309256216411583e-05,-129.07152086,0.649346432,0.0,-0.07830794580615169,-0.10843714871252372,-0.0001886538455200108,-0.2394052038953108,-0.4147375424871858,-0.8988139922335089,-0.28058224092539763,0.00011718731709859437,-0.001531989154149932,25.42624,0.00029924224,1.0652293637394905,1.0007305145263672,0.2,170018,-8.838155746459961,0.236968994140625,0.14684829115867615,-34.063416957855225,0.03917833,-0.00781633795122616
39,-0.5,4339,0.0029184,-0.03506050767797673,-0.26808283130956556,-0.19771563594440147,0.0,-0.009711371527777707,-0.861463183307455,-0.27945156353317846,-0.6499217162377274,0.01,165,0.0,-0.6602651416535604,-0.009527489222476114,718848,0.0,0.0,117.07,0.0,0.09234905813669401,0.0,-0.14808382407942208,0.0,-7.29703848871092e-05,-3.128289274724294e-05,-129.12109349,0.6493287680000001,0.0,-0.07748325130604242,-0.10838824969338237,-0.00019619312178240227,-0.23452618405721715,-0.4145726063329448,-0.9044915861688432,-0.2972542830630107,0.00016981315113500587,-0.001606506982546953,25.43776,0.00029922176,0.9268400967121124,1.0007294416427612,0.2,170020,-12.920416831970215,0.25701904296875,0.026105016469955444,-34.063138008117676,0.04070588,-0.005634482891764492
40,-0.5,4341,0.0029952,-0.0349867340464985,-0.27888244834183695,-0.21163096430231498,0.0,-0.009624565972222159,-0.8771201301556633,-0.30097074913570643,-0.6469729592539799,0.01,169,0.0,-0.6753862255981224,-0.007172337399430906,737280,0.0,0.0,114.29,0.0,0.09692318074338156,0.0,-0.13648951451126243,0.0,-3.7976488884952332e-06,-3.269384887017281e-05,-128.40400805999997,0.649311104,0.0,-0.0797451131427644,-0.10816687288723531,-0.00020358867769581203,-0.23656269767849647,-0.4273019909094564,-0.9212034232912859,-0.2900859346941686,0.0001188149488168872,-0.0016503898420427271,25.44928,0.00029920128,1.1989643308851454,1.0009548664093018,0.2,170022,-11.941807746887207,0.24034288194444445,0.16064459085464478,-34.065820905897354,0.03667216,-0.011667413223120902
41,-0.5,4342,0.003072,-0.03545062258552452,-0.28071646616136064,-0.1909658268694704,0.0,-0.009342447916666627,-0.8352843063082049,-0.28827589433510176,-0.687794639375894,0.01,174,0.0,-0.6772838986165503,-0.009772405616683329,755712,0.0,0.0,120.7,0.0,0.09440508204486125,0.0,-0.1383142069290179,0.0,-6.238988135010004e-06,-3.2424893370148325e-05,-130.02103219,0.64929344,0.0,-0.07697116202230524,-0.10847193773026285,-0.0002011529237326094,-0.27152792120280694,-0.4060213328044713,-0.8959868545815157,-0.285587611232147,0.0001763235874629269,-0.0016204118903535853,25.4608,0.00029918079999999997,1.0727061092853547,1.0011066198349,0.2,170024,-11.638001441955566,0.2338134765625,0.09247809648513794,-34.0676986694336,0.0368052,-0.01316462284885347
42,-0.5,4343,0.0031488,-0.03743566760119505,-0.26400854170322885,-0.18640935932636313,0.0,-0.00948350694444438,-0.8131237318576895,-0.2785123396418776,-0.7165024281049748,0.01,178,0.0,-0.6663229072681705,-0.010044337448817992,774144,0.0,0.0,118.85,0.0,0.0902245724771439,0.0,-0.13685558695755684,0.0,0.0,-3.083817648346556e-05,-129.55029483,0.649275776,0.0,-0.07234378682348389,-0.10856430082954552,-0.00019641619412942362,-0.24136016838263258,-0.40390124192008847,-0.821294896292971,-0.297918946220121,0.00011881492294681568,-0.0016093831862447798,25.47232,0.00029916032,0.9184597790241241,1.0011475086212158,0.2,170026,-10.909463882446289,0.2511962890625,-0.045209646224975586,-34.06804504394531,0.039020024,-0.011762394104152918
43,-0.5,4345,0.0032256,-0.03745943431008332,-0.27466764289956414,-0.16314902558131422,0.0,-0.00908203124999996,-0.7869344736604846,-0.24993915259629537,-0.7031711231245542,0.01,182,0.0,-0.6473484530152537,-0.012469506709778169,792576,0.0,0.0,116.26,0.0,0.09203390352892069,0.0,-0.13662088872007747,0.0,0.0,-3.169473394202637e-05,-128.89484781,0.649258112,0.0,-0.07243872188568465,-0.10844637751788036,-0.00020170312651614244,-0.23559396817349018,-0.39953529782394204,-0.8342585646227214,-0.29132960599690494,7.541220272994704e-05,-0.0016427713535187214,25.48384,0.00029913984,0.8980529457330704,1.0008816719055176,0.2,170028,-8.48136043548584,0.22576904296875,0.0380229651927948,-34.065176010131836,0.03884366,-0.00923471013084054
44,-0.5,4347,0.0033024,-0.038689172564730756,-0.27835719122339664,-0.2020907168941612,0.0,-0.008756510416666651,-0.8502018675400657,-0.31935412610745534,-0.7308728211805101,0.01,186,0.0,-0.6966158807667729,-0.014676637303273744,811008,0.0,0.0,120.22,0.0,0.09491059850620481,0.0,-0.12692132188816563,0.0,-6.198382147380876e-05,-3.388773704749307e-05,-129.90695655000002,0.649240448,0.0,-0.07695303914560256,-0.10867388622355693,-0.0002136642562300039,-0.23899410696352566,-0.3860986646503525,-0.8798965217783105,-0.3093537657062554,9.114564292960697e-05,-0.0017490847472156092,25.49536,0.00029911935999999995,0.9223175247510275,1.0009658336639404,0.2,170030,-5.482226371765137,0.2418891059027778,0.0760243833065033,-34.06605021158854,0.036952637,-0.010097075848736696
45,-0.5,4348,0.0033792,-0.03850545405019399,-0.255962274308978,-0.1662745089940844,0.0,-0.009092881944444407,-0.7836898971252513,-0.2437286657569247,-0.7242571681807819,0.01,190,0.0,-0.654494028538545,-0.011647971758402622,829440,0.0,0.0,124.67,0.0,0.08902229616895722,0.0,-0.13757923955705464,0.0,-2.7126373930109872e-05,-3.309424236483681e-05,-131.01822482,0.649222784,0.0,-0.07113529200114993,-0.10843223288301199,-0.00021218381323296557,-0.2450883055697807,-0.40092105972409786,-0.8240044455385678,-0.2728883245899006,0.00017361085823116204,-0.0017737098644737032,25.50688,0.00029909888,0.8674707810084025,1.001030683517456,0.2,170032,-13.322333335876465,0.2481011284722222,0.053619205951690674,-34.066695319281685,0.03895955,-0.009568325554331144
46,-0.5,4350,0.003456,-0.04492323894151857,-0.28206597652595594,-0.14366225618589068,0.0,-0.009049479166666636,-0.8012014070038133,-0.23363507106676817,-0.8157191514712903,0.01,194,0.0,-0.6578592044547705,-0.014577470366750358,847872,0.0,0.0,131.73,0.0,0.08951537707792483,0.0,-0.14167768787893736,0.0,0.0,-3.301890465038636e-05,-132.76937448,0.64920512,0.0,-0.07061293122935344,-0.108613679328602,-0.00021194632303920315,-0.21978707933733113,-0.38646427337833666,-0.8112684117573327,-0.3465575170447684,0.00019910993998766772,-0.0018043731540729076,25.5184,0.0002990784,0.9037114456295967,1.0010052919387817,0.2,170034,-11.865487098693848,0.21209716796875,0.031244635581970215,-34.066585063934326,0.036141362,-0.008676645506056957
47,-0.5,4352,0.0035328,-0.03365676574307784,-0.2532566020479918,-0.17983541465459382,0.0,-0.009581163194444388,-0.7994785329368619,-0.2888181475548755,-0.6902594947592133,0.01,199,0.0,-0.6693881334925496,-0.011571012592416696,866304,0.0,0.0,113.79,0.0,0.08820255266352883,0.0,-0.1414048055244458,0.0,-4.882704363101058e-06,-3.5574251952552966e-05,-128.30029090999997,0.649187456,0.0,-0.07305293654005453,-0.10844667588019329,-0.0002258200078604507,-0.22732430990936084,-0.40663291247799727,-0.8329130779135412,-0.29079982464670157,0.00011447470751591027,-0.0018440235447834746,25.52992,0.00029905792,0.9107307129436069,1.0010552406311035,0.2,170036,-12.031076431274414,0.2520887586805556,0.0369533896446228,-34.067510816786026,0.03991768,-0.011806781959926916
48,-0.5,4353,0.0036096,-0.037687365683631714,-0.24228242496029292,-0.1585791703458355,0.0,-0.009787326388888816,-0.7698658774667728,-0.2269014985017317,-0.6738463251341923,0.01,203,0.0,-0.6242172330889082,-0.01818860557835917,884736,0.0,0.0,119.53,0.0,0.08370241505309622,0.0,-0.14175421846545755,0.0,-3.7976488884952332e-06,-3.482154118017194e-05,-129.72143989999998,0.649169792,0.0,-0.06900652896372475,-0.10856865053279592,-0.00022268644323244328,-0.22271060691132513,-0.41149177969970213,-0.817298471854701,-0.32902037279544155,0.0002636716558804943,-0.001850823374918155,25.54144,0.00029903744,0.8810299568706088,1.0010981559753418,0.2,170038,-9.588168144226074,0.23323567708333334,0.026463568210601807,-34.067537519666885,0.037211318,-0.011398931939361824
49,-0.5,4354,0.0036864,-0.034647599418246494,-0.23916325965010968,-0.16250734499035835,0.0,-0.009581163194444376,-0.8303375546962485,-0.2552421535218455,-0.7289171920339097,0.01,207,0.0,-0.6414833751262641,-0.011626475650831731,903168,0.0,0.0,121.69,0.0,0.08748464594763271,0.0,-0.1491665765766637,0.0,-4.882704363101058e-06,-3.6481227497067685e-05,-130.25959691000003,0.649152128,0.0,-0.07383845091053165,-0.10862660515299805,-0.00023517283365107001,-0.21943869015603465,-0.4145574343088921,-0.8415146844165022,-0.2738394191198881,0.00012207020901971393,-0.0019675616863970677,25.55296,0.00029901696,0.912022899497639,1.0014050006866455,0.2,170041,-12.347742080688477,0.26231800426136365,0.012660056352615356,-34.07105220447887,0.055154167,-0.01580957981588488
50,-0.5,4355,0.0037632,-0.03850585560246991,-0.25256014521429543,-0.16757626440420714,0.0,-0.009374999999999935,-0.7882043471185978,-0.26334866488121544,-0.748841546943154,0.01,211,0.0,-0.6662514958205956,-0.013510090751053196,921600,0.0,0.0,123.12,0.0,0.08422848808872069,0.0,-0.14015669574698528,0.0,-5.506685960830914e-05,-3.4974685086841316e-05,-130.63393842999997,0.6491344640000001,0.0,-0.07189974087031199,-0.10852297711886398,-0.00022742958560975925,-0.20463682096612698,-0.4028014342864009,-0.7887444316104214,-0.3006928698755784,0.00017523859666349986,-0.0018709479419310548,25.56448,0.00029899648,0.990670770406723,1.0013084411621094,0.2,170043,-5.779595375061035,0.259521484375,0.05977615714073181,-34.07050666809082,0.03767546,-0.012325786054134369
51,-0.5,4355,0.00384,-0.03570979083944796,-0.23358860001593815,-0.12524056663721234,0.0,-0.00993923611111102,-0.800018259956137,-0.18580629089900605,-0.6826842364997553,0.01,215,0.0,-0.5871046017124443,-0.01109487736898622,940032,0.0,0.0,113.9,0.0,0.08657558029609429,0.0,-0.1506955052154298,0.0,0.0,-3.7083050826897376e-05,-128.34181934,0.6491168,0.0,-0.07092988304906811,-0.10835134041076971,-0.00024133965355908204,-0.19621588155483446,-0.4055626188298544,-0.8080288836256764,-0.29748550233337473,0.00032986075125841633,-0.002063125372472328,25.576,0.000298976,0.7496205329895019,1.001145362854004,0.2,170045,-16.067123413085938,0.277783203125,-0.09021365642547607,-34.06850891113281,0.04198406,-0.01316593843512237
52,-0.5,4356,0.0039168,-0.03453495876380576,-0.24043029621521234,-0.14492382726658684,0.0,-0.009809027777777708,-0.8361685284068946,-0.20641897837659648,-0.7131842612939988,0.01,219,0.0,-0.6227802582429216,-0.012559756315557082,958464,0.0,0.0,120.13,0.0,0.08849203888126184,0.0,-0.15259775921104174,0.0,0.0,-3.891220650403075e-05,-129.87147735,0.649099136,0.0,-0.07178475666282094,-0.1085034618481902,-0.00025005663286710016,-0.19791325720217776,-0.3927005818644711,-0.8258065246205003,-0.27661970927666035,0.00017306840810407366,-0.0021010251560117693,25.58752,0.00029895552,1.0130547881126404,1.001172423362732,0.2,170048,-6.412353992462158,0.2768332741477273,0.024308770895004272,-34.068790435791016,0.05013539,-0.01600447123531591
53,-0.5,4357,0.0039936,-0.03626814237938949,-0.2684872176800653,-0.1743644960705661,0.0,-0.00964626736111105,-0.8376465147677885,-0.2604192962862223,-0.6762319777774879,0.01,224,0.0,-0.646532544777886,-0.008060889709667944,976896,0.0,0.0,118.27,0.0,0.09497894872897922,0.0,-0.13805035878701433,0.0,0.0,-4.088879884878353e-05,-129.40153838000003,0.649081472,0.0,-0.07318022824352487,-0.10830235306881786,-0.0002575159030118764,-0.22507522639153615,-0.38717463502143207,-0.8650897050608388,-0.27354801923160355,4.9370586768620546e-05,-0.0021308273626713873,25.59904,0.00029893503999999996,0.9264576814391396,1.001042366027832,0.2,170051,-11.055806159973145,0.25550426136363635,-0.0138474702835083,-34.067042264071375,0.059509315,-0.017819499639286238
54,-0.5,4358,0.0040704,-0.0348207761505042,-0.2555431468300558,-0.13356549883136593,0.0,-0.009624565972222157,-0.8293924262273,-0.19942549442077684,-0.7617857084410752,0.01,228,0.0,-0.6179678842543116,-0.007227701744405864,995328,0.0,0.0,127.89,0.0,0.09018693359855906,0.0,-0.1511755110896216,0.0,-4.882704363101058e-06,-3.995636555957359e-05,-131.81335342999998,0.6490638080000001,0.0,-0.07121190404142393,-0.10867158801343617,-0.000257642234950121,-0.21238072747366077,-0.38500834926043154,-0.8219848091019064,-0.25953863264225535,0.00018120643087766238,-0.002187040595369856,25.61056,0.00029891456,0.8832293881310357,1.0008034706115723,0.2,170053,-10.744952201843262,0.20808919270833334,0.061842918395996094,-34.06428570217557,0.033982538,-0.014171192047393156
55,-0.5,4336,0.0041472,-0.03822491422129206,-0.2567811229753961,-0.13317030330084872,0.0,-0.009765624999999946,-0.797258514468717,-0.20967840805531027,-0.7245045548325142,0.01,233,0.0,-0.5999373357490844,-0.010991447355220403,1013760,0.0,0.0,129.55,0.0,0.08680509691196488,0.0,-0.15587723290908598,0.0,0.0,-3.8982483030941085e-05,-132.22621911000002,0.649046144,0.0,-0.06822758120253815,-0.10864950607700968,-0.00025366335655928183,-0.1912939918107577,-0.40162109970015636,-0.7983327204634969,-0.29087236267866196,0.00010579416994005442,-0.002144617884302337,25.62208,0.00029889407999999997,0.7074825286865234,1.001153826713562,0.2,170055,-12.763209342956543,0.265478515625,-0.05621540546417236,-34.067078018188475,0.038401954,-0.012550373910926282
56,-0.5,4338,0.004224,-0.031030500768211806,-0.21868053470931453,-0.15695085963961125,0.0,-0.009733072916666597,-0.8053468913858661,-0.23216023089795146,-0.6404249869022154,0.01,237,0.0,-0.6197897696098964,-0.00749935482499073,1032192,0.0,0.0,128.42,0.0,0.08550380879431108,0.0,-0.1512264860838241,0.0,0.0,-4.146520739556343e-05,-131.90644138,0.64902848,0.0,-0.06936401335208334,-0.10846548769215035,-0.0002700779354586065,-0.20531031316165638,-0.417319556689383,-0.8172708661867767,-0.2588054281663387,0.00010145386719765763,-0.0023405972458247545,25.6336,0.0002988736,0.8654474086231656,1.0012853145599365,0.2,170057,-5.850831031799316,0.2508951822916667,0.02529802918434143,-34.06989669799805,0.040657066,-0.011625377875235345
57,-0.5,4338,0.0043008,-0.036304485176149606,-0.23901038200642566,-0.1320875619950357,0.0,-0.009494357638888833,-0.8326348772085912,-0.20101514691756445,-0.6917158658430471,0.01,242,0.0,-0.606271098337578,-0.012945687183854047,1050624,0.0,0.0,129.16,0.0,0.08736192691594578,0.0,-0.1565743482556933,0.0,-1.2342485004208154e-05,-4.215633347185441e-05,-132.13466848,0.649010816,0.0,-0.06966280156349941,-0.10860623125057703,-0.00027240689820136305,-0.19745307399760723,-0.4030816041896112,-0.8097437445098872,-0.28870536922997886,0.00013237828453485336,-0.0023320629587947773,25.64512,0.00029885312,0.8317882364446466,1.001582384109497,0.2,170060,-6.271888256072998,0.289306640625,-0.03939700126647949,-34.07357961481268,0.05113569,-0.01499240095092153
58,-0.5,4338,0.0043776,-0.036408310730684144,-0.25539472532047225,-0.12023146489087838,0.0,-0.009548611111111042,-0.8499242247983654,-0.17380021460266407,-0.661244144284145,0.01,246,0.0,-0.5836325546861082,-0.012044402038028165,1069056,0.0,0.0,127.01,0.0,0.09256187449635662,0.0,-0.15607048604398754,0.0,0.0,-4.467549416939903e-05,-131.41785102,0.6489931520000001,0.0,-0.07024394984109407,-0.10818671118862298,-0.00028861210574649337,-0.20136228033290707,-0.4053066704914506,-0.8505406742213748,-0.2760434799373909,0.00015787738569391271,-0.00250020107144946,25.65664,0.00029883264,0.9276154962452975,1.0015547275543213,0.2,170063,-14.025055885314941,0.2737038352272727,-0.011528074741363525,-34.07304312966087,0.05495324,-0.01714224118570035
59,-0.5,4339,0.0044544,-0.0372835268362165,-0.244663353651468,-0.1323008445097916,0.0,-0.009678819444444363,-0.8117740576836422,-0.1878997580313669,-0.6673868821460478,0.01,250,0.0,-0.5828213458952294,-0.008602711445384464,1087488,0.0,0.0,134.87,0.0,0.09040772364664305,0.0,-0.15026075730487276,0.0,0.0,-4.327654606714242e-05,-133.52698703,0.648975488,0.0,-0.06983847124164716,-0.10873090398727209,-0.00028134887439365205,-0.18969248446557485,-0.3920264360688239,-0.8031278510907885,-0.28235840563964415,9.114570113726788e-05,-0.0025042855243051034,25.66816,0.00029881216,1.0030652701854705,1.0012757778167725,0.2,170065,-4.592752933502197,0.250537109375,0.07270509004592896,-34.07017288208008,0.035996966,-0.01366342264227569
60,-0.5,4339,0.0045312,-0.03753999706762471,-0.2482929666897697,-0.11503117244573774,0.0,-0.009776475694444368,-0.803979475594213,-0.16035952382427235,-0.626956885338682,0.01,254,0.0,-0.5812124388576907,-0.013493598217552836,1105920,0.0,0.0,135.26,0.0,0.0887292976539664,0.0,-0.15622737981151158,0.0,0.0,-4.519124989462472e-05,-133.60476871,0.648957824,0.0,-0.06965283936057014,-0.10860527267747672,-0.00029230185998500234,-0.19353272758978018,-0.41202092829338915,-0.8041258081407254,-0.2935303905890093,9.98262613494363e-05,-0.002565077845304307,25.67968,0.00029879168,0.8662407696247101,1.001273512840271,0.2,170067,-10.146081924438477,0.25244140625,-0.0010233521461486816,-34.06935081481934,0.036549468,-0.014440141059458256
