time/iterations,curriculum/ent_coef,reward_terms/lat_vel,reward_terms/vz,curriculum/ctrl_jitter_ms,time/fps,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/residual,reward_terms/action_rate,reward_terms/energy,reward_terms/angmom,reward_terms/residual_rate,reward_terms/duty_sym,reward_terms/stop,time/time_elapsed,reward_terms/hip_roll,reward_terms/fwd_speed,ankle/ankle_defl_peak,reward_terms/ang_xy,reward_terms/upright,reward_terms/stance,curriculum/ctrl_drop_prob,reward_terms/torque,reward_terms/assist_pen,reward_terms/alive,reward_terms/foot_slip,reward_terms/coef_rate,reward_terms/height,reward_terms/foot_ahead,reward_terms/air_time,reward_terms/overrun,reward_terms/clearance,curriculum/eff_scale,curriculum/sprint_dist_m,reward_terms/phase_contact,reward_terms/stance_time,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/time,time/total_timesteps,ankle/ankle_spring_trq_peak,reward_terms/step_rate,ankle/ankle_spring_energy_peak,train/approx_kl,train/n_updates,train/learning_rate,train/entropy_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/loss,train/clip_range,train/value_loss
219,0.01,-8.097536931807937e-09,-0.22686304426407652,0.0,2764,60.38,-1.189611596185299e-05,-0.06973089461933107,-0.21869995970727263,-0.0001334663196890476,-0.29842308468792433,0.0,0.0,0.0,1460,-0.008540135360831086,-1.9650113643624865,0.10618488075355051,-0.11432592249326747,-0.49902010939003577,-0.003071288981593477,0.0,-0.00368559785115255,0.0,0.0,-0.041679396827116535,-1.3711429058798716,-0.0804381599152557,0.0,0.0,0.0,0.05363191369975016,0.0669696,35.04544,-0.47863673962835157,-0.009511697526452027,-160.24472663000003,0.634596992,-0.5,4036608,37.164708263742675,-0.010210503472222153,1.9731740799026387,0.017371947,872,0.000291963648,-34.031530952453615,0.9642841815948486,0.99957674741745,-0.027270186389796437,0.15330810546875,-0.3922281265258789,0.2,0.0006776327965781093
220,0.01,-8.822387177791922e-09,-0.22649340487911301,0.0,2764,59.94,-1.1913744174667814e-05,-0.06959052679027498,-0.21854509988431142,-0.00013364316676837,-0.3011478607610691,0.0,0.0,0.0,1466,-0.008844858851029057,-1.959223762284837,0.10500724182059887,-0.11468228390570277,-0.4928409643561182,-0.003706490267221325,0.0,-0.0036751875949738977,0.0,0.0,-0.04054372381533289,-1.3744277937653326,-0.07982613599756606,0.0,7.595485335008965e-06,0.0,0.05257437382277722,0.0672768,35.09152,-0.48088401028822886,-0.009631054758857418,-159.81433811,0.634526336,-0.5,4055040,36.75253463720961,-0.01008029513888883,1.9321464226982552,0.016468124,876,0.000291926784,-34.030097007751465,0.9668073058128357,0.9993710517883301,-0.025100895739160477,0.15322265625,-0.3892481029033661,0.2,0.000631700866506435
221,0.01,-8.12014015765596e-09,-0.22523211946740151,0.0,2764,59.22,-1.1869282384435358e-05,-0.0696650516689806,-0.21690882925860108,-0.00013290977450068248,-0.298014783412037,0.0,0.0,0.0,1473,-0.008213808269198791,-1.9497553120353766,0.10404671744768057,-0.11275715526776027,-0.4894575004008195,-0.0020860712406786386,0.0,-0.0036566967069691352,0.0,0.0,-0.03860768682549544,-1.3713473836103376,-0.07909523219140562,0.0,3.2552052289247513e-06,0.0,0.05285415714744554,0.067584,35.1376,-0.4809692876659677,-0.010082985675479803,-159.10721396,0.63445568,-0.5,4073472,36.4163511066882,-0.009787326388888844,1.894501413198754,0.017808517,880,0.00029188992,-34.031246757507326,0.967049777507782,0.9998677968978882,-0.026361178327351808,0.1594970703125,-0.39167889952659607,0.2,0.0006224473298061639
222,0.01,-8.909556397659166e-09,-0.23131244284594443,0.0,2764,59.69,-1.2115635728514851e-05,-0.06980797982463337,-0.21479976069545514,-0.0001354469957390386,-0.2960218197228326,0.0,0.0,0.0,1479,-0.009016986797361065,-1.9756287460477564,0.1018079754924422,-0.11273882618170007,-0.5027177387995736,-0.0029111014588276965,0.0,-0.003711309658623967,0.0,0.0,-0.039974572423259164,-1.366947464733415,-0.08195789607529741,0.0,2.170130351765288e-06,0.0,0.05367820894561928,0.0678912,35.183679999999995,-0.4764988144796194,-0.009578971737129096,-159.56733831,0.634385024,-0.5,4091904,35.63279142235477,-0.010677083333333247,1.8194256867959788,0.018446822,884,0.000291853056,-34.03241024017334,0.9650413990020752,0.9994713068008423,-0.02622195091098547,0.16607666015625,-0.3964858949184418,0.2,0.0006658641883404926
223,0.01,-8.7153504598437e-09,-0.23487831945173804,0.0,2765,60.73,-1.2329011385396037e-05,-0.0700314962884881,-0.21701928524990932,-0.00013760244223934748,-0.30273206364682087,0.0,0.0,0.0,1486,-0.009339229896976177,-1.98810747336287,0.10263777007188468,-0.11522399108848089,-0.5083795311793584,-0.00316348552283667,0.0,-0.003720376054116197,0.0,0.0,-0.041244836971982085,-1.3598498994974895,-0.08304644989456239,0.0,5.425345281966858e-06,0.0,0.054535840961123266,0.0681984,35.22976,-0.47109441345020525,-0.009041320757306594,-160.60944811,0.6343143680000001,-0.5,4110336,35.92321952515964,-0.010774739583333246,1.8435412222677718,0.016735155,888,0.00029181619199999996,-34.02756614685059,0.9656170606613159,0.9993091821670532,-0.025402367673814298,0.15050048828125,-0.3926031291484833,0.2,0.0006634323362959549
224,0.01,-8.468562501249219e-09,-0.22885482098292423,0.0,2765,59.58,-1.2587548921819091e-05,-0.07013485392377927,-0.2158553851722893,-0.00013884815879693346,-0.3008359572201833,0.0,0.0,0.0,1493,-0.00880864316074811,-1.9695571261137133,0.1046891859908792,-0.11421311659807104,-0.5006688367617643,-0.004075995472721885,0.0,-0.0037092374698688623,0.0,0.0,-0.0428425059567116,-1.3697446689638404,-0.08082645157304327,0.0,0.0,0.0,0.05354700552562194,0.0685056,35.27584,-0.47777472093870493,-0.00973413658923366,-159.45729289,0.6342437120000001,-0.5,4128768,36.64121509680772,-0.010253906249999944,1.9181085030917406,0.01680149,892,0.000291779328,-34.02542343139648,0.9711143970489502,0.9991709589958191,-0.025833408522885293,0.15850830078125,-0.3944814205169678,0.2,0.000542639232298825
225,0.01,-8.288727968317341e-09,-0.23263189216484717,0.0,2765,59.81,-1.2329597630754236e-05,-0.06968764647181404,-0.21591568731847613,-0.00013702152788755593,-0.2992537157356373,0.0,0.0,0.0,1499,-0.009149717971410083,-1.9805063069582458,0.10642963874321032,-0.11419945858617248,-0.5008581869369606,-0.0033346791395563024,0.0,-0.0037113365867389695,0.0,0.0,-0.04383435388176485,-1.35864204367558,-0.08184676567967888,0.0,0.0,0.0,0.0536481688893885,0.0688128,35.32192,-0.47483076708707805,-0.010310849858797155,-159.69435923,0.6341730560000001,-0.5,4147200,37.25037356012361,-0.010167100694444374,1.9943445934809054,0.018211773,896,0.000291742464,-34.023773765563966,0.9685827493667603,0.9992008209228516,-0.02542361816740595,0.16044921875,-0.3888643980026245,0.2,0.0006068808143027127
226,0.01,-8.510544807157364e-09,-0.2285703747709657,0.0,2765,60.51,-1.2343668033632259e-05,-0.07001644967313186,-0.21768007607872505,-0.00013905371389534777,-0.2955392899941516,0.0,0.0,0.0,1506,-0.008772214641517923,-1.9540880072835647,0.10434663645867753,-0.11254878224027992,-0.48956037604909347,-0.0033863772188770726,0.0,-0.003778975810093665,0.0,0.0,-0.04924990243938619,-1.3587915998354239,-0.08035160563788903,0.0,3.2552052289247513e-06,0.0,0.053080899145312194,0.06912,35.368,-0.48138377026014173,-0.010037955339713436,-160.39046603999998,0.6341024000000001,-0.5,4165632,36.52132276053714,-0.009960937499999947,1.907963088610847,0.018080136,900,0.0002917056,-34.02796535491943,0.9689182043075562,0.9994847774505615,-0.025429843529127538,0.16783447265625,-0.3901742398738861,0.2,0.0005844417668413371
227,0.01,-8.707177941616772e-09,-0.23061492266655265,0.0,2765,59.33,-1.2502083229394054e-05,-0.06992805218517786,-0.2146749733946713,-0.00014171426873798234,-0.3049809429660321,0.0,0.0,0.0,1512,-0.008836599535744942,-1.9694484408204633,0.10378149458425048,-0.11538536343008074,-0.49579297088258467,-0.0027763196969399525,0.0,-0.0037724497712382007,0.0,0.0,-0.04446230503517782,-1.3662797778539721,-0.08098876969299205,0.0,3.2552052289247513e-06,0.0,0.05311250973528306,0.0694272,35.41408,-0.47711721048993716,-0.010148089548844533,-159.19277960000002,0.6340317440000001,-0.5,4184064,36.32352310448767,-0.009711371527777726,1.8911470100745194,0.01815075,904,0.000291668736,-34.02716217041016,0.9632568359375,0.9991855025291443,-0.024812160874716938,0.17447509765625,-0.3876893222332001,0.2,0.000686421524733305
228,0.01,-8.440043505478873e-09,-0.236219035211004,0.0,2765,60.2,-1.2700379675560347e-05,-0.07021356481256052,-0.21693908055312996,-0.0001436237064833159,-0.29965662744272636,0.0,0.0,0.0,1519,-0.009097096507408524,-1.9850771900788733,0.1170932468170365,-0.11419356611275885,-0.5074475429971685,-0.0027376528343067003,0.0,-0.003892755994656033,0.0,0.0,-0.048865946891783446,-1.3701874479024483,-0.08390341113087921,0.0,0.0,0.0,0.05385049604843174,0.0697344,35.46016,-0.47214029920973694,-0.01076115310166238,-160.08480343,0.6339610880000001,-0.5,4202496,40.98263638596278,-0.010590277777777699,2.3993949852847996,0.01807176,908,0.00029163187199999997,-34.02962188720703,0.9658201336860657,0.9995999336242676,-0.025237479235511274,0.180322265625,-0.3899368345737457,0.2,0.0006538189540151506
229,0.01,-8.596984812059303e-09,-0.2293306313619624,0.0,2765,59.38,-1.2500585562395399e-05,-0.07046897017793033,-0.21736931803188775,-0.0001420501560755826,-0.30070146582447965,0.0,0.0,0.0,1526,-0.00835601409290902,-1.9659066374505005,0.10280265340608419,-0.11518257809375664,-0.49150947852375537,-0.0018478133742467588,0.0,-0.003820408848412424,0.0,0.0,-0.04766353042337047,-1.3690859978590304,-0.08018085919795698,0.0,0.0,0.0,0.05272971960302012,0.0700416,35.50624,-0.48215950661771984,-0.010139951608531797,-159.25156022000002,0.6338904320000001,-0.5,4220928,35.98092869212947,-0.010145399305555493,1.8782116082876192,0.018059589,912,0.000291595008,-34.0342300415039,0.9670642614364624,0.9999383687973022,-0.024662348529091105,0.1648193359375,-0.3834107220172882,0.2,0.0006366753077600151
230,0.01,-8.370788697865392e-09,-0.23466939695389336,0.0,2766,59.18,-1.2533477616619008e-05,-0.07047288073082311,-0.2175542523267819,-0.00014046343356856496,-0.3067118181917967,0.0,0.0,0.0,1532,-0.008841878198611599,-1.9752984285562722,0.0970798929552737,-0.1167705289682292,-0.49758829301069707,-0.0032064700431169227,0.0,-0.003776809997263595,0.0,0.0,-0.043231503027458956,-1.3716431892561038,-0.082056941864994,0.0,0.0,0.0,0.052960731090824775,0.0703488,35.55232,-0.4771023265812881,-0.010099804187322863,-159.07342534,0.6338197760000001,-0.5,4239360,33.97796253434579,-0.01015624999999992,1.6498909194304734,0.018452546,916,0.000291558144,-34.03778991699219,0.9640775322914124,0.9997948408126831,-0.02436024753842503,0.17265625,-0.38836851716041565,0.2,0.0006781917763873935
231,0.01,-8.56971028954425e-09,-0.23884717113308435,0.0,2766,60.01,-1.274701701158703e-05,-0.0705126004450959,-0.21712279381115607,-0.00014609597800348216,-0.3025102623031908,0.0,0.0,0.0,1539,-0.008601889474748242,-1.999315617317872,0.1028190727095907,-0.11534060812038627,-0.5097110275768343,-0.0018250884696000935,0.0,-0.003881718385608209,0.0,0.0,-0.04547143204673635,-1.3721016908381563,-0.08438131805186129,0.0,1.085065175882644e-06,0.0,0.05431855939654659,0.070656,35.5984,-0.472587171662981,-0.010187152204000287,-159.8839667,0.63374912,-0.5,4257792,35.98667544835675,-0.010590277777777685,1.8527288147353624,0.017623639,920,0.00029152127999999995,-34.031217384338376,0.9689053893089294,0.9995006918907166,-0.025520891707856208,0.163525390625,-0.3932039141654968,0.2,0.0005928394733928144
232,0.01,-8.777497072820696e-09,-0.23423513401504692,0.0,2766,59.88,-1.2653191888034265e-05,-0.0704797160657854,-0.2143119060822659,-0.000144758843085111,-0.3047980702254216,0.0,0.0,0.0,1545,-0.008694736857981195,-1.9825581501191154,0.10725288800296662,-0.11705620111938574,-0.5030422849366807,-0.002425229379616464,0.0,-0.003997924903930542,0.0,0.0,-0.0492285789783243,-1.3693467223171971,-0.08249990068692298,0.0,3.2552052289247513e-06,0.0,0.05314930769245415,0.0709632,35.64448,-0.47758873340763636,-0.009880620459120514,-159.7632681,0.633678464,-0.5,4276224,37.53851080103831,-0.010394965277777703,2.023552753416328,0.017198242,924,0.00029148441599999997,-34.026856422424316,0.9709793925285339,0.9993914365768433,-0.025296653807163238,0.1531982421875,-0.3904881179332733,0.2,0.0005595175200141967
233,0.01,-8.89564770091483e-09,-0.23459958310730977,0.0,2766,59.56,-1.2821670617021402e-05,-0.07035652898660356,-0.21482310807124272,-0.00014525203004630462,-0.3001531193236492,0.0,0.0,0.0,1552,-0.008642034475156659,-1.9851687624467529,0.12282766568961934,-0.11382135240991594,-0.5031668819947969,-0.0017074364756717812,0.0,-0.003960764589283088,0.0,0.0,-0.045661265104226446,-1.3656342440318916,-0.08275842734342706,0.0,1.085065175882644e-06,0.0,0.05395423079638749,0.0712704,35.69056,-0.4752193463870255,-0.009010938786862729,-159.43795745999998,0.633607808,-0.5,4294656,42.98968299136677,-0.010036892361111062,2.656691577324779,0.017995138,928,0.000291447552,-34.02116737365723,0.9676639437675476,0.9990299940109253,-0.02533281788928434,0.16248779296875,-0.39398643374443054,0.2,0.000623100480879657
234,0.01,-8.66693778057124e-09,-0.23889464883864767,0.0,2766,60.27,-1.3172758786822825e-05,-0.07050779824565671,-0.21209658548883062,-0.00014618840524624588,-0.3024327051937459,0.0,0.0,0.0,1558,-0.009036956709502815,-1.9911492495171106,0.10439049622875748,-0.11481363302385951,-0.5060408056246375,-0.0020140713064691865,0.0,-0.003939904682009327,0.0,0.0,-0.043654760226452226,-1.3651081184145601,-0.08376400513041461,0.0,0.0,0.0,0.05462000533938918,0.0715776,35.73664,-0.47116629276776056,-0.009589279862767499,-160.15704366000003,0.633537152,-0.5,4313088,36.53667368006512,-0.010329861111111038,1.9086139741262977,0.018135898,932,0.000291410688,-34.02029457092285,0.9673849940299988,0.9993003606796265,-0.025007955345790832,0.15787353515625,-0.38478246331214905,0.2,0.0006346576206851751
235,0.01,-8.924075832541215e-09,-0.23453547221681081,0.0,2766,60.66,-1.308338173758031e-05,-0.07095604068211205,-0.21425194267932238,-0.0001460626246500166,-0.298862567610072,0.0,0.0,0.0,1565,-0.008865115852800387,-1.9898853998877764,0.10011956025838667,-0.11494232816696538,-0.5038806134470826,-0.0024755851403449364,0.0,-0.0039891898115531855,0.0,0.0,-0.05280477152571939,-1.3671544902854549,-0.08283405550480417,0.0,0.0,0.0,0.05405410845929072,0.0718848,35.78272,-0.47599571040797617,-0.010853383601190418,-160.53804101,0.633466496,-0.5,4331520,35.041846090435335,-0.010188802083333271,1.8505517850130015,0.017420072,936,0.000291373824,-34.02825164794922,0.9700642228126526,0.9995042085647583,-0.025062551908195018,0.1640869140625,-0.3902724087238312,0.2,0.0005665446078637615
236,0.01,-8.600407538679705e-09,-0.23944413897729408,0.0,2766,60.9,-1.30802993125901e-05,-0.07067372625282548,-0.21499326976679842,-0.00014984828898374208,-0.2986213580354507,0.0,0.0,0.0,1572,-0.00874112209699414,-1.9968497427216845,0.10303725640032912,-0.11474624187310573,-0.5060250191919562,-0.002205791392010348,0.0,-0.004099234091128028,0.0,0.0,-0.04372584665536091,-1.3558720146105114,-0.0852917775153264,0.0,0.0,0.0,0.05390600698223583,0.072192,35.8288,-0.4707031241394018,-0.010250628726983754,-160.76535269000001,0.63339584,-0.5,4349952,36.063039740115194,-0.010405815972222156,1.8831662092395862,0.017627548,940,0.00029133695999999996,-34.029380798339844,0.9730888605117798,0.9995212554931641,-0.023825620784191415,0.16866455078125,-0.38262423872947693,0.2,0.0005195828693103976
237,0.01,-8.797219469792456e-09,-0.23811886021342327,0.0,2767,60.62,-1.3300932468483653e-05,-0.07079545361242263,-0.21291755845454075,-0.00015085661505053857,-0.29873207891315057,0.0,0.0,0.0,1578,-0.009012204466055012,-1.9983473036587083,0.10238900140594706,-0.11456719063857812,-0.5111158922019857,-0.0021054666874581276,0.0,-0.004111584598511548,0.0,0.0,-0.04848474236579627,-1.3702778541186649,-0.08518805750764989,0.0,0.0,0.0,0.05422894811404317,0.0724992,35.87488,-0.4765481036096837,-0.010117165513090894,-160.49245366000002,0.633325184,-0.5,4368384,35.83615049208147,-0.010004340277777714,1.8471960386788306,0.017576804,944,0.000291300096,-34.03146686553955,0.9688729047775269,0.9996371269226074,-0.02431709332158789,0.15760498046875,-0.39341846108436584,0.2,0.0006014877799316309
238,0.01,-8.906393551027202e-09,-0.23897244898991093,0.0,2767,60.87,-1.3284668205643171e-05,-0.07086032560212376,-0.2111200481292047,-0.00015008798818970436,-0.2967740612059988,0.0,0.0,0.0,1585,-0.009501843751229491,-1.9938720758479376,0.10163614153869144,-0.11294820884462523,-0.5111816836448277,-0.002483038730521475,0.0,-0.004126366745403464,0.0,0.0,-0.04929287557836322,-1.3679455550390638,-0.0855394113349833,0.0,0.0,0.0,0.054174011077245336,0.0728064,35.92096,-0.4724941637563286,-0.00989038631572233,-160.74821293000002,0.633254528,-0.5,4386816,35.572649538542,-0.010536024305555463,1.807954604930662,0.017106285,948,0.000291263232,-34.02534084320068,0.9713213443756104,0.9992139339447021,-0.02445952970883809,0.15806884765625,-0.38662320375442505,0.2,0.0005447775663924403
239,0.01,-9.12082254041648e-09,-0.23648990268773426,0.0,2767,59.77,-1.3523711875210126e-05,-0.07082021819759896,-0.21513243571558238,-0.00015015716604704232,-0.2963873238955681,0.0,0.0,0.0,1591,-0.009438917899752227,-1.9804952204251043,0.10640870011871756,-0.1146961530721691,-0.5041526600369448,-0.003412751299719287,0.0,-0.004075814445197723,0.0,0.0,-0.051625015129147314,-1.3688028127124143,-0.08404768742668882,0.0,3.2552052289247513e-06,0.0,0.05335288559528578,0.0731136,35.96704,-0.4734215852654746,-0.00998153197643761,-159.65646916,0.633183872,-0.5,4405248,37.24304504155115,-0.01032986111111102,1.983313262805141,0.0172549,952,0.000291226368,-34.02878665924072,0.9695961475372314,0.9996818900108337,-0.02526046221028082,0.153076171875,-0.3883249759674072,0.2,0.0005859151016920805
240,0.01,-8.348388396355002e-09,-0.23836916601609945,0.0,2767,60.49,-1.3568863249589136e-05,-0.07098713277884636,-0.21391526589720114,-0.0001532063118501068,-0.2925177622992596,0.0,0.0,0.0,1598,-0.009224059613332676,-1.9972780111429076,0.10176767459609795,-0.11264931588921301,-0.5128389833221855,-0.002452052319106701,0.0,-0.0041979413992775565,0.0,0.0,-0.043526311745166954,-1.3650003568875877,-0.08567481550007022,0.0,7.595485335008965e-06,0.0,0.054726381688682164,0.0734208,36.01312,-0.471787946910522,-0.009629427584716015,-160.38028063000002,0.633113216,-0.5,4423680,35.618686108634286,-0.010243055555555497,1.812422078167655,0.01847451,956,0.000291189504,-34.03295555114746,0.9683191776275635,1.0000793933868408,-0.025697105482686312,0.15859375,-0.39350801706314087,0.2,0.0006139116681879387
241,0.01,-8.794866600932002e-09,-0.24270765418458135,0.0,2767,60.43,-1.3542462555095297e-05,-0.07075835454202557,-0.2128759302442034,-0.00015530417957622863,-0.29411580572144275,0.0,0.0,0.0,1605,-0.009418111786664154,-2.0105922700041905,0.10648824504931592,-0.11171059643642502,-0.5188697226277359,-0.0027115903604677362,0.0,-0.004192402060612845,0.0,0.0,-0.04602641587837228,-1.362946085580426,-0.08729042070913169,0.0,1.085065175882644e-06,0.0,0.055322231684671305,0.073728,36.059200000000004,-0.47252618849998407,-0.009156880732108321,-160.31103900000002,0.63304256,-0.5,4442112,37.27088576726057,-0.010091145833333273,1.984693195575885,0.01675794,960,0.00029115263999999997,-34.03405685424805,0.9691165685653687,0.9997918009757996,-0.024470789614133535,0.1535888671875,-0.3849833905696869,0.2,0.0006007538235280663
242,0.01,-9.067857858446863e-09,-0.23900901614981063,0.0,2767,60.21,-1.357974911611425e-05,-0.07079429598557224,-0.2136685292215997,-0.00015349281776190656,-0.30107493153481224,0.0,0.0,0.0,1611,-0.009399182904731185,-2.0023650635224506,0.09945645624244068,-0.11434831414963546,-0.5116630390059105,-0.002741093587598644,0.0,-0.004176565326251142,0.0,0.0,-0.04576208898991694,-1.366901965334944,-0.08552100734800523,0.0,0.0,0.0,0.05463099848034153,0.0740352,36.10528,-0.47561911691180114,-0.009769401173495377,-160.08681108000002,0.632971904,-0.5,4460544,34.809759684854235,-0.010373263888888817,1.732704109076305,0.019092198,964,0.000291115776,-34.03094615936279,0.969020664691925,0.999579668045044,-0.0246858385624364,0.1695556640625,-0.3828151822090149,0.2,0.0006113422889029608
243,0.01,-9.305585624592201e-09,-0.24132856252233648,0.0,2767,60.79,-1.363850806832947e-05,-0.07080226659198552,-0.21341022676951885,-0.00015260111779522278,-0.2925181805622407,0.0,0.0,0.0,1618,-0.009663664709456503,-2.006641768963727,0.09917121528330969,-0.11048992167678413,-0.510121148347336,-0.003550002694473945,0.0,-0.0041434299478934344,0.0,0.0,-0.04553872762431575,-1.353028555838801,-0.08596665930944697,0.0,0.0,0.0,0.05507709287781909,0.0743424,36.15136,-0.4726824081062681,-0.009345139671091197,-160.65990156,0.632901248,-0.5,4478976,34.70992534915839,-0.010101996527777726,1.7254999541926377,0.01890624,968,0.000291078912,-34.02932071685791,0.9732910394668579,0.9992877840995789,-0.025305543665308506,0.1584716796875,-0.3926019072532654,0.2,0.0005185568748856895
