time/iterations,reward_terms/hip_roll,reward_terms/pos_pen,reward_terms/ang_xy,reward_terms/foot_slip,time/fps,reward_terms/height,reward_terms/overrun,reward_terms/stop,reward_terms/air_time,reward_terms/time,curriculum/ent_coef,reward_terms/track_vx,reward_terms/track_pos,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/progress,reward_terms/alive,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/torque,reward_terms/vz,reward_terms/track_heading,reward_terms/action_rate,reward_terms/upright,time/time_elapsed,reward_terms/stance_time,reward_terms/yaw_rate,time/total_timesteps,reward_terms/track_yaw,curriculum/sprint_dist_m,reward_terms/heading_pen,reward_terms/stance,train/loss,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,train/std
38,-0.055648047862538845,0.0,-4.0632518800569257e-07,-0.37348588737108446,149,-0.06633137184329051,0.0,0.0,0.00010625317216143284,-0.5,0.01,0.0,0.0,-112.70458395,-6.101493704860572e-09,0.013210364651796648,0.0,0.0,7.92,0.48327202895804183,-0.44377526358315234,-0.1750589137531791,0.0,-0.007853573332314462,-2.874116391920448e-07,973,-0.39776860733016517,0.0,145920,0.0,51.64,0.0,-0.04580447482407004,40.13566589355469,-25.187004327774048,0.000296448,91.74132013320923,-0.04294613106321776,145,0.038671784,0.20840603113174438,0.240966796875,0.2,0.9822437763214111
39,-0.06047683923552761,0.0,-3.9553113043261887e-07,-0.37871703177384386,150,-0.07340546171135036,0.0,0.0,0.00030932353827521755,-0.5,0.01,0.0,0.0,-113.19075634000002,-4.381493207209806e-09,0.014717465662099517,0.0,0.0,8.29,0.4907429377149473,-0.4613223326900265,-0.18465205224161138,0.0,-0.008181103156856571,-2.958967884486681e-07,996,-0.3969636610602444,0.0,149760,0.0,52.36,0.0,-0.048039592219074494,37.747615814208984,-25.17290003159467,0.000296352,84.37847137451172,-0.030205915353315717,148,0.045381404,0.3754934072494507,0.21656709558823528,0.2,0.9808517098426819
40,-0.056451670667425215,0.0,-3.490056649661745e-07,-0.39042877460490166,150,-0.06824122117851822,0.0,0.0,0.00020004799341769862,-0.5,0.01,0.0,0.0,-113.3632243,-3.5395451850087385e-09,0.01307464105738858,0.0,0.0,8.25,0.48917486486200884,-0.4602949776946226,-0.1679873468729776,0.0,-0.007813109099485552,-2.9710401936786244e-07,1019,-0.40334572984547484,0.0,153600,0.0,53.08,0.0,-0.05900490425335768,40.458335876464844,-25.152986923853557,0.000296256,85.09872436523438,-0.04031613579718396,151,0.03708536,0.38889139890670776,0.2525227864583333,0.2,0.9803701043128967
41,-0.056735436548018825,0.0,-3.8330790510476885e-07,-0.38505027332844943,151,-0.06995101290196647,0.0,0.0,0.00025902487688682314,-0.5,0.01,0.0,0.0,-114.52982218999999,-4.3621892149918e-09,0.013803488894073618,0.0,0.0,8.83,0.4731864079710363,-0.45300089297836277,-0.17402636660143422,0.0,-0.008099438115070403,-2.923269685289543e-07,1042,-0.42621898394090146,0.0,157440,0.0,53.8,0.0,-0.04619087561108715,41.13123321533203,-25.12873277210054,0.00029616,95.3856669834682,-0.03753811704172265,154,0.04010915,0.3320085406303406,0.2507440476190476,0.2,0.9788540601730347
42,-0.0592313783256615,0.0,-3.557944071228711e-07,-0.400037641335425,151,-0.06869894148183575,0.0,0.0,0.0001852133764131667,-0.5,0.01,0.0,0.0,-115.66615059,-2.6350520011569892e-09,0.012347319667928023,0.0,0.0,9.32,0.4813078018290077,-0.4797472637896046,-0.16196736325862984,0.0,-0.007966647388284119,-3.0860843090246917e-07,1064,-0.4398245928842713,0.0,161280,0.0,54.519999999999996,0.0,-0.05440707162376261,48.309452056884766,-25.09569239616394,0.00029606399999999996,97.32280826568604,0.005111976875923574,155,0.02054408,0.41086459159851074,0.210693359375,0.2,0.9771373271942139
43,-0.055866853784032486,0.0,-3.5469841815137707e-07,-0.40223260418539136,152,-0.07148216681006272,0.0,0.0,0.0001738428905168883,-0.5,0.01,0.0,0.0,-116.32961603,-4.086009419251269e-09,0.012738263540656877,0.0,0.0,9.69,0.4689250214969029,-0.4774840161187602,-0.16782541200240636,0.0,-0.00826836393956042,-3.054974656542107e-07,1085,-0.4618973030667748,0.0,165120,0.0,55.24,0.0,-0.04800095226457577,50.450809478759766,-25.092130720615387,0.000295968,110.84426426887512,-0.046770076391112525,159,0.04003021,0.25832492113113403,0.2864990234375,0.2,0.9776041507720947
44,-0.06398168407163263,0.0,-4.6353816617610503e-07,-0.3966466922937952,152,-0.07423817247289781,0.0,0.0,0.00023591810959105222,-0.5,0.01,0.0,0.0,-118.79639337999998,-5.184814351047536e-09,0.013985259862076495,0.0,0.0,10.77,0.44950112282691784,-0.47512091052802924,-0.17887843318968097,0.0,-0.00856832015713531,-3.037221278346708e-07,1106,-0.457871768342852,0.0,168960,0.0,55.96,0.0,-0.04797950693002254,55.258296966552734,-25.077842903137206,0.000295872,113.61013717651367,-0.03656075620092451,162,0.040735006,0.3423670530319214,0.25029296875,0.2,0.9765795469284058
45,-0.058982697474610275,0.0,-3.105956846102184e-07,-0.4111088502356273,153,-0.06906460705536951,0.0,0.0,0.0002773829838801002,-0.5,0.01,0.0,0.0,-121.07578781999997,-2.8720565213398485e-09,0.011955041110189467,0.0,0.0,11.64,0.4567760520327846,-0.49647766110014163,-0.15676291347751317,0.0,-0.008319038102636343,-3.1768738849912955e-07,1125,-0.49368082774502037,0.0,172800,0.0,56.68,0.0,-0.05011162494485048,62.936317443847656,-25.062541675567626,0.000295776,128.6723762512207,-0.037512798223178836,165,0.040754247,0.3100880980491638,0.27607421875,0.2,0.9759567975997925
46,-0.060893405455141394,0.0,-3.8484469544699044e-07,-0.422225136561447,154,-0.06963967776595124,0.0,0.0,0.00022391239563252858,-0.5,0.01,0.0,0.0,-123.54391472999998,-3.6170144499427044e-09,0.011196870599917644,0.0,0.0,12.87,0.4509306356281665,-0.5042438221274171,-0.15024326409829908,0.0,-0.008274708219349931,-3.19254121148349e-07,1146,-0.5221943267678167,0.0,176640,0.0,57.4,0.0,-0.06329908294144725,68.82185363769531,-25.04466674441383,0.00029568,149.84179905482702,-0.03531141552541937,168,0.037033837,0.25117021799087524,0.28896949404761907,0.2,0.9752112627029419
47,-0.06295799845682123,0.0,-3.286270463220473e-07,-0.4260645310339227,154,-0.06998791317626189,0.0,0.0,0.00024549816511738767,-0.5,0.01,0.0,0.0,-123.90096522,-2.9166567933519514e-09,0.012216902401781242,0.0,0.0,13.16,0.4432357535673084,-0.5012100637396807,-0.15982190437303684,0.0,-0.008425959781371171,-3.2209491282536735e-07,1165,-0.5223537780684111,0.0,180480,0.0,58.12,0.0,-0.03489426184964513,84.67626953125,-25.034672583303145,0.000295584,175.29901221490675,-0.060820033743737206,172,0.042981647,0.21443289518356323,0.31401209677419356,0.2,0.9747664928436279
48,-0.06155908312246614,0.0,-3.269941012529803e-07,-0.43315455792280394,155,-0.06946966925526812,0.0,0.0,0.00023881320067871935,-0.5,0.01,0.0,0.0,-123.98378138999999,-3.230107450299264e-09,0.010854128717605584,0.0,0.0,13.04,0.4556868649043126,-0.5145670032473333,-0.14917922117898014,0.0,-0.008418488350777858,-3.299319693900905e-07,1183,-0.5472360974740335,0.0,184320,0.0,58.839999999999996,0.0,-0.03748016533673253,101.22748565673828,-25.021735846996307,0.000295488,201.94079113006592,-0.055923965337569825,176,0.034909736,0.14335155487060547,0.26739501953125,0.2,0.9739077687263489
49,-0.06282461815784456,0.0,-3.9144225189655264e-07,-0.4432803924808467,156,-0.06651351124235515,0.0,0.0,0.00010698071407998203,-0.5,0.01,0.0,0.0,-129.38321105,-3.7016526374326155e-09,0.01075552735223786,0.0,0.0,15.65,0.43567436727191766,-0.5173964681471961,-0.147526533867641,0.0,-0.008444941370151438,-3.3686798507059873e-07,1201,-0.5675652021184471,0.0,188160,0.0,59.56,0.0,-0.0334900144728767,105.74356842041016,-24.992513580322267,0.000295392,210.25416076660156,-0.0485874124802649,180,0.045037124,0.16978949308395386,0.25859375,0.2,0.9722543358802795
50,-0.06421486676949971,0.0,-3.5241557251299434e-07,-0.4255831020392912,157,-0.06347918356931889,0.0,0.0,0.0002778144392472295,-0.5,0.01,0.0,0.0,-128.93274236,-3.7192996335843096e-09,0.010169985750304481,0.0,0.0,15.77,0.44653397568472664,-0.5020846804052801,-0.14197820419009027,0.0,-0.008389186088380908,-3.30442919165293e-07,1220,-0.5628460349500254,0.0,192000,0.0,60.28,0.0,-0.03509217767123949,102.61394500732422,-24.97061994801397,0.000295296,212.4651396378227,-0.04616414761656652,183,0.03907794,0.1737307906150818,0.2747961956521739,0.2,0.9712753295898438
51,-0.06982815153218037,0.0,-3.1763717830056674e-07,-0.4537091927018607,158,-0.06152541184574829,0.0,0.0,0.00040381496859473253,-0.5,0.01,0.0,0.0,-135.10528524,-4.171015314003366e-09,0.009774008459497498,0.0,0.0,18.24,0.45797399348799145,-0.5259456602484781,-0.13491401858344962,0.0,-0.008481753722292755,-3.4724483255092297e-07,1238,-0.5961796533252423,0.0,195840,0.0,61.0,0.0,-0.04644995592609948,113.51582336425781,-24.94829486978465,0.00029519999999999997,228.30331368281924,-0.05736651454634707,187,0.0412063,0.13418996334075928,0.29465247844827586,0.2,0.9701788425445557
52,-0.06734722546999951,0.0,-4.424068719552437e-07,-0.45693327201635336,158,-0.0630057938566501,0.0,0.0,0.00028569852301693534,-0.5,0.01,0.0,0.0,-130.83759432,-4.5511517597510525e-09,0.010811257882958265,0.0,0.0,16.44,0.4562897772352549,-0.5192198105274152,-0.14954763236002605,0.0,-0.00859976918096644,-3.3691776444418605e-07,1256,-0.5470793188786497,0.0,199680,0.0,61.72,0.0,-0.05840705402743862,107.16351318359375,-24.922302314213344,0.00029510399999999997,235.71604428972518,-0.05781295085658452,191,0.04204257,0.15214037895202637,0.29171316964285715,0.2,0.9689345955848694
53,-0.06924345238854825,0.0,-3.8243026215326464e-07,-0.47474587434265764,159,-0.0676885839079184,0.0,0.0,0.00018539159315836005,-0.5,0.01,0.0,0.0,-142.23339781999996,-4.023692150258286e-09,0.009043730608181276,0.0,0.0,20.83,0.4450468063784715,-0.5550409488898309,-0.13700367145871623,0.0,-0.008697347389536418,-3.625310317052625e-07,1273,-0.6132442398949925,0.0,203520,0.0,62.44,0.0,-0.0495670905023695,115.3786849975586,-24.91308187401813,0.000295008,248.75488745647928,-0.033681031761933926,194,0.033177197,0.11295920610427856,0.24295176630434784,0.2,0.968506932258606
54,-0.0683104786864063,0.0,-3.35044064289818e-07,-0.48855279709084914,160,-0.06263613695422024,0.0,0.0,0.00019487220649563208,-0.5,0.01,0.0,0.0,-152.68982504000002,-3.662943523627146e-09,0.00710569028722935,0.0,0.0,25.5,0.44792784862664947,-0.5594677235520843,-0.11689530897637626,0.0,-0.008741941613725818,-3.6491049453244935e-07,1290,-0.6469281035649105,0.0,207360,0.0,63.160000000000004,0.0,-0.044965038174805225,131.75787353515625,-24.894653504894627,0.000294912,269.38882987729966,-0.05706662444337722,198,0.035821617,0.048837482929229736,0.2620967741935484,0.2,0.9674476981163025
55,-0.06983416432512311,0.0,-2.983136348376747e-07,-0.5034332801328607,161,-0.06251984760334485,0.0,0.0,0.0001130495765193984,-0.5,0.01,0.0,0.0,-156.33773413,-2.6277577935176334e-09,0.006545165845651419,0.0,0.0,27.08,0.462053264378755,-0.5775800242456798,-0.11460652084782992,0.0,-0.008830960473188763,-3.8442360876327675e-07,1306,-0.6586805716013245,0.0,211200,0.0,63.879999999999995,0.0,-0.04933570151814473,142.5811004638672,-24.87567448616028,0.000294816,280.5491600036621,-0.05742984026437625,202,0.032599445,0.053239524364471436,0.26165771484375,0.2,0.9668992161750793
56,-0.06685256408249517,0.0,-2.574310535103054e-07,-0.5198961185395292,162,-0.061970547178282716,0.0,0.0,7.41837456432492e-05,-0.5,0.01,0.0,0.0,-165.02771368999998,-1.9852292340581165e-09,0.0049746153468197595,0.0,0.0,31.04,0.4734753155918454,-0.5895718901752225,-0.10254957915408838,0.0,-0.008837629440872572,-3.8786134221230847e-07,1322,-0.6861935407092328,0.0,215040,0.0,64.6,0.0,-0.044096033295775446,140.0685272216797,-24.867806384437962,0.00029472,268.8147060996608,-0.03991753584705293,205,0.041637488,0.11097049713134766,0.24948601973684212,0.2,0.966556966304779
57,-0.06397741502360442,0.0,-3.110006701032639e-07,-0.5089744482082587,163,-0.06048989918536593,0.0,0.0,0.00021952052018168753,-0.5,0.01,0.0,0.0,-172.09922945,-2.692722449114472e-09,0.005506506937328372,0.0,0.0,35.36,0.4529202308510525,-0.5912925166768072,-0.10511953367712078,0.0,-0.00893691556790361,-3.8852496581878726e-07,1338,-0.6956007173401944,0.0,218880,0.0,65.32,0.0,-0.032503065679153835,128.90689086914062,-24.86590150686411,0.000294624,273.3585698054387,-0.05136435678622757,209,0.046320364,0.05893146991729736,0.2688551682692308,0.2,0.9670032858848572
58,-0.06618204965132284,0.0,-2.7669593894433566e-07,-0.5293764726590103,164,-0.0609243496746809,0.0,0.0,0.0001518364209353219,-0.5,0.01,0.0,0.0,-182.96920956000002,-2.3557668074513172e-09,0.005346578663543546,0.0,0.0,39.39,0.4592073427635459,-0.6000306331500962,-0.1048368240998915,0.0,-0.00905268415353764,-3.949076107583535e-07,1355,-0.6967696589110339,0.0,222720,0.0,66.03999999999999,0.0,-0.05122260372404195,112.31539154052734,-24.857232749462128,0.00029452799999999996,263.10773038864136,-0.05300832540524425,213,0.037513718,0.05520397424697876,0.29901123046875,0.2,0.9663822650909424
59,-0.06631158606956854,0.0,-3.0865131467001323e-07,-0.5221878987117419,165,-0.060112569133985425,0.0,0.0,0.00010380460375759355,-0.5,0.01,0.0,0.0,-174.13793226,-2.6654942810663013e-09,0.006013783201468492,0.0,0.0,35.49,0.4648417988113166,-0.5965368108232963,-0.10814436604068894,0.0,-0.009020800157371247,-3.9149474282258383e-07,1371,-0.6853041565178083,0.0,226560,0.0,66.75999999999999,0.0,-0.03481326884401486,124.62731170654297,-24.847249069213866,0.000294432,253.73918212890624,-0.04971937220543623,217,0.047251806,0.07801872491836548,0.268125,0.2,0.9662516713142395
60,-0.06612176188621413,0.0,-2.5871120562356035e-07,-0.5462511444188131,166,-0.05943548282129528,0.0,0.0,3.4321777089157297e-05,-0.5,0.01,0.0,0.0,-192.35304493,-1.899432880406339e-09,0.0038914213869279206,0.0,0.0,44.05,0.47995202249484575,-0.6112333984542613,-0.09620900150047035,0.0,-0.009032738808533641,-4.0274917963493464e-07,1387,-0.693340059837793,0.0,230400,0.0,67.48,0.0,-0.043618096129853075,131.11801147460938,-24.846163599114668,0.00029433599999999997,271.2421738473993,-0.03821692811815362,220,0.040670674,0.12210673093795776,0.25472861842105265,0.2,0.9657890796661377
61,-0.06300376101097703,0.0,-2.813031233165869e-07,-0.5264634517141026,166,-0.0539766259588939,0.0,0.0,0.00010361085003573336,-0.5,0.01,0.0,0.0,-187.49761256,-2.3860959602533477e-09,0.004913681791426796,0.0,0.0,41.88,0.47094488520718286,-0.5898586589265419,-0.09653954291805743,0.0,-0.009053388917184832,-3.9384089193213407e-07,1402,-0.7007801773548549,0.0,234240,0.0,68.19999999999999,0.0,-0.04414069225369631,120.6208724975586,-24.83942108154297,0.00029424,252.44669189453126,-0.038475045596715066,223,0.045701645,0.07508242130279541,0.2857421875,0.2,0.9660965800285339
62,-0.06714001657179113,0.0,-2.810127208691152e-07,-0.5306458640406085,167,-0.055773229734097624,0.0,0.0,0.0001776447314209006,-0.5,0.01,0.0,0.0,-197.36516079999998,-2.794256206333984e-09,0.004498650483115287,0.0,0.0,46.4,0.472366927203446,-0.6007015480086622,-0.09660022555735572,0.0,-0.00913965854485181,-3.961247767654705e-07,1418,-0.6940827962022224,0.0,238080,0.0,68.92,0.0,-0.04086118939492058,145.954345703125,-24.840907202826607,0.000294144,274.505046138057,-0.052284847030899036,227,0.04497178,0.048841655254364014,0.2879774305555556,0.2,0.9665867686271667
63,-0.07174351913719443,0.0,-2.6874176540653596e-07,-0.553463920925883,168,-0.05240788552500554,0.0,0.0,5.617230714696089e-05,-0.5,0.01,0.0,0.0,-218.99159885,-2.4020126665836243e-09,0.00394631661175138,0.0,0.0,57.08,0.4696975284832069,-0.6053906431296989,-0.09543530926897595,0.0,-0.00903361952028402,-4.0532127662159e-07,1433,-0.7166244787760034,0.0,241920,0.0,69.63999999999999,0.0,-0.04986050409369578,99.20855712890625,-24.831844329833984,0.000294048,254.39710370232078,-0.03176785364527913,230,0.056342788,0.07569891214370728,0.2945772058823529,0.2,0.9657254815101624
64,-0.06937468945301783,0.0,-2.4163825175774085e-07,-0.5434193987255779,169,-0.0562263686736345,0.0,0.0,7.148914598534926e-05,-0.5,0.01,0.0,0.0,-224.01633879000002,-2.094994196247827e-09,0.003697789716338308,0.0,0.0,60.74,0.46849944426068885,-0.6106822502479646,-0.09030996405490964,0.0,-0.009038513514616896,-4.0719708125638247e-07,1448,-0.7310852898754132,0.0,245760,0.0,70.36,0.0,-0.03727000086934124,86.35299682617188,-24.821818590164185,0.000293952,197.48265933990479,-0.04660803209844744,234,0.035581846,0.06514215469360352,0.29156494140625,0.2,0.9654636383056641
65,-0.07076016058413416,0.0,-2.323570308157402e-07,-0.5591359743472454,170,-0.058577840480229286,0.0,0.0,0.00015097342820166908,-0.5,0.01,0.0,0.0,-220.46519341999996,-1.6233818980212496e-09,0.0034398071397191716,0.0,0.0,58.31,0.48661452095287194,-0.6288076355354514,-0.0893389355110544,0.0,-0.009175058418853714,-4.1815827454191846e-07,1463,-0.7241663458635254,0.0,249600,0.0,71.08,0.0,-0.032076273322356096,96.1084213256836,-24.801737168255976,0.000293856,214.38024094525505,-0.027604090241605744,237,0.052356943,0.10697954893112183,0.2825137867647059,0.2,0.9646193385124207
66,-0.06489353419853983,0.0,-2.1336313987057062e-07,-0.5749172906909167,171,-0.058895900029632756,0.0,0.0,5.2934281921696645e-05,-0.5,0.01,0.0,0.0,-240.55869614000002,-1.2657051258495882e-09,0.0024263000758998313,0.0,0.0,69.04,0.4907526277850637,-0.655206183506435,-0.08147139520194242,0.0,-0.00912697825163353,-4.346107573890751e-07,1478,-0.7508295085207293,0.0,253440,0.0,71.8,0.0,-0.030100334605436836,98.28125,-24.80069418514476,0.00029376,220.46124895881204,-0.028713968089398217,240,0.049102385,0.08465045690536499,0.25390625,0.2,0.964587926864624
67,-0.07187276975133257,0.0,-2.1750422059277676e-07,-0.5906240071766153,172,-0.05920397928928951,0.0,0.0,3.3207371250639025e-05,-0.5,0.01,0.0,0.0,-259.6649728,-1.811023966491194e-09,0.0026124860866388526,0.0,0.0,79.07,0.4961807748788449,-0.6586446240893433,-0.08203270839615749,0.0,-0.009066080838580003,-4.3834059555675294e-07,1493,-0.7405446531503609,0.0,257280,0.0,72.52000000000001,0.0,-0.024796663857996715,93.64936065673828,-24.796280013190376,0.00029366399999999996,166.83970218234592,-0.02447148016653955,243,0.050844137,0.019531548023223877,0.2896050347222222,0.2,0.9644391536712646
68,-0.07603064051625968,0.0,-2.4365268960895496e-07,-0.5655875842646128,173,-0.049020369948243506,0.0,0.0,2.8658951210061546e-05,-0.5,0.01,0.0,0.0,-243.64261327999998,-1.8166152162449558e-09,0.003311089110349179,0.0,0.0,72.51,0.4914839912691776,-0.6108079920963745,-0.09044151381097125,0.0,-0.009178044090384313,-4.1233576175150354e-07,1508,-0.7006091314213567,0.0,261120,0.0,73.24000000000001,0.0,-0.03094485472664387,88.74751281738281,-24.78649224175347,0.000293568,175.91859096950955,-0.0008166130994343095,245,0.047548514,0.028968513011932373,0.2150607638888889,0.2,0.963638424873352
69,-0.07349944491592623,0.0,-2.3763322073746897e-07,-0.5662329786688934,173,-0.04803721810625062,0.0,0.0,0.00010676896328825449,-0.5,0.01,0.0,0.0,-234.97843921,-1.7990650808787728e-09,0.003083583127400003,0.0,0.0,70.48,0.499665278479035,-0.6150362975050039,-0.08425495429113347,0.0,-0.009185122443342677,-4.132386695970666e-07,1523,-0.7107367408518723,0.0,264960,0.0,73.96000000000001,0.0,-0.03305492250153222,97.25870513916016,-24.77965275446574,0.00029347199999999997,184.3328119913737,-0.013902838109061122,247,0.036181737,0.05892670154571533,0.18538411458333334,0.2,0.9631166458129883
70,-0.08258718210309966,0.0,-3.1487774932448637e-07,-0.5410588264602506,174,-0.04572839451515107,0.0,0.0,9.345245519674034e-05,-0.5,0.01,0.0,0.0,-238.51660547999995,-2.6171617171694056e-09,0.004481547939230043,0.0,0.0,71.72,0.47884969268724914,-0.5834929262646098,-0.09600635781177184,0.0,-0.009260888502939147,-3.9283029692231297e-07,1538,-0.7029762263421129,0.0,268800,0.0,74.68,0.0,-0.029787810510159825,107.53656768798828,-24.76716716472919,0.000293376,183.5561265211839,-0.014807685708197264,249,0.037586205,0.0461658239364624,0.224609375,0.2,0.9627702236175537
71,-0.07735587440673175,0.0,-2.3233696957537994e-07,-0.5611641451555772,175,-0.0402995290261958,0.0,0.0,4.714962595504917e-05,-0.5,0.01,0.0,0.0,-241.62723983000004,-1.6317892142430583e-09,0.0027112823919936426,0.0,0.0,76.08,0.4794588764724221,-0.5907516950940932,-0.07968563074744739,0.0,-0.00920692860901106,-4.0376897090928123e-07,1552,-0.7315014973355343,0.0,272640,0.0,75.4,0.0,-0.03745051945589318,109.30565643310547,-24.758168384946625,0.00029328,189.76357663910966,-0.04345181961704431,253,0.04016074,0.11077523231506348,0.29573006465517243,0.2,0.9625610709190369
72,-0.07636731517359924,0.0,-2.4201158616155297e-07,-0.545762533299929,176,-0.03829044212744661,0.0,0.0,6.064606239576145e-05,-0.5,0.01,0.0,0.0,-262.40776386,-1.8551826501273771e-09,0.0032126675602388737,0.0,0.0,89.01,0.46302080729338485,-0.5731942786566314,-0.08690382788077476,0.0,-0.009200580118212018,-3.920121779782157e-07,1567,-0.7089739987645861,0.0,276480,0.0,76.12,0.0,-0.024959720917326265,48.897029876708984,-24.74982839822769,0.000293184,123.99302864074707,-0.04374161442683544,257,0.036640875,0.095736563205719,0.27947998046875,0.2,0.9626675844192505
73,-0.07943470519566848,0.0,-2.294540370080738e-07,-0.5440253797082603,177,-0.03997438510591649,0.0,0.0,3.389914905052866e-05,-0.5,0.01,0.0,0.0,-260.67957277,-2.1438239558615732e-09,0.0032221264552791764,0.0,0.0,86.71,0.4715753717215167,-0.579144100985074,-0.08495698649626772,0.0,-0.009212031551767362,-3.95813380938466e-07,1582,-0.6842361123945097,0.0,280320,0.0,76.84,0.0,-0.034971765463794956,45.141319274902344,-24.7466938495636,0.000293088,123.88699197769165,-0.024853128183167428,259,0.036070086,0.1564875841140747,0.2066650390625,0.2,0.9622264504432678
74,-0.06815021476423287,0.0,-2.451758831122626e-07,-0.5445789620567629,177,-0.03944192499545523,0.0,0.0,5.8682085482648055e-06,-0.5,0.01,0.0,0.0,-258.1590448300001,-1.7891540815790336e-09,0.0026162441314665718,0.0,0.0,87.23,0.472051105202068,-0.5824186187906228,-0.0773563205425785,0.0,-0.009279227805096725,-3.991713873939434e-07,1596,-0.7290525611025782,0.0,284160,0.0,77.56,0.0,-0.024146905267175476,115.2367935180664,-24.75205385684967,0.000292992,194.2869520187378,-0.025270319980336353,261,0.026591383,0.03748041391372681,0.1663818359375,0.2,0.9625482559204102
75,-0.07972363358099613,0.0,-2.3273730666815703e-07,-0.5440731251665475,178,-0.037946992934439774,0.0,0.0,1.950853019487943e-05,-0.5,0.01,0.0,0.0,-257.48682731,-2.302443723321612e-09,0.003290436855415708,0.0,0.0,87.16,0.4721235357181509,-0.5668769399758812,-0.08705524613182641,0.0,-0.009222003123024042,-3.929982284332441e-07,1611,-0.6874602685547923,0.0,288000,0.0,78.28,0.0,-0.02870930135062286,69.50503540039062,-24.743313108171737,0.000292896,142.42058508736747,-0.020886113767379096,263,0.03780785,0.06528538465499878,0.21888950892857142,0.2,0.9618037343025208
76,-0.08293720808327679,0.0,-2.2816664752106473e-07,-0.5385202423658663,179,-0.03829030980427215,0.0,0.0,6.558076345142477e-05,-0.5,0.01,0.0,0.0,-243.18188867,-1.7667433797631211e-09,0.003603561650406786,0.0,0.0,78.37,0.47427529650788436,-0.5565326031355298,-0.09286476074878246,0.0,-0.009398115812373016,-3.832190879702089e-07,1625,-0.673022804183056,0.0,291840,0.0,79.0,0.0,-0.026890312705156707,96.54012298583984,-24.733384132385254,0.00029279999999999996,160.65797424316406,-0.021776764237854098,265,0.03619016,0.13290804624557495,0.21344866071428573,0.2,0.9613988399505615
77,-0.0821333687712509,0.0,-2.4133745937257857e-07,-0.532641621769026,180,-0.03666388242868477,0.0,0.0,7.227827913021081e-05,-0.5,0.01,0.0,0.0,-247.86812665999997,-2.0365224424107133e-09,0.003830325548782749,0.0,0.0,81.04,0.4696319465264153,-0.5584226109534772,-0.08870381834067168,0.0,-0.00943655543969142,-3.873491351201519e-07,1640,-0.682569264757129,0.0,295680,0.0,79.72,0.0,-0.03572736453181577,93.5715560913086,-24.735069274902344,0.000292704,183.62597746007583,-0.02660957063712618,268,0.053451132,0.09166491031646729,0.23104319852941177,0.2,0.9618887305259705
78,-0.08639631227202337,0.0,-2.3324077591294576e-07,-0.5352871367196793,181,-0.038224433935611785,0.0,0.0,0.00014269372547253849,-0.5,0.01,0.0,0.0,-253.9348178,-2.1304074758131615e-09,0.0032355329036693396,0.0,0.0,84.09,0.4704538613384554,-0.5592389827952656,-0.08607691123775017,0.0,-0.009227173720810552,-3.875764288617146e-07,1654,-0.6914807772843398,0.0,299520,0.0,80.44,0.0,-0.028985204117630028,107.9139404296875,-24.73382568359375,0.000292608,171.94328212738037,-0.02578956153593026,270,0.036079474,0.10020357370376587,0.2193603515625,0.2,0.9617771506309509
